Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Albert Moncasi,Barcelona,17,5.0,9.9,4.3,6.6,64.3%,0.0,0.9,0.0%,1.4,2.8,50.0%,2.4,5.7,8.0,0.0,1.4,0.9,2.4,4.7,/profile/Albert-Moncasi-313/,/stats/acb/2008/Barcelona,2008,acb,Albert-Moncasi-313,Barcelona
Mario Fernandez,Gran Canaria,34,18.1,9.7,1.5,2.4,64.9%,1.1,3.3,34.6%,3.2,4.3,73.5%,2.0,4.3,6.3,3.9,2.1,0.2,1.8,1.3,/profile/Mario-Fernandez-38848/,/stats/acb/2008/Gran%20Canaria,2008,acb,Mario-Fernandez-38848,Gran%20Canaria
Javier Mendiburu,Menorca,22,11.9,9.6,2.2,5.4,40.0%,1.1,5.1,21.2%,2.0,3.7,54.2%,0.6,3.9,4.5,8.2,1.7,0.0,4.0,5.3,/profile/Javier-Mendiburu-30560/,/stats/acb/2008/Menorca,2008,acb,Javier-Mendiburu-30560,Menorca
Juan Jasen,Granada,19,9.1,9.6,2.6,7.3,35.5%,0.2,0.5,50.0%,3.8,5.4,69.6%,2.8,4.9,7.8,2.3,1.4,0.0,3.5,6.1,/profile/Juan-Jasen-37969/,/stats/acb/2008/Granada,2008,acb,Juan-Jasen-37969,Granada
Giorgos Pavlidis,Valladolid,23,8.4,9.5,1.6,5.4,29.6%,1.2,4.0,30.0%,2.6,2.8,92.9%,2.8,5.8,8.7,1.2,1.6,1.0,1.4,5.0,/profile/Giorgos-Pavlidis-35484/,/stats/acb/2008/Valladolid,2008,acb,Giorgos-Pavlidis-35484,Valladolid
Matias Sandes,Fuenlabrada,15,7.0,9.4,2.4,4.3,54.5%,0.8,2.8,28.6%,2.4,3.9,60.0%,0.8,5.5,6.3,2.4,0.8,0.4,1.6,5.9,/profile/Matias-Sandes-39245/,/stats/acb/2008/Fuenlabrada,2008,acb,Matias-Sandes-39245,Fuenlabrada
Pepe Sanchez,Barcelona,41,20.6,9.3,2.0,4.6,43.3%,1.2,4.0,30.1%,1.7,2.1,83.7%,1.1,5.4,6.6,9.8,2.4,0.1,4.1,3.1,/profile/Pepe-Sanchez-4220/,/stats/acb/2008/Barcelona,2008,acb,Pepe-Sanchez-4220,Barcelona
Ferran Lavina,Joventut,37,18.0,9.3,1.8,3.6,49.2%,1.4,4.5,30.4%,1.6,2.2,73.7%,1.3,2.4,3.6,2.6,2.2,0.0,2.1,4.4,/profile/Ferran-Lavina-36724/,/stats/acb/2008/Joventut,2008,acb,Ferran-Lavina-36724,Joventut
Bernardo Hernandez,Manresa,34,15.1,9.1,0.8,2.3,35.5%,2.3,5.6,40.5%,0.7,0.9,75.0%,0.9,2.9,3.8,3.9,1.7,0.1,2.0,3.9,/profile/Bernardo-Hernandez-36599/,/stats/acb/2008/Manresa,2008,acb,Bernardo-Hernandez-36599,Manresa
Lonny Baxter,Joventut,9,8.8,9.1,3.4,5.8,58.3%,0.0,0.5,0.0%,2.4,2.9,83.3%,1.0,2.9,3.8,1.0,1.9,0.5,2.9,9.1,/profile/Lonny-Baxter-1626/,/stats/acb/2008/Joventut,2008,acb,Lonny-Baxter-1626,Joventut
Anton Gavel,Murcia,34,19.9,9.0,1.3,3.0,42.0%,1.7,5.1,33.7%,1.3,1.9,71.0%,0.5,1.6,2.1,1.7,1.9,0.0,1.1,3.6,/profile/Anton-Gavel-5592/,/stats/acb/2008/Murcia,2008,acb,Anton-Gavel-5592,Murcia
Javi Rodriguez,Manresa,34,24.5,9.0,1.7,4.3,38.7%,0.5,1.8,25.6%,4.2,5.5,77.1%,2.1,4.0,6.1,8.5,2.3,0.2,5.1,4.7,/profile/Javi-Rodriguez-36078/,/stats/acb/2008/Manresa,2008,acb,Javi-Rodriguez-36078,Manresa
Michael Bradley,Granada,6,14.6,8.8,3.7,8.8,42.1%,0.0,0.0,0.0%,1.4,3.7,37.5%,2.3,3.2,5.5,1.8,2.8,0.9,1.8,9.2,/profile/Michael-Bradley-1772/,/stats/acb/2008/Granada,2008,acb,Michael-Bradley-1772,Granada
Gonzalo Martinez,Estudiantes,24,15.3,8.7,1.1,3.3,33.3%,1.9,5.2,36.2%,0.9,1.1,80.0%,0.7,1.7,2.3,4.0,1.1,0.0,2.2,4.1,/profile/Gonzalo-Martinez-35489/,/stats/acb/2008/Estudiantes,2008,acb,Gonzalo-Martinez-35489,Estudiantes
Federico Van Lacke,Granada,2,16.4,8.6,1.2,4.9,25.0%,1.2,3.7,33.3%,2.5,2.5,100.0%,0.0,3.7,3.7,2.5,1.2,0.0,2.5,4.9,/profile/Federico-Van-Lacke-5948/,/stats/acb/2008/Granada,2008,acb,Federico-Van-Lacke-5948,Granada
Antonio Bustamante,Sevilla,10,10.4,8.4,1.5,3.8,40.0%,1.1,2.3,50.0%,1.9,2.7,71.4%,0.4,2.3,2.7,5.3,0.4,0.0,3.8,5.7,/profile/Antonio-Bustamante-36583/,/stats/acb/2008/Sevilla,2008,acb,Antonio-Bustamante-36583,Sevilla
Xavier Rey,Manresa,15,5.9,7.4,1.7,6.6,26.7%,0.0,0.0,0.0%,3.9,5.2,75.0%,3.1,3.9,7.0,0.0,0.4,2.6,1.3,6.1,/profile/Xavier-Rey-274/,/stats/acb/2008/Manresa,2008,acb,Xavier-Rey-274,Manresa
Ivan Corrales,Valladolid,31,18.1,7.1,1.3,2.7,46.2%,1.0,3.7,28.3%,1.5,1.5,95.5%,0.7,1.9,2.6,5.3,2.2,0.0,2.7,4.5,/profile/Ivan-Corrales-36046/,/stats/acb/2008/Valladolid,2008,acb,Ivan-Corrales-36046,Valladolid
Juanjo Bernabe,Leon,32,17.4,7.1,0.9,2.7,31.6%,0.9,3.3,28.3%,2.6,3.3,80.4%,0.4,2.8,3.2,5.6,2.7,0.0,4.0,4.0,/profile/Juanjo-Bernabe-39183/,/stats/acb/2008/Leon,2008,acb,Juanjo-Bernabe-39183,Leon
Danny Strong,Leon,10,9.5,7.1,1.7,5.0,33.3%,0.8,7.1,11.8%,1.2,1.2,100.0%,0.4,1.2,1.7,1.2,1.7,0.0,3.7,6.7,/profile/Danny-Strong-36651/,/stats/acb/2008/Leon,2008,acb,Danny-Strong-36651,Leon
Tomas Nagys,Girona,9,4.6,6.8,2.9,7.8,37.5%,0.0,1.9,0.0%,1.0,3.9,25.0%,1.9,9.7,11.7,2.9,1.0,2.9,6.8,11.7,/profile/Tomas-Nagys-33511/,/stats/acb/2008/Girona,2008,acb,Tomas-Nagys-33511,Girona
Venson Hamilton,Real Madrid,4,9.5,6.3,1.0,4.2,25.0%,0.0,0.0,0.0%,4.2,6.3,66.7%,4.2,3.1,7.3,2.1,3.1,1.0,4.2,8.4,/profile/Venson-Hamilton-5557/,/stats/acb/2008/Real%20Madrid,2008,acb,Venson-Hamilton-5557,Real%20Madrid
Frederic Weis,Bilbao,30,26.8,6.3,2.8,5.3,52.4%,0.0,0.0,0.0%,0.7,2.3,28.3%,4.0,6.8,10.8,0.9,1.6,1.6,1.4,3.3,/profile/Frederic-Weiss-5465/,/stats/acb/2008/Bilbao,2008,acb,Frederic-Weiss-5465,Bilbao
Oriol Junyent,Estudiantes,9,9.5,5.7,1.9,3.8,50.0%,0.5,4.3,11.1%,0.5,0.9,50.0%,4.3,1.9,6.2,1.4,0.9,0.0,3.8,7.6,/profile/Oriol-Junyent-36298/,/stats/acb/2008/Estudiantes,2008,acb,Oriol-Junyent-36298,Estudiantes
Carlos Cazorla,Menorca,30,10.2,5.5,1.5,2.8,52.4%,0.5,2.1,25.0%,0.9,2.0,46.7%,1.2,3.5,4.7,2.1,1.6,0.4,1.7,8.1,/profile/Carlos-Cazorla-35790/,/stats/acb/2008/Menorca,2008,acb,Carlos-Cazorla-35790,Menorca
Jose Antonio Marco,Murcia,11,8.8,4.6,0.4,3.3,12.5%,0.0,0.8,0.0%,3.8,5.0,75.0%,0.0,0.8,0.8,2.5,1.7,0.0,3.8,4.6,/profile/Jose-Antonio-Marco-39180/,/stats/acb/2008/Murcia,2008,acb,Jose-Antonio-Marco-39180,Murcia
Jesus Cilla,Sevilla,10,4.3,4.6,1.8,7.3,25.0%,0.0,1.8,0.0%,0.9,1.8,50.0%,0.9,2.8,3.7,0.9,5.5,0.9,0.9,4.6,/profile/Jesus-Cilla-36830/,/stats/acb/2008/Sevilla,2008,acb,Jesus-Cilla-36830,Sevilla
Olumide Oyedeji,Granada,3,3.7,3.7,0.0,3.7,0.0%,0.0,0.0,0.0%,3.7,7.4,50.0%,3.7,7.4,11.0,0.0,0.0,0.0,3.7,7.4,/profile/Olumide-Oyedeji-3848/,/stats/acb/2008/Granada,2008,acb,Olumide-Oyedeji-3848,Granada
Maurice Whitfield,Girona,21,8.2,3.5,0.9,2.8,33.3%,0.5,3.1,15.4%,0.2,0.5,50.0%,1.2,3.3,4.5,2.1,1.4,0.2,3.1,11.0,/profile/Maurice-Whitfield-39252/,/stats/acb/2008/Girona,2008,acb,Maurice-Whitfield-39252,Girona
David Doblas,Menorca,4,7.4,2.8,1.4,5.5,25.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,4.1,1.4,5.5,0.0,1.4,0.0,5.5,11.0,/profile/David-Doblas-36653/,/stats/acb/2008/Menorca,2008,acb,David-Doblas-36653,Menorca
Jose Fernandez,Vitoria,6,2.9,0.0,0.0,2.3,0.0%,0.0,4.6,0.0%,0.0,0.0,0.0%,0.0,2.3,2.3,0.0,0.0,0.0,4.6,9.3,/profile/Jose-Fernandez-37929/,/stats/acb/2008/Vitoria,2008,acb,Jose-Fernandez-37929,Vitoria
Paco Solsona,Menorca,2,0.5,83.6,41.8,83.6,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Paco-Solsona-39590/,/stats/acb/2009/Menorca,2009,acb,Paco-Solsona-39590,Menorca
David Jelinek,Joventut,1,1.7,47.6,23.8,47.6,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,/profile/David-Jelinek-1348/,/stats/acb/2009/Joventut,2009,acb,David-Jelinek-1348,Joventut
Miguel Molina,Real Madrid,2,1.2,34.3,17.1,17.1,100.0%,0.0,17.1,0.0%,0.0,0.0,0.0%,0.0,17.1,17.1,0.0,0.0,0.0,0.0,0.0,/profile/Miguel-Molina-39565/,/stats/acb/2009/Real%20Madrid,2009,acb,Miguel-Molina-39565,Real%20Madrid
Edgar San Epifanio,San Sebastian,3,1.7,30.2,7.6,15.1,50.0%,0.0,0.0,0.0%,15.1,22.7,66.7%,0.0,0.0,0.0,7.6,0.0,0.0,0.0,7.6,/profile/Edgar-San-Epifanio-39449/,/stats/acb/2009/San%20Sebastian,2009,acb,Edgar-San-Epifanio-39449,San%20Sebastian
Igor Rakocevic,Vitoria,41,26.6,29.0,5.9,10.3,57.8%,3.4,8.8,38.6%,6.9,8.0,86.4%,0.7,3.2,4.0,3.6,1.2,0.0,2.8,1.6,/profile/Igor-Rakocevic-4021/,/stats/acb/2009/Vitoria,2009,acb,Igor-Rakocevic-4021,Vitoria
Carl English,Gran Canaria,33,24.9,24.7,5.5,11.0,49.8%,3.3,8.9,36.6%,4.1,5.6,72.0%,0.9,4.4,5.3,4.1,1.8,0.0,4.5,3.6,/profile/Carl-English-5371/,/stats/acb/2009/Gran%20Canaria,2009,acb,Carl-English-5371,Gran%20Canaria
Ivan Garcia,Zaragoza,5,1.9,24.3,0.0,4.0,0.0%,4.0,12.1,33.3%,12.1,16.2,75.0%,4.0,0.0,4.0,0.0,4.0,0.0,0.0,12.1,/profile/Ivan-Garcia-39874/,/stats/acb/2009/Zaragoza,2009,acb,Ivan-Garcia-39874,Zaragoza
Paolo Quinteros,Zaragoza,30,28.6,23.8,5.3,9.8,54.2%,2.2,7.2,30.8%,6.5,7.5,86.1%,0.8,2.3,3.1,2.9,2.1,0.2,3.6,3.1,/profile/Paolo-Quinteros-5464/,/stats/acb/2009/Zaragoza,2009,acb,Paolo-Quinteros-5464,Zaragoza
Juan Carlos Navarro,Barcelona,37,28.3,23.1,3.9,8.9,43.6%,3.5,8.3,42.1%,4.9,5.6,87.9%,0.4,2.4,2.9,5.4,1.4,0.0,3.8,2.3,/profile/Juan-Carlos-Navarro-5183/,/stats/acb/2009/Barcelona,2009,acb,Juan-Carlos-Navarro-5183,Barcelona
Taquan Dean,Murcia,31,30.4,22.6,2.8,7.2,39.6%,4.7,11.2,41.8%,2.9,3.3,86.8%,0.7,3.1,3.8,2.2,1.5,0.0,2.7,3.8,/profile/Taquan-Dean-375/,/stats/acb/2009/Murcia,2009,acb,Taquan-Dean-375,Murcia
Felipe Reyes,Real Madrid,36,27.5,22.6,8.7,15.8,55.0%,0.0,0.3,14.3%,5.0,7.1,71.4%,4.9,8.1,12.9,2.6,1.8,0.4,2.5,3.6,/profile/Felipe-Reyes-5342/,/stats/acb/2009/Real%20Madrid,2009,acb,Felipe-Reyes-5342,Real%20Madrid
Louis Bullock,Real Madrid,37,27.1,22.5,3.5,7.2,48.4%,3.3,8.0,41.0%,5.7,6.2,91.7%,0.3,2.0,2.3,3.2,1.4,0.0,2.4,3.1,/profile/Louis-Bullock-5223/,/stats/acb/2009/Real%20Madrid,2009,acb,Louis-Bullock-5223,Real%20Madrid
Joan Riera,Estudiantes,6,4.1,22.4,0.0,1.6,0.0%,3.2,4.8,66.7%,12.8,19.2,66.7%,1.6,6.4,8.0,4.8,1.6,0.0,1.6,4.8,/profile/Joan-Riera-39502/,/stats/acb/2009/Estudiantes,2009,acb,Joan-Riera-39502,Estudiantes
Marcus Haislip,Malaga,35,28.0,22.2,4.7,8.5,55.5%,2.6,6.6,39.4%,5.0,6.0,83.1%,1.7,5.4,7.1,0.8,1.2,1.6,2.7,2.9,/profile/Marcus-Haislip-2681/,/stats/acb/2009/Malaga,2009,acb,Marcus-Haislip-2681,Malaga
Clay Tucker,Sevilla,11,32.1,22.2,4.7,10.6,44.6%,3.1,7.7,40.3%,3.3,3.8,87.9%,0.3,3.0,3.3,3.2,2.7,0.1,3.0,2.7,/profile/Clay-Tucker-5399/,/stats/acb/2009/Sevilla,2009,acb,Clay-Tucker-5399,Sevilla
Brad Oleson,Fuenlabrada,32,31.9,22.1,4.2,6.3,67.1%,3.0,6.7,44.8%,4.7,5.6,84.4%,0.6,2.1,2.7,3.0,1.3,0.2,2.7,2.7,/profile/Brad-Oleson-5463/,/stats/acb/2009/Fuenlabrada,2009,acb,Brad-Oleson-5463,Fuenlabrada
Fran Vazquez,Barcelona,40,21.7,22.0,8.4,12.2,69.1%,0.0,0.1,0.0%,5.2,6.8,76.2%,4.2,7.7,11.9,1.0,1.7,3.3,1.4,3.8,/profile/Fran-Vazquez-23/,/stats/acb/2009/Barcelona,2009,acb,Fran-Vazquez-23,Barcelona
Joel Freeland,Gran Canaria,31,17.8,21.9,8.8,15.1,58.2%,0.0,0.0,0.0%,4.3,6.3,67.4%,4.4,6.1,10.5,1.3,1.0,1.6,2.9,4.5,/profile/Joel-Freeland-1055/,/stats/acb/2009/Gran%20Canaria,2009,acb,Joel-Freeland-1055,Gran%20Canaria
Bracey Wright,Joventut,14,26.2,21.0,3.7,7.6,49.3%,2.4,5.7,41.5%,6.4,7.0,92.3%,1.1,2.8,3.9,3.9,1.3,0.0,3.6,2.9,/profile/Bracey-Wright-130/,/stats/acb/2009/Joventut,2009,acb,Bracey-Wright-130,Joventut
Petar Popovic,Estudiantes,32,17.9,20.8,9.0,14.7,60.9%,0.0,0.1,0.0%,2.9,3.8,76.4%,2.9,3.8,6.7,1.6,0.7,0.1,3.3,4.9,/profile/Petar-Popovic-38111/,/stats/acb/2009/Estudiantes,2009,acb,Petar-Popovic-38111,Estudiantes
Steve Burtt,Menorca,7,25.4,20.7,4.1,9.8,41.9%,2.3,8.2,27.8%,5.7,7.7,73.5%,0.2,2.3,2.5,1.6,1.6,0.0,5.2,5.0,/profile/Steve-Burtt-557/,/stats/acb/2009/Menorca,2009,acb,Steve-Burtt-557,Menorca
Boniface Ndong,Malaga,38,19.7,20.5,7.1,13.1,53.8%,0.2,0.6,33.3%,5.7,7.2,79.4%,3.6,7.0,10.5,1.6,1.9,2.2,2.6,4.7,/profile/Boniface-Ndong-5121/,/stats/acb/2009/Malaga,2009,acb,Boniface-Ndong-5121,Malaga
Tiago Splitter,Vitoria,35,28.5,20.5,7.5,12.1,62.4%,0.0,0.1,0.0%,5.4,7.9,68.5%,3.3,5.9,9.2,3.0,1.9,1.4,2.2,4.7,/profile/Tiago-Splitter-25/,/stats/acb/2009/Vitoria,2009,acb,Tiago-Splitter-25,Vitoria
Pooh Jeter,Menorca,32,32.4,20.4,4.5,10.3,44.1%,1.9,5.4,34.5%,5.7,6.7,86.0%,0.7,2.5,3.2,3.9,2.1,0.0,2.8,3.0,/profile/Pooh-Jeter-1020/,/stats/acb/2009/Menorca,2009,acb,Pooh-Jeter-1020,Menorca
Kosta Perovic,Valencia,34,19.9,20.3,8.0,14.3,56.3%,0.0,0.0,0.0%,4.3,5.6,75.5%,3.2,4.9,8.0,0.9,1.7,1.8,2.9,4.7,/profile/Kosta-Perovic-147/,/stats/acb/2009/Valencia,2009,acb,Kosta-Perovic-147,Valencia
Josh Asselin,Manresa,32,27.3,20.3,8.0,15.1,52.9%,0.5,1.9,26.2%,2.8,3.8,74.7%,3.0,4.0,7.0,1.7,1.4,1.8,3.0,4.2,/profile/Josh-Asselin-5379/,/stats/acb/2009/Manresa,2009,acb,Josh-Asselin-5379,Manresa
Pete Mickeal,Vitoria,38,24.4,20.2,6.9,11.6,59.4%,0.6,1.9,34.1%,4.4,5.5,81.1%,2.1,5.8,7.9,1.8,1.6,0.5,1.9,3.5,/profile/Pete-Mickeal-5227/,/stats/acb/2009/Vitoria,2009,acb,Pete-Mickeal-5227,Vitoria
Pancho Jasen,Estudiantes,30,23.2,20.0,5.0,9.2,53.7%,1.7,5.1,34.4%,4.9,6.2,79.1%,1.4,4.7,6.1,3.1,2.8,0.1,3.7,5.3,/profile/Pancho-Jasen-5602/,/stats/acb/2009/Estudiantes,2009,acb,Pancho-Jasen-5602,Estudiantes
Guillermo Jorge,Gran Canaria,2,3.0,19.7,0.0,0.0,0.0%,6.6,6.6,100.0%,0.0,0.0,0.0%,6.6,6.6,13.2,0.0,0.0,0.0,6.6,6.6,/profile/Guillermo-Jorge-39481/,/stats/acb/2009/Gran%20Canaria,2009,acb,Guillermo-Jorge-39481,Gran%20Canaria
Antonio Bueno,Fuenlabrada,32,23.3,19.5,8.2,13.8,59.3%,0.0,0.1,0.0%,3.1,4.7,67.4%,2.5,4.4,6.9,1.1,1.7,1.0,3.2,4.6,/profile/Antonio-Bueno-35738/,/stats/acb/2009/Fuenlabrada,2009,acb,Antonio-Bueno-35738,Fuenlabrada
Jimmie Hunter,Granada,31,30.4,19.2,4.0,8.8,45.4%,2.5,7.0,36.2%,3.7,4.4,82.7%,0.7,2.7,3.3,2.7,1.7,0.5,2.4,3.3,/profile/Jimmie-Hunter-5390/,/stats/acb/2009/Granada,2009,acb,Jimmie-Hunter-5390,Granada
Drago Pasalic,Bilbao,28,14.4,19.1,7.2,12.9,55.6%,0.7,1.9,36.8%,2.7,3.5,76.5%,2.9,6.4,9.3,1.1,1.2,1.1,2.8,7.3,/profile/Drago-Pasalic-27/,/stats/acb/2009/Bilbao,2009,acb,Drago-Pasalic-27,Bilbao
Jesse Young,Murcia,15,10.9,19.1,7.5,12.1,62.5%,0.5,0.8,66.7%,2.5,4.5,55.6%,3.8,4.3,8.0,0.5,1.5,1.8,3.5,8.3,/profile/Jesse-Young-33299/,/stats/acb/2009/Murcia,2009,acb,Jesse-Young-33299,Murcia
Marko Banic,Bilbao,34,27.1,19.0,6.7,10.5,63.8%,0.3,0.7,40.0%,4.8,5.8,83.1%,3.4,5.6,9.0,1.0,1.1,0.4,2.0,4.1,/profile/Marko-Banic-143/,/stats/acb/2009/Bilbao,2009,acb,Marko-Banic-143,Bilbao
David Andersen,Barcelona,40,22.7,18.8,5.8,11.6,49.6%,1.4,3.5,38.5%,3.2,4.0,80.5%,2.5,5.2,7.7,2.3,0.9,0.5,2.7,4.6,/profile/David-Andersen-5222/,/stats/acb/2009/Barcelona,2009,acb,David-Andersen-5222,Barcelona
Larry Lewis,Zaragoza,21,26.0,18.8,4.9,10.5,47.3%,2.1,4.9,42.0%,2.6,2.9,90.2%,1.2,4.1,5.3,2.1,1.4,0.9,2.9,3.1,/profile/Larry-Lewis-36873/,/stats/acb/2009/Zaragoza,2009,acb,Larry-Lewis-36873,Zaragoza
Melvin Sanders,Gran Canaria,32,21.6,18.7,3.6,7.0,51.6%,3.3,9.8,33.7%,1.6,2.0,80.0%,1.2,4.1,5.3,1.3,1.2,0.5,2.0,3.9,/profile/Melvin-Sanders-5453/,/stats/acb/2009/Gran%20Canaria,2009,acb,Melvin-Sanders-5453,Gran%20Canaria
Ersan Ilyasova,Barcelona,41,21.6,18.6,4.5,8.7,51.6%,2.4,5.3,44.7%,2.5,3.5,73.0%,4.4,8.6,13.0,1.4,2.0,0.7,2.8,4.1,/profile/Ersan-Ilyasova-254/,/stats/acb/2009/Barcelona,2009,acb,Ersan-Ilyasova-254,Barcelona
Luke Recker,Bilbao,34,18.6,18.5,2.0,4.7,43.1%,4.3,11.1,38.6%,1.6,1.8,89.3%,1.3,2.7,4.0,1.7,2.0,0.1,2.7,4.4,/profile/Luke-Recker-5200/,/stats/acb/2009/Bilbao,2009,acb,Luke-Recker-5200,Bilbao
Vlado Scepanovic,Granada,28,24.2,18.5,2.9,5.5,52.2%,3.3,7.5,43.7%,3.0,3.6,83.3%,0.4,3.6,4.0,3.0,1.4,0.0,2.9,2.3,/profile/Vlado-Scepanovic-36527/,/stats/acb/2009/Granada,2009,acb,Vlado-Scepanovic-36527,Granada
Mirza Teletovic,Vitoria,38,24.4,18.5,3.0,5.4,55.6%,3.7,9.1,40.4%,1.4,1.8,78.6%,1.8,3.8,5.6,1.1,0.9,0.4,1.3,3.9,/profile/Mirza-Teletovic-185/,/stats/acb/2009/Vitoria,2009,acb,Mirza-Teletovic-185,Vitoria
German Gabriel,Malaga,24,8.0,18.4,3.1,7.8,39.5%,2.5,5.9,41.4%,4.9,6.4,77.4%,1.4,6.1,7.6,1.0,2.7,0.2,2.3,4.3,/profile/German-Gabriel-35973/,/stats/acb/2009/Malaga,2009,acb,German-Gabriel-35973,Malaga
David Doblas,San Sebastian,32,19.6,18.4,6.9,12.0,57.6%,0.3,0.9,26.7%,3.8,5.5,70.1%,4.0,4.8,8.8,2.1,1.1,0.6,5.5,7.4,/profile/David-Doblas-36653/,/stats/acb/2009/San%20Sebastian,2009,acb,David-Doblas-36653,San%20Sebastian
Dusko Savanovic,Sevilla,30,19.5,18.3,5.4,10.4,51.7%,1.3,3.4,38.8%,3.6,4.5,80.0%,2.4,5.1,7.5,2.5,1.7,0.5,3.1,3.8,/profile/Dusko-Savanovic-5603/,/stats/acb/2009/Sevilla,2009,acb,Dusko-Savanovic-5603,Sevilla
Robert Archibald,Malaga,38,18.8,18.3,6.5,10.1,64.1%,0.0,0.0,0.0%,5.3,7.8,67.6%,3.2,5.7,8.9,1.3,1.5,1.4,3.9,7.1,/profile/Robert-Archibald-1524/,/stats/acb/2009/Malaga,2009,acb,Robert-Archibald-1524,Malaga
Thomas Kelati,Malaga,37,22.3,18.2,2.7,5.1,53.3%,3.5,8.7,40.1%,2.3,2.8,82.8%,0.6,2.5,3.1,2.6,2.1,0.2,2.8,4.3,/profile/Thomas-Kelati-5372/,/stats/acb/2009/Malaga,2009,acb,Thomas-Kelati-5372,Malaga
Jerome Moiso,Joventut,22,19.5,18.2,7.3,11.2,65.6%,0.0,0.0,0.0%,3.6,5.8,61.9%,3.8,6.1,10.0,1.8,1.6,1.8,3.2,3.2,/profile/Jerome-Moiso-3635/,/stats/acb/2009/Joventut,2009,acb,Jerome-Moiso-3635,Joventut
Michal Ignerski,Sevilla,32,21.5,18.1,3.2,7.3,43.5%,3.3,7.5,44.1%,1.8,2.3,76.9%,1.8,4.3,6.1,0.9,1.8,0.5,2.5,4.8,/profile/Michal-Ignerski-32937/,/stats/acb/2009/Sevilla,2009,acb,Michal-Ignerski-32937,Sevilla
Carlos Cabezas,Malaga,28,19.5,18.0,3.5,6.6,53.3%,2.6,5.8,45.0%,3.2,3.7,84.6%,1.3,2.5,3.7,4.0,2.0,0.1,2.9,2.0,/profile/Carlos-Cabezas-5357/,/stats/acb/2009/Malaga,2009,acb,Carlos-Cabezas-5357,Malaga
Kenny Gregory,Valencia,10,20.9,17.9,7.0,11.9,59.0%,1.2,4.7,25.0%,0.4,1.4,28.6%,2.5,4.1,6.6,1.2,0.4,0.2,1.6,3.9,/profile/Kenny-Gregory-5355/,/stats/acb/2009/Valencia,2009,acb,Kenny-Gregory-5355,Valencia
Bernard Hopkins,San Sebastian,30,19.9,17.9,5.8,9.7,59.6%,1.2,4.0,30.0%,2.8,3.6,77.8%,2.1,5.2,7.2,1.6,1.5,0.5,2.9,5.1,/profile/Bernard-Hopkins-35763/,/stats/acb/2009/San%20Sebastian,2009,acb,Bernard-Hopkins-35763,San%20Sebastian
Pedro Robles,Murcia,32,18.3,17.7,3.2,6.1,51.7%,3.0,6.1,48.3%,2.5,3.1,79.5%,0.4,2.0,2.4,1.5,1.1,0.1,2.2,3.5,/profile/Pedro-Robles-35578/,/stats/acb/2009/Murcia,2009,acb,Pedro-Robles-35578,Murcia
Pops Mensah-Bonsu,Joventut,5,24.9,17.6,7.2,9.8,74.2%,0.0,0.9,0.0%,3.1,4.7,66.7%,2.8,5.7,8.5,0.9,1.9,2.2,3.5,5.0,/profile/Pops-Mensah-Bonsu-304/,/stats/acb/2009/Joventut,2009,acb,Pops-Mensah-Bonsu-304,Joventut
Predrag Savovic,Bilbao,26,8.8,17.6,2.7,5.0,53.6%,2.9,8.6,33.3%,3.6,4.1,87.0%,1.3,2.3,3.6,1.3,1.3,0.0,2.9,4.0,/profile/Predrag-Savovic-4238/,/stats/acb/2009/Bilbao,2009,acb,Predrag-Savovic-4238,Bilbao
Curtis Borchardt,Granada,26,28.2,17.6,6.9,11.8,58.4%,0.1,0.2,33.3%,3.7,5.7,65.0%,5.1,9.1,14.1,1.5,0.9,2.0,3.6,4.1,/profile/Curtis-Borchardt-1735/,/stats/acb/2009/Granada,2009,acb,Curtis-Borchardt-1735,Granada
Henk Norel,Joventut,24,12.4,17.6,6.7,11.4,59.3%,0.1,0.7,20.0%,3.7,5.4,68.3%,3.3,5.4,8.7,1.5,0.7,1.2,2.6,7.5,/profile/Henk-Norel-1156/,/stats/acb/2009/Joventut,2009,acb,Henk-Norel-1156,Joventut
Serge Ibaka,Manresa,31,16.1,17.5,7.4,13.3,55.7%,0.1,0.3,25.0%,2.5,3.4,72.1%,3.8,7.3,11.2,0.5,0.8,2.5,2.3,4.1,/profile/Serge-Ibaka-1302/,/stats/acb/2009/Manresa,2009,acb,Serge-Ibaka-1302,Manresa
Joaquim Colom,Zaragoza,5,9.8,17.5,1.6,8.0,20.0%,4.0,5.6,71.4%,2.4,3.2,75.0%,2.4,2.4,4.8,7.2,0.8,0.0,8.0,1.6,/profile/Joaquim-Colom-39503/,/stats/acb/2009/Zaragoza,2009,acb,Joaquim-Colom-39503,Zaragoza
