Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Kingsley Pinda,Nancy,3,2.7,-2.8,-0.3,-5.0,-0.05,0.3,77.5,0.4%,2.00,5.00,0.00,0.00,0.00,/profile/Kingsley-Pinda-39914/,/stats/french/2011/Nancy,2011,french,Kingsley-Pinda-39914,Nancy
Theo Leon,Villeurbanne,5,2.6,28.4,1.8,27.7,0.11,0.6,75.5,0.8%,2.04,0.68,0.68,0.34,0.00,/profile/Theo-Leon-40099/,/stats/french/2011/Villeurbanne,2011,french,Theo-Leon-40099,Villeurbanne
Pierre-Etienne Drouault,Le Mans,2,2.5,3.5,0.5,8.0,-0.02,0.0,72.3,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Pierre-Etienne-Drouault-39593/,/stats/french/2011/Le%20Mans,2011,french,Pierre-Etienne-Drouault-39593,Le%20Mans
Meredis Houmounou,Cholet,8,2.4,12.0,0.6,10.5,0.01,0.5,72.0,0.6%,1.08,2.17,0.54,0.54,0.00,/profile/Meredis-Houmounou-39986/,/stats/french/2011/Cholet,2011,french,Meredis-Houmounou-39986,Cholet
Yacinthe Manicord,Vichy,1,2.0,0.0,0.0,0.0,-0.01,0.0,73.1,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Yacinthe-Manicord-40133/,/stats/french/2011/Vichy,2011,french,Yacinthe-Manicord-40133,Vichy
Romain Hillotte,Pau-Orthez,1,2.0,18.2,1.0,20.0,0.01,0.0,72.9,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Romain-Hillotte-40059/,/stats/french/2011/Pau-Orthez,2011,french,Romain-Hillotte-40059,Pau-Orthez
Teddy Gipson,Pau-Orthez,28,37.2,17.6,16.7,17.9,3.49,16.1,74.5,21.6%,1.06,0.78,0.23,0.28,0.19,/profile/Teddy-Gipson-35236/,/stats/french/2012/Pau-Orthez,2012,french,Teddy-Gipson-35236,Pau-Orthez
Damir Krupalija,Hyeres-Toulon,6,37.2,12.3,14.2,15.2,0.17,11.6,76.9,15.1%,0.93,0.85,0.14,0.26,0.14,/profile/Damir-Krupalija-34761/,/stats/french/2012/Hyeres-Toulon,2012,french,Damir-Krupalija-34761,Hyeres-Toulon
Eric Chatfield,Paris-Levallois,31,36.9,19.3,17.4,18.8,4.82,16.8,75.1,22.4%,1.17,0.85,0.29,0.25,0.15,/profile/Eric-Chatfield-34459/,/stats/french/2012/Paris-Levallois,2012,french,Eric-Chatfield-34459,Paris-Levallois
Nicolas Batum,Nancy,8,36.8,20.5,20.5,22.3,1.42,16.0,77.8,20.5%,1.07,0.78,0.25,0.27,0.20,/profile/Nicolas-Batum-537/,/stats/french/2012/Nancy,2012,french,Nicolas-Batum-537,Nancy
John Cox,Le Havre,30,35.5,16.3,14.7,16.5,2.91,15.5,76.1,20.4%,1.02,0.84,0.26,0.28,0.14,/profile/John-Cox-317/,/stats/french/2012/Le%20Havre,2012,french,John-Cox-317,Le%20Havre
Taylor Rochestie,Le Mans,37,35.2,21.8,19.1,21.7,7.12,13.1,73.7,17.8%,1.25,0.81,0.31,0.49,0.18,/profile/Taylor-Rochestie-5340/,/stats/french/2012/Le%20Mans,2012,french,Taylor-Rochestie-5340,Le%20Mans
Alexis Ajinca,Hyeres-Toulon,2,35.0,29.6,29.0,33.1,0.65,14.6,76.9,18.9%,1.44,0.89,0.34,0.07,0.10,/profile/Alexis-Ajinca-534/,/stats/french/2012/Hyeres-Toulon,2012,french,Alexis-Ajinca-534,Hyeres-Toulon
David Melody,Dijon,30,34.4,11.7,9.3,10.8,0.45,9.4,71.5,13.1%,1.00,0.89,0.17,0.27,0.10,/profile/David-Melody-37806/,/stats/french/2012/Dijon,2012,french,David-Melody-37806,Dijon
Jawad Williams,Paris-Levallois,32,34.3,16.4,14.7,17.1,3.07,14.6,75.1,19.5%,1.13,0.96,0.22,0.12,0.13,/profile/Jawad-Williams-20/,/stats/french/2012/Paris-Levallois,2012,french,Jawad-Williams-20,Paris-Levallois
Dylan Page,Roanne,32,33.3,16.7,14.9,18.0,3.12,12.5,72.7,17.1%,1.16,0.84,0.21,0.13,0.17,/profile/Dylan-Page-5382/,/stats/french/2012/Roanne,2012,french,Dylan-Page-5382,Roanne
Fabien Causeur,Cholet,36,33.2,17.9,14.7,17.7,4.23,15.2,73.6,20.7%,1.05,0.75,0.32,0.25,0.17,/profile/Fabien-Causeur-5509/,/stats/french/2012/Cholet,2012,french,Fabien-Causeur-5509,Cholet
Jamal Shuler,Nancy,33,33.1,16.1,14.4,17.4,2.89,13.1,77.8,16.9%,1.08,0.85,0.20,0.18,0.18,/profile/Jamal-Shuler-24334/,/stats/french/2012/Nancy,2012,french,Jamal-Shuler-24334,Nancy
Nic Wise,Le Havre,22,31.9,18.4,15.3,19.2,2.64,15.3,76.1,20.1%,0.99,0.78,0.29,0.37,0.20,/profile/Nic-Wise-22576/,/stats/french/2012/Le%20Havre,2012,french,Nic-Wise-22576,Le%20Havre
Ricardo Greer,Strasbourg,30,31.7,21.0,17.7,22.4,4.83,11.7,71.8,16.4%,1.12,0.84,0.34,0.33,0.19,/profile/Ricardo-Greer-5370/,/stats/french/2012/Strasbourg,2012,french,Ricardo-Greer-5370,Strasbourg
Dijon Thompson,Villeurbanne,30,31.3,12.5,10.9,13.9,0.80,10.0,72.2,13.9%,0.94,0.83,0.16,0.25,0.19,/profile/Dijon-Thompson-112/,/stats/french/2012/Villeurbanne,2012,french,Dijon-Thompson-112,Villeurbanne
Kareem Reid,Hyeres-Toulon,27,31.2,6.2,7.2,9.3,-1.95,8.8,76.9,11.4%,0.60,0.62,0.19,0.86,0.41,/profile/Kareem-Reid-37418/,/stats/french/2012/Hyeres-Toulon,2012,french,Kareem-Reid-37418,Hyeres-Toulon
Malcolm Delaney,Chalon,35,31.1,17.4,13.7,17.6,3.59,13.4,76.6,17.5%,1.12,0.78,0.40,0.25,0.15,/profile/Malcolm-Delaney-5522/,/stats/french/2012/Chalon,2012,french,Malcolm-Delaney-5522,Chalon
Paccelis Morlende,Hyeres-Toulon,24,31.1,14.6,11.9,15.3,1.40,14.8,76.9,19.2%,1.00,0.79,0.27,0.20,0.16,/profile/Paccelis-Morlende-36988/,/stats/french/2012/Hyeres-Toulon,2012,french,Paccelis-Morlende-36988,Hyeres-Toulon
Bobby Dixon,Dijon,30,31.0,16.8,13.3,17.2,2.77,13.0,71.5,18.2%,0.96,0.87,0.19,0.39,0.19,/profile/Bobby-Dixon-5572/,/stats/french/2012/Dijon,2012,french,Bobby-Dixon-5572,Dijon
Brian Boddicker,Le Havre,28,30.9,13.1,11.9,15.4,1.00,12.3,76.1,16.2%,1.04,0.84,0.12,0.14,0.20,/profile/Brian-Boddicker-5612/,/stats/french/2012/Le%20Havre,2012,french,Brian-Boddicker-5612,Le%20Havre
Marko Maravic,Pau-Orthez,23,30.9,11.8,10.9,14.1,0.35,9.3,74.5,12.5%,1.03,0.81,0.24,0.23,0.18,/profile/Marko-Maravic-36920/,/stats/french/2012/Pau-Orthez,2012,french,Marko-Maravic-36920,Pau-Orthez
Charles Kahudi,Le Mans,35,30.8,14.0,12.2,15.8,1.69,9.5,73.7,12.9%,1.12,0.86,0.27,0.16,0.13,/profile/Charles-Kahudi-50336/,/stats/french/2012/Le%20Mans,2012,french,Charles-Kahudi-50336,Le%20Mans
Anthony Dobbins,Poitiers,15,30.7,15.5,12.9,16.8,1.08,9.2,74.0,12.4%,0.89,0.80,0.37,0.41,0.20,/profile/Anthony-Dobbins-38287/,/stats/french/2012/Poitiers,2012,french,Anthony-Dobbins-38287,Poitiers
Mouhammad Faye,Hyeres-Toulon,28,30.7,10.7,10.0,13.1,-0.05,12.6,76.9,16.3%,0.96,0.88,0.21,0.11,0.18,/profile/Mouhammad-Faye-1236/,/stats/french/2012/Hyeres-Toulon,2012,french,Mouhammad-Faye-1236,Hyeres-Toulon
Tony Parker,Villeurbanne,7,30.6,28.9,21.3,27.9,1.93,19.0,72.2,26.4%,1.07,0.80,0.33,0.33,0.11,/profile/Tony-Parker-3870/,/stats/french/2012/Villeurbanne,2012,french,Tony-Parker-3870,Villeurbanne
Nicholas Pope,Le Havre,28,30.5,13.9,10.3,13.5,1.32,10.9,76.1,14.3%,1.09,0.83,0.40,0.14,0.13,/profile/Nicholas-Pope-40014/,/stats/french/2012/Le%20Havre,2012,french,Nicholas-Pope-40014,Le%20Havre
Amara Sy,Orleans,35,30.4,17.9,15.5,20.3,3.74,12.6,73.6,17.2%,1.05,0.81,0.25,0.19,0.19,/profile/Amara-Sy-5559/,/stats/french/2012/Orleans,2012,french,Amara-Sy-5559,Orleans
Rick Hughes,Hyeres-Toulon,15,30.3,22.5,18.6,24.5,2.64,13.3,76.9,17.3%,1.29,0.86,0.28,0.06,0.12,/profile/Rick-Hughes-2899/,/stats/french/2012/Hyeres-Toulon,2012,french,Rick-Hughes-2899,Hyeres-Toulon
Marcellus Sommerville,Le Mans,36,30.0,16.2,13.4,17.8,2.90,11.8,73.7,16.0%,1.09,0.88,0.21,0.13,0.15,/profile/Marcellus-Sommerville-347/,/stats/french/2012/Le%20Mans,2012,french,Marcellus-Sommerville-347,Le%20Mans
DeMarcus Nelson,Cholet,30,30.0,18.2,14.0,18.7,3.28,13.0,73.6,17.6%,1.06,0.77,0.36,0.28,0.18,/profile/DeMarcus-Nelson-58/,/stats/french/2012/Cholet,2012,french,DeMarcus-Nelson-58,Cholet
Cedrick Banks,Orleans,35,29.8,16.6,12.9,17.3,2.98,13.5,73.6,18.3%,1.07,0.84,0.20,0.21,0.18,/profile/Cedrick-Banks-5611/,/stats/french/2012/Orleans,2012,french,Cedrick-Banks-5611,Orleans
Kevin Anderson,Strasbourg,30,29.8,15.1,11.6,15.6,1.91,12.2,71.8,17.0%,1.02,0.81,0.24,0.29,0.17,/profile/Kevin-Anderson-6379/,/stats/french/2012/Strasbourg,2012,french,Kevin-Anderson-6379,Strasbourg
Alex Acker,Le Mans,37,29.8,15.7,11.9,16.0,2.66,11.9,73.7,16.1%,1.00,0.89,0.23,0.27,0.16,/profile/Alex-Acker-339/,/stats/french/2012/Le%20Mans,2012,french,Alex-Acker-339,Le%20Mans
Blake Schilb,Chalon,36,29.6,23.3,18.3,24.8,6.60,14.3,76.6,18.7%,1.15,0.75,0.33,0.33,0.19,/profile/Blake-Schilb-555/,/stats/french/2012/Chalon,2012,french,Blake-Schilb-555,Chalon
John Holland,Roanne,30,29.5,18.5,14.3,19.4,3.37,12.6,72.7,17.4%,1.12,0.74,0.31,0.15,0.19,/profile/John-Holland-6330/,/stats/french/2012/Roanne,2012,french,John-Holland-6330,Roanne
Lamont Hamilton,Paris-Levallois,30,29.1,26.7,21.1,29.0,6.88,14.2,75.1,18.9%,1.20,0.79,0.37,0.14,0.16,/profile/Lamont-Hamilton-579/,/stats/french/2012/Paris-Levallois,2012,french,Lamont-Hamilton-579,Paris-Levallois
Allan Ray,Pau-Orthez,22,29.0,17.0,12.2,16.9,1.97,13.3,74.5,17.8%,1.15,0.86,0.23,0.18,0.17,/profile/Allan-Ray-158/,/stats/french/2012/Pau-Orthez,2012,french,Allan-Ray-158,Pau-Orthez
Andre Barrett,Roanne,15,29.0,18.7,13.4,18.5,1.72,12.2,72.7,16.7%,1.05,0.79,0.33,0.41,0.18,/profile/Andre-Barrett-1604/,/stats/french/2012/Roanne,2012,french,Andre-Barrett-1604,Roanne
Chris Oliver,Strasbourg,30,28.7,17.8,13.4,18.6,2.98,9.4,71.8,13.2%,1.21,0.97,0.21,0.17,0.14,/profile/Chris-Oliver-26130/,/stats/french/2012/Strasbourg,2012,french,Chris-Oliver-26130,Strasbourg
Rashad Wright,Roanne,17,28.6,8.6,7.7,10.8,-0.54,10.4,72.7,14.3%,0.80,0.63,0.23,0.33,0.30,/profile/Rashad-Wright-5336/,/stats/french/2012/Roanne,2012,french,Rashad-Wright-5336,Roanne
Mykal Riley,Nanterre,30,28.4,17.5,12.8,18.1,2.82,11.1,74.3,15.0%,1.03,0.87,0.17,0.23,0.22,/profile/Mykal-Riley-5103/,/stats/french/2012/Nanterre,2012,french,Mykal-Riley-5103,Nanterre
Steed Tchicamboud,Chalon,36,28.4,12.2,10.0,14.1,0.72,9.9,76.6,12.9%,0.88,0.67,0.29,0.47,0.22,/profile/Steed-Tchicamboud-38960/,/stats/french/2012/Chalon,2012,french,Steed-Tchicamboud-38960,Chalon
Sean Marshall,Dijon,30,28.1,13.5,9.0,12.8,1.11,11.5,71.5,16.1%,1.02,0.92,0.24,0.19,0.18,/profile/Sean-Marshall-1271/,/stats/french/2012/Dijon,2012,french,Sean-Marshall-1271,Dijon
Mustafa Shakur,Pau-Orthez,6,28.0,13.9,11.5,16.4,0.26,12.2,74.5,16.3%,0.79,0.82,0.23,0.34,0.15,/profile/Mustafa-Shakur-163/,/stats/french/2012/Pau-Orthez,2012,french,Mustafa-Shakur-163,Pau-Orthez
Justin Harper,Strasbourg,9,28.0,16.8,13.0,18.6,0.75,11.5,71.8,16.0%,1.13,0.93,0.17,0.03,0.14,/profile/Justin-Harper-6341/,/stats/french/2012/Strasbourg,2012,french,Justin-Harper-6341,Strasbourg
Akin Akingbala,Nancy,33,27.7,18.6,15.2,22.0,3.52,11.2,77.8,14.4%,1.09,0.70,0.44,0.08,0.21,/profile/Akin-Akingbala-5629/,/stats/french/2012/Nancy,2012,french,Akin-Akingbala-5629,Nancy
Trent Meacham,Paris-Levallois,32,27.7,13.3,10.8,15.6,1.09,8.5,75.1,11.3%,1.07,0.83,0.14,0.38,0.17,/profile/Trent-Meacham-5068/,/stats/french/2012/Paris-Levallois,2012,french,Trent-Meacham-5068,Paris-Levallois
Edwin Jackson,Villeurbanne,30,27.6,14.4,9.9,14.3,1.48,10.5,72.2,14.6%,1.08,0.86,0.23,0.22,0.14,/profile/Edwin-Jackson-1359/,/stats/french/2012/Villeurbanne,2012,french,Edwin-Jackson-1359,Villeurbanne
Andrew Albicy,Gravelines,30,27.5,18.7,12.1,17.5,3.22,11.4,74.0,15.5%,0.99,0.72,0.34,0.34,0.20,/profile/Andrew-Albicy-5939/,/stats/french/2012/Gravelines,2012,french,Andrew-Albicy-5939,Gravelines
John Linehan,Nancy,33,27.5,11.8,9.7,14.1,0.45,8.6,77.8,11.1%,0.77,0.67,0.23,0.60,0.30,/profile/John-Linehan-34271/,/stats/french/2012/Nancy,2012,french,John-Linehan-34271,Nancy
Pape-Philippe Amagou,Nancy,33,27.3,13.3,9.4,13.8,1.10,10.4,77.8,13.3%,1.07,0.74,0.36,0.26,0.18,/profile/Pape-Philippe-Amagou-186/,/stats/french/2012/Nancy,2012,french,Pape-Philippe-Amagou-186,Nancy
Ilian Evtimov,Chalon,35,27.1,14.5,11.0,16.3,1.74,8.4,76.6,10.9%,1.18,0.93,0.13,0.21,0.16,/profile/Ilian-Evtimov-27875/,/stats/french/2012/Chalon,2012,french,Ilian-Evtimov-27875,Chalon
Kim Tillie,Villeurbanne,30,27.0,15.3,11.3,16.8,1.81,9.9,72.2,13.7%,1.10,0.94,0.23,0.14,0.15,/profile/Kim-Tillie-1368/,/stats/french/2012/Villeurbanne,2012,french,Kim-Tillie-1368,Villeurbanne
Pape Badiane,Poitiers,30,26.8,13.5,10.8,16.2,1.07,8.6,74.0,11.6%,1.05,0.78,0.32,0.09,0.21,/profile/Pape-Badiane-5416/,/stats/french/2012/Poitiers,2012,french,Pape-Badiane-5416,Poitiers
J.P. Batista,Le Mans,37,26.5,21.4,15.6,23.6,5.17,12.7,73.7,17.2%,1.14,0.86,0.26,0.11,0.16,/profile/J.P.-Batista-372/,/stats/french/2012/Le%20Mans,2012,french,J.P.-Batista-372,Le%20Mans
Yannick Bokolo,Gravelines,31,26.4,13.1,8.8,13.4,0.95,7.7,74.0,10.4%,1.01,1.00,0.20,0.38,0.17,/profile/Yannick-Bokolo-192/,/stats/french/2012/Gravelines,2012,french,Yannick-Bokolo-192,Gravelines
Antoine Mendy,Pau-Orthez,24,26.4,12.5,9.0,13.6,0.53,11.5,74.5,15.4%,0.96,0.80,0.27,0.09,0.22,/profile/Antoine-Mendy-38665/,/stats/french/2012/Pau-Orthez,2012,french,Antoine-Mendy-38665,Pau-Orthez
Shaun Fein,Hyeres-Toulon,13,26.4,13.2,8.9,13.5,0.41,10.7,76.9,13.9%,1.15,0.93,0.14,0.14,0.13,/profile/Shaun-Fein-37620/,/stats/french/2012/Hyeres-Toulon,2012,french,Shaun-Fein-37620,Hyeres-Toulon
Marc-Antoine Pellin,Orleans,35,26.3,13.9,10.5,15.9,1.43,6.7,73.6,9.0%,0.85,0.73,0.22,0.79,0.24,/profile/Marc-Antoine-Pellin-5041/,/stats/french/2012/Orleans,2012,french,Marc-Antoine-Pellin-5041,Orleans
Adrien Moerman,Nancy,29,26.2,15.8,12.6,19.2,1.86,11.3,77.8,14.5%,1.01,0.92,0.13,0.10,0.16,/profile/Adrien-Moerman-5483/,/stats/french/2012/Nancy,2012,french,Adrien-Moerman-5483,Nancy
Kevin Houston,Le Havre,7,26.1,13.1,9.1,14.0,0.21,9.6,76.1,12.6%,1.03,0.99,0.12,0.33,0.15,/profile/Kevin-Houston-5613/,/stats/french/2012/Le%20Havre,2012,french,Kevin-Houston-5613,Le%20Havre
Lavoy Allen,Strasbourg,9,26.1,20.9,15.2,23.3,1.18,8.3,71.8,11.5%,1.22,0.90,0.26,0.27,0.16,/profile/Lavoy-Allen-5781/,/stats/french/2012/Strasbourg,2012,french,Lavoy-Allen-5781,Strasbourg
Pierre-Yves Guillard,Poitiers,30,26.1,12.6,9.4,14.5,0.70,8.4,74.0,11.3%,0.98,0.89,0.24,0.15,0.15,/profile/Pierre-Yves-Guillard-40040/,/stats/french/2012/Poitiers,2012,french,Pierre-Yves-Guillard-40040,Poitiers
Evan Fournier,Poitiers,30,26.0,18.2,11.3,17.4,2.86,13.0,74.0,17.6%,1.08,0.88,0.30,0.17,0.17,/profile/Evan-Fournier-5719/,/stats/french/2012/Poitiers,2012,french,Evan-Fournier-5719,Poitiers
Demetris Nichols,Cholet,8,25.9,21.7,14.3,22.0,1.12,12.9,73.6,17.6%,1.15,0.85,0.17,0.12,0.15,/profile/Demetris-Nichols-610/,/stats/french/2012/Cholet,2012,french,Demetris-Nichols-610,Cholet
Cyril Akpomedah,Gravelines,33,25.8,12.4,9.1,14.0,0.69,5.7,74.0,7.7%,1.11,0.95,0.15,0.09,0.10,/profile/Cyril-Akpomedah-37243/,/stats/french/2012/Gravelines,2012,french,Cyril-Akpomedah-37243,Gravelines
Hilton Armstrong,Villeurbanne,29,25.7,20.7,15.8,24.6,3.67,9.7,72.2,13.4%,1.15,0.78,0.25,0.12,0.20,/profile/Hilton-Armstrong-380/,/stats/french/2012/Villeurbanne,2012,french,Hilton-Armstrong-380,Villeurbanne
Karim Souchu,Le Havre,9,25.6,11.0,7.2,11.3,0.02,9.3,76.1,12.2%,0.98,0.87,0.29,0.11,0.10,/profile/Karim-Souchu-33309/,/stats/french/2012/Le%20Havre,2012,french,Karim-Souchu-33309,Le%20Havre
Andre Harris,Dijon,30,25.3,15.1,10.0,15.8,1.61,9.4,71.5,13.2%,1.10,1.01,0.10,0.11,0.11,/profile/Andre-Harris-26820/,/stats/french/2012/Dijon,2012,french,Andre-Harris-26820,Dijon
Randal Falker,Cholet,34,25.2,16.5,12.4,19.6,2.44,6.2,73.6,8.4%,1.00,0.72,0.41,0.40,0.24,/profile/Randal-Falker-5074/,/stats/french/2012/Cholet,2012,french,Randal-Falker-5074,Cholet
Chandler Parsons,Cholet,3,25.0,23.7,15.7,25.1,0.48,10.4,73.6,14.1%,0.96,0.74,0.32,0.39,0.16,/profile/Chandler-Parsons-5050/,/stats/french/2012/Cholet,2012,french,Chandler-Parsons-5050,Cholet
Abdoulaye Mbaye,Strasbourg,28,25.0,11.1,7.3,11.7,0.10,10.1,71.8,14.0%,1.00,0.82,0.24,0.18,0.16,/profile/Abdoulaye-Mbaye-5484/,/stats/french/2012/Strasbourg,2012,french,Abdoulaye-Mbaye-5484,Strasbourg
Alexis Ajinca,Strasbourg,17,24.9,23.3,15.4,24.7,2.63,13.0,71.8,18.1%,1.08,0.81,0.28,0.11,0.23,/profile/Alexis-Ajinca-534/,/stats/french/2012/Strasbourg,2012,french,Alexis-Ajinca-534,Strasbourg
James Miller,Poitiers,26,24.8,12.3,7.5,12.0,0.46,10.1,74.0,13.7%,1.02,0.94,0.18,0.24,0.20,/profile/James-Miller-38410/,/stats/french/2012/Poitiers,2012,french,James-Miller-38410,Poitiers
Philippe Braud,Roanne,32,24.7,8.5,5.8,9.5,-0.90,5.7,72.7,7.8%,1.17,1.01,0.07,0.19,0.11,/profile/Philippe-Braud-38116/,/stats/french/2012/Roanne,2012,french,Philippe-Braud-38116,Roanne
David Noel,Paris-Levallois,31,24.6,14.2,9.9,16.1,1.30,6.8,75.1,9.0%,1.13,0.88,0.15,0.33,0.21,/profile/David-Noel-455/,/stats/french/2012/Paris-Levallois,2012,french,David-Noel-455,Paris-Levallois
Antonio Grant,Poitiers,29,24.6,14.8,9.4,15.3,1.41,9.5,74.0,12.8%,1.04,0.89,0.27,0.19,0.15,/profile/Antonio-Grant-35739/,/stats/french/2012/Poitiers,2012,french,Antonio-Grant-35739,Poitiers
Patrick Christopher,Cholet,26,24.4,17.6,10.1,16.5,2.13,10.8,73.6,14.6%,1.19,0.92,0.17,0.07,0.11,/profile/Patrick-Christopher-5105/,/stats/french/2012/Cholet,2012,french,Patrick-Christopher-5105,Cholet
Ian Mahinmi,Le Havre,4,24.3,17.1,13.5,22.3,0.30,13.1,76.1,17.2%,0.94,0.71,0.44,0.08,0.19,/profile/Ian-Mahinmi-207/,/stats/french/2012/Le%20Havre,2012,french,Ian-Mahinmi-207,Le%20Havre
Chinemelu Elonu,Pau-Orthez,30,24.2,21.2,15.3,25.3,3.75,8.8,74.5,11.8%,1.18,0.72,0.44,0.06,0.20,/profile/Chinemelu-Elonu-5624/,/stats/french/2012/Pau-Orthez,2012,french,Chinemelu-Elonu-5624,Pau-Orthez
Alade Aminu,Chalon,36,24.1,20.3,14.2,23.6,4.11,10.2,76.6,13.3%,1.14,0.80,0.38,0.05,0.15,/profile/Alade-Aminu-1389/,/stats/french/2012/Chalon,2012,french,Alade-Aminu-1389,Chalon
Zach Moss,Dijon,30,24.0,20.0,12.6,21.0,3.31,8.8,71.5,12.2%,1.23,0.89,0.30,0.07,0.14,/profile/Zach-Moss-39386/,/stats/french/2012/Dijon,2012,french,Zach-Moss-39386,Dijon
Uche Nsonwu-Amadi,Roanne,32,23.9,21.1,14.5,24.3,3.89,9.5,72.7,13.1%,1.18,0.72,0.34,0.10,0.20,/profile/Uche-Nsonwu-Amadi-5477/,/stats/french/2012/Roanne,2012,french,Uche-Nsonwu-Amadi-5477,Roanne
Brian Greene,Orleans,34,23.7,14.2,10.4,17.6,1.37,11.5,73.6,15.6%,0.95,0.80,0.19,0.14,0.20,/profile/Brian-Greene-33490/,/stats/french/2012/Orleans,2012,french,Brian-Greene-33490,Orleans
Robert Dozier,Cholet,22,23.5,18.2,12.1,20.6,1.90,8.6,73.6,11.7%,1.10,0.83,0.23,0.13,0.19,/profile/Robert-Dozier-600/,/stats/french/2012/Cholet,2012,french,Robert-Dozier-600,Cholet
Will Daniels,Nanterre,30,23.4,22.4,13.0,22.3,4.04,12.5,74.3,16.8%,1.14,0.86,0.23,0.11,0.14,/profile/Will-Daniels-1209/,/stats/french/2012/Nanterre,2012,french,Will-Daniels-1209,Nanterre
Diante Garrett,Nanterre,25,23.3,13.2,8.8,15.1,0.68,7.6,74.3,10.2%,0.97,0.71,0.14,0.39,0.32,/profile/Diante-Garrett-5775/,/stats/french/2012/Nanterre,2012,french,Diante-Garrett-5775,Nanterre
Leo Westermann,Villeurbanne,29,23.2,13.7,9.1,15.8,0.97,9.1,72.2,12.7%,0.96,0.74,0.23,0.36,0.23,/profile/Leo-Westermann-6149/,/stats/french/2012/Villeurbanne,2012,french,Leo-Westermann-6149,Villeurbanne
Souleyman Diabate,Roanne,27,23.0,12.4,8.8,15.4,0.47,8.8,72.7,12.1%,0.77,0.69,0.14,0.45,0.29,/profile/Souleyman-Diabate-38578/,/stats/french/2012/Roanne,2012,french,Souleyman-Diabate-38578,Roanne
Marc Judith,Nanterre,26,23.0,17.5,10.7,18.6,1.98,5.9,74.3,7.9%,1.23,0.80,0.27,0.37,0.18,/profile/Marc-Judith-40297/,/stats/french/2012/Nanterre,2012,french,Marc-Judith-40297,Nanterre
Phil Goss,Villeurbanne,22,22.9,15.3,8.7,15.2,1.12,8.1,72.2,11.2%,1.12,0.90,0.21,0.30,0.17,/profile/Phil-Goss-30057/,/stats/french/2012/Villeurbanne,2012,french,Phil-Goss-30057,Villeurbanne
Xavier Corosine,Nanterre,30,22.7,13.5,7.3,12.8,0.92,8.4,74.3,11.2%,1.14,0.90,0.09,0.16,0.12,/profile/Xavier-Corosine-37133/,/stats/french/2012/Nanterre,2012,french,Xavier-Corosine-37133,Nanterre
Louis Labeyrie,Hyeres-Toulon,30,22.4,17.7,12.6,22.6,2.31,8.0,76.9,10.4%,1.14,0.90,0.19,0.12,0.16,/profile/Louis-Labeyrie-40296/,/stats/french/2012/Hyeres-Toulon,2012,french,Louis-Labeyrie-40296,Hyeres-Toulon
Ronny Turiaf,Villeurbanne,4,22.0,23.8,14.3,25.9,0.57,8.3,72.2,11.4%,1.12,0.79,0.61,0.24,0.09,/profile/Ronny-Turiaf-61/,/stats/french/2012/Villeurbanne,2012,french,Ronny-Turiaf-61,Villeurbanne
Yohann Sangare,Orleans,35,22.0,13.1,8.1,14.7,0.89,6.1,73.6,8.3%,0.91,0.78,0.33,0.58,0.26,/profile/Yohann-Sangare-37683/,/stats/french/2012/Orleans,2012,french,Yohann-Sangare-37683,Orleans
Maleye NDoye,Orleans,35,21.8,15.6,9.0,16.6,1.83,6.3,73.6,8.5%,1.35,0.94,0.17,0.19,0.12,/profile/Maleye-NDoye-5470/,/stats/french/2012/Orleans,2012,french,Maleye-NDoye-5470,Orleans
Kenny Younger,Poitiers,27,21.5,13.7,8.5,15.8,0.82,7.1,74.0,9.6%,1.05,0.84,0.24,0.16,0.16,/profile/Kenny-Younger-39911/,/stats/french/2012/Poitiers,2012,french,Kenny-Younger-39911,Poitiers
Mamoutou Diarra,Nanterre,16,21.4,15.1,8.1,15.2,0.74,6.9,74.3,9.3%,1.18,0.91,0.19,0.17,0.20,/profile/Mamoutou-Diarra-5586/,/stats/french/2012/Nanterre,2012,french,Mamoutou-Diarra-5586,Nanterre
Thomas Terrell,Hyeres-Toulon,21,21.4,14.2,9.3,17.4,0.77,8.1,76.9,10.6%,1.09,0.91,0.11,0.16,0.19,/profile/Thomas-Terrell-34853/,/stats/french/2012/Hyeres-Toulon,2012,french,Thomas-Terrell-34853,Hyeres-Toulon
Luc-Arthur Vebobe,Cholet,34,21.2,15.0,9.9,18.6,1.52,6.2,73.6,8.5%,0.97,0.70,0.46,0.20,0.20,/profile/Luc-Arthur-Vebobe-34815/,/stats/french/2012/Cholet,2012,french,Luc-Arthur-Vebobe-34815,Cholet
J.K. Edwards,Gravelines,33,21.2,15.6,9.6,18.2,1.66,8.3,74.0,11.2%,0.98,0.92,0.19,0.23,0.17,/profile/J.K.-Edwards-32037/,/stats/french/2012/Gravelines,2012,french,J.K.-Edwards-32037,Gravelines
