Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Acie Law,Olympiakos,30,22.9,8.1,6.3,0.91,0.55,0.50,0.39,0.24,1.90,0.30,1.36,-0.57,0.4,0.1,2.0,/profile/Acie-Law-577/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Acie-Law-577,Olympiakos
James Gist,Malaga,10,22.8,8.6,7.4,0.88,0.49,0.45,0.42,0.35,0.20,0.03,0.25,-2.92,0.7,0.6,2.8,/profile/James-Gist-597/,/stats/euroleague/2013/Malaga,2013,euroleague,James-Gist-597,Malaga
Klemen Prepelic,Olimpija Ljubljana,10,22.8,8.8,7.1,0.89,0.53,0.47,0.37,0.80,2.00,0.28,1.33,-0.73,0.7,0.0,1.8,/profile/Klemen-Prepelic-40221/,/stats/euroleague/2013/Olimpija%20Ljubljana,2013,euroleague,Klemen-Prepelic-40221,Olimpija%20Ljubljana
Semih Erden,Anadolu Efes,29,22.8,9.2,6.1,0.92,0.58,0.57,0.69,0.00,0.45,0.07,0.26,-6.25,0.6,0.8,2.9,/profile/Semih-Erden-210/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Semih-Erden-210,Anadolu%20Efes
Dusko Savanovic,Anadolu Efes,29,22.7,9.4,8.0,0.92,0.52,0.47,0.30,0.32,1.00,0.13,0.94,-1.77,1.0,0.1,1.5,/profile/Dusko-Savanovic-5603/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Dusko-Savanovic-5603,Anadolu%20Efes
James Augustine,Khimki,22,22.7,5.7,3.5,1.07,0.64,0.61,0.55,0.04,1.68,0.47,2.18,1.52,0.6,0.7,1.4,/profile/James-Augustine-160/,/stats/euroleague/2013/Khimki,2013,euroleague,James-Augustine-160,Khimki
Alex Acker,Prokom,9,22.6,6.3,6.8,0.69,0.43,0.39,0.18,0.34,0.67,0.10,0.38,-5.79,0.3,0.1,2.6,/profile/Alex-Acker-339/,/stats/euroleague/2013/Prokom,2013,euroleague,Alex-Acker-339,Prokom
Emir Preldzic,Fenerbahce,22,22.5,8.1,5.2,0.93,0.61,0.56,0.62,0.31,3.45,0.66,1.85,1.95,0.6,0.1,1.2,/profile/Emir-Preldzic-1106/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,Emir-Preldzic-1106,Fenerbahce
Mindaugas Katelynas,Lietuvos Rytas,10,22.4,7.0,6.3,0.84,0.49,0.44,0.32,0.32,0.60,0.10,0.60,-2.65,0.5,0.4,2.7,/profile/Mindaugas-Katelynas-429/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Mindaugas-Katelynas-429,Lietuvos%20Rytas
Je'Kel Foster,Alba Berlin,14,22.3,7.4,6.9,0.81,0.51,0.48,0.14,0.45,1.36,0.20,0.79,-3.75,1.0,0.0,2.5,/profile/Je-Kel-Foster-1030/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Je-Kel-Foster-1030,Alba%20Berlin
Mateusz Ponitka,Prokom,10,22.2,8.8,7.2,0.91,0.54,0.56,0.29,0.43,0.80,0.11,0.57,-3.83,1.0,0.0,1.7,/profile/Mateusz-Ponitka-6130/,/stats/euroleague/2013/Prokom,2013,euroleague,Mateusz-Ponitka-6130,Prokom
Daniel Hackett,Siena,22,22.1,7.2,5.8,0.83,0.52,0.47,0.42,0.35,3.05,0.52,1.86,1.76,1.0,0.0,2.6,/profile/Daniel-Hackett-1384/,/stats/euroleague/2013/Siena,2013,euroleague,Daniel-Hackett-1384,Siena
Gasper Vidmar,Besiktas,22,22.0,9.1,6.1,0.84,0.55,0.60,0.83,0.01,0.77,0.13,0.34,-8.04,0.8,1.1,2.5,/profile/Gasper-Vidmar-1294/,/stats/euroleague/2013/Besiktas,2013,euroleague,Gasper-Vidmar-1294,Besiktas
Josh Shipp,Anadolu Efes,26,21.9,5.7,5.3,0.89,0.50,0.47,0.14,0.41,0.96,0.18,1.32,-0.41,0.7,0.0,2.2,/profile/Josh-Shipp-410/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Josh-Shipp-410,Anadolu%20Efes
Vladimir Micov,CSKA Moscow,30,21.9,7.6,6.6,0.93,0.54,0.53,0.14,0.44,1.70,0.26,1.55,0.15,0.6,0.2,1.9,/profile/Vladimir-Micov-1258/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Vladimir-Micov-1258,CSKA%20Moscow
James Gist,Panathinaikos,19,21.9,7.8,6.7,0.93,0.52,0.51,0.25,0.38,0.74,0.11,0.82,-1.89,0.6,0.8,2.2,/profile/James-Gist-597/,/stats/euroleague/2013/Panathinaikos,2013,euroleague,James-Gist-597,Panathinaikos
Marcus Williams (UConn),Malaga,24,21.7,10.5,9.7,0.85,0.49,0.47,0.23,0.57,3.33,0.34,2.00,2.55,0.6,0.0,1.2,/profile/Marcus-Williams-%28UConn%29-180/,/stats/euroleague/2013/Malaga,2013,euroleague,Marcus-Williams-%28UConn%29-180,Malaga
Sasha Vujacic,Anadolu Efes,24,21.7,9.1,7.8,0.92,0.51,0.46,0.33,0.46,0.96,0.12,1.05,-1.28,0.8,0.1,1.8,/profile/Sasha-Vujacic-4724/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Sasha-Vujacic-4724,Anadolu%20Efes
Dejan Musli,Partizan,10,21.6,9.5,7.4,0.86,0.57,0.53,0.30,0.00,1.00,0.14,0.40,-8.27,0.8,0.4,2.1,/profile/Dejan-Musli-1405/,/stats/euroleague/2013/Partizan,2013,euroleague,Dejan-Musli-1405,Partizan
Txemi Urtasun,Malaga,22,21.5,7.5,6.9,0.84,0.50,0.47,0.21,0.44,1.41,0.21,1.11,-1.55,0.7,0.0,1.5,/profile/Txemi-Urtasun-38610/,/stats/euroleague/2013/Malaga,2013,euroleague,Txemi-Urtasun-38610,Malaga
Jaycee Carroll,Real Madrid,29,21.5,11.9,9.1,1.14,0.61,0.58,0.16,0.48,0.59,0.06,1.00,-0.90,0.6,0.1,1.5,/profile/Jaycee-Carroll-463/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Jaycee-Carroll-463,Real%20Madrid
Rasid Mahalbasic,Prokom,10,21.5,9.1,6.7,0.97,0.59,0.58,0.33,0.00,1.30,0.19,0.81,-3.35,0.5,0.4,3.0,/profile/Rasid-Mahalbasic-6126/,/stats/euroleague/2013/Prokom,2013,euroleague,Rasid-Mahalbasic-6126,Prokom
Serhat Cetin,Besiktas,22,21.4,6.0,5.5,0.84,0.52,0.51,0.11,0.64,1.59,0.29,1.25,-1.00,0.2,0.1,2.1,/profile/Serhat-Cetin-39615/,/stats/euroleague/2013/Besiktas,2013,euroleague,Serhat-Cetin-39615,Besiktas
Leon Radosevic,Lietuvos Rytas,10,21.3,9.8,7.1,0.87,0.58,0.54,0.44,0.01,1.10,0.15,0.42,-8.66,1.0,0.7,1.6,/profile/Leon-Radosevic-5136/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Leon-Radosevic-5136,Lietuvos%20Rytas
Ksistof Lavrinovic,Zalgiris,24,21.3,8.5,5.7,1.05,0.63,0.56,0.46,0.38,1.04,0.18,0.89,-2.29,0.5,0.3,2.0,/profile/Ksistof-Lavrinovic-5116/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Ksistof-Lavrinovic-5116,Zalgiris
Oliver Lafayette,Zalgiris,23,21.2,7.9,7.3,0.81,0.50,0.46,0.18,0.59,2.83,0.38,1.63,0.70,0.9,0.0,1.7,/profile/Oliver-Lafayette-6323/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Oliver-Lafayette-6323,Zalgiris
Erazem Lorbek,Barcelona,30,21.2,8.9,7.3,0.97,0.56,0.53,0.22,0.20,0.97,0.13,0.88,-2.16,0.2,0.2,1.9,/profile/Erazem-Lorbek-30/,/stats/euroleague/2013/Barcelona,2013,euroleague,Erazem-Lorbek-30,Barcelona
Ibrahim Jaaber,Zalgiris,14,21.1,5.9,4.9,0.86,0.53,0.51,0.30,0.52,2.21,0.45,1.82,1.28,1.9,0.1,2.2,/profile/Ibrahim-Jaaber-1205/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Ibrahim-Jaaber-1205,Zalgiris
Giorgos Printezis,Olympiakos,29,20.9,10.5,8.9,0.99,0.55,0.52,0.19,0.36,1.03,0.12,1.11,-1.14,0.2,0.1,1.7,/profile/Giorgos-Printezis-1295/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Giorgos-Printezis-1295,Olympiakos
Evangelos Mantzaris,Olympiakos,15,20.9,3.5,2.9,1.00,0.59,0.58,0.09,0.74,2.27,0.79,4.25,4.61,0.9,0.1,2.7,/profile/Evangelos-Mantzaris-40119/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Evangelos-Mantzaris-40119,Olympiakos
Sasha Kaun,CSKA Moscow,30,20.8,8.1,4.5,1.21,0.69,0.72,0.73,0.00,0.47,0.10,0.78,-1.39,0.4,1.2,2.3,/profile/Sasha-Kaun-601/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Sasha-Kaun-601,CSKA%20Moscow
Fabien Causeur,Vitoria,28,20.8,7.7,5.8,0.96,0.60,0.58,0.24,0.39,1.50,0.26,1.00,-2.41,0.7,0.1,2.6,/profile/Fabien-Causeur-5509/,/stats/euroleague/2013/Vitoria,2013,euroleague,Fabien-Causeur-5509,Vitoria
Heiko Schaffartzik,Alba Berlin,21,20.7,6.2,5.6,0.84,0.51,0.46,0.20,0.69,2.57,0.46,2.16,2.62,0.1,0.0,1.1,/profile/Heiko-Schaffartzik-39135/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Heiko-Schaffartzik-39135,Alba%20Berlin
Sergi Vidal,Malaga,18,20.6,4.5,3.6,0.87,0.58,0.55,0.18,0.65,1.67,0.46,1.36,-0.54,0.6,0.1,1.9,/profile/Sergi-Vidal-5548/,/stats/euroleague/2013/Malaga,2013,euroleague,Sergi-Vidal-5548,Malaga
Teddy Gipson,Bamberg,16,20.6,7.6,7.0,0.84,0.51,0.49,0.17,0.39,2.06,0.29,1.38,-0.60,0.4,0.1,2.6,/profile/Teddy-Gipson-35236/,/stats/euroleague/2013/Bamberg,2013,euroleague,Teddy-Gipson-35236,Bamberg
Marcelo Huertas,Barcelona,31,20.5,8.0,6.9,0.86,0.54,0.50,0.17,0.47,3.35,0.49,1.89,2.27,0.6,0.0,1.2,/profile/Marcelo-Huertas-29/,/stats/euroleague/2013/Barcelona,2013,euroleague,Marcelo-Huertas-29,Barcelona
Derrick Byars,Alba Berlin,18,20.5,6.7,5.6,0.93,0.57,0.56,0.13,0.43,0.67,0.12,0.52,-4.20,0.7,0.0,2.0,/profile/Derrick-Byars-1009/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Derrick-Byars-1009,Alba%20Berlin
Omar Cook,Vitoria,18,20.4,3.1,3.3,0.72,0.45,0.45,0.07,0.76,3.50,1.07,4.20,7.37,1.2,0.0,1.8,/profile/Omar-Cook-2055/,/stats/euroleague/2013/Vitoria,2013,euroleague,Omar-Cook-2055,Vitoria
Thomas Heurtel,Vitoria,28,20.4,7.2,5.5,0.88,0.60,0.58,0.19,0.46,4.50,0.81,2.17,4.57,0.7,0.0,1.3,/profile/Thomas-Heurtel-5530/,/stats/euroleague/2013/Vitoria,2013,euroleague,Thomas-Heurtel-5530,Vitoria
Vlado Ilievski,Cedevita,10,20.4,6.7,5.3,0.92,0.58,0.54,0.21,0.55,1.20,0.23,0.86,-2.95,0.4,0.0,1.3,/profile/Vlado-Ilievski-5536/,/stats/euroleague/2013/Cedevita,2013,euroleague,Vlado-Ilievski-5536,Cedevita
Rimantas Kaukenas,Zalgiris,24,20.4,7.8,7.0,0.81,0.50,0.43,0.31,0.19,1.92,0.28,1.12,-2.18,0.8,0.0,2.1,/profile/Rimantas-Kaukenas-5268/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Rimantas-Kaukenas-5268,Zalgiris
Frank Robinson,Prokom,7,20.3,7.4,7.6,0.69,0.43,0.41,0.34,0.49,0.57,0.08,0.31,-7.12,0.6,0.4,1.4,/profile/Frank-Robinson-5545/,/stats/euroleague/2013/Prokom,2013,euroleague,Frank-Robinson-5545,Prokom
Kyle Hines,Olympiakos,31,20.2,9.4,6.4,1.04,0.61,0.60,0.47,0.01,1.16,0.18,1.03,-1.73,0.7,1.2,2.6,/profile/Kyle-Hines-513/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Kyle-Hines-513,Olympiakos
David Andersen,Fenerbahce,23,20.2,7.3,6.7,0.83,0.51,0.47,0.19,0.25,0.43,0.06,0.29,-5.88,0.4,0.1,2.2,/profile/David-Andersen-5222/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,David-Andersen-5222,Fenerbahce
Joe Ingles,Barcelona,29,20.1,6.0,4.4,0.97,0.59,0.55,0.33,0.55,1.10,0.25,1.07,-1.49,0.4,0.1,1.4,/profile/Joe-Ingles-1119/,/stats/euroleague/2013/Barcelona,2013,euroleague,Joe-Ingles-1119,Barcelona
Davis Bertans,Partizan,10,20.0,6.6,5.2,0.92,0.56,0.54,0.31,0.65,0.70,0.13,0.58,-3.58,1.1,0.2,3.0,/profile/Davis-Bertans-6320/,/stats/euroleague/2013/Partizan,2013,euroleague,Davis-Bertans-6320,Partizan
Deian Ivanov,Lietuvos Rytas,10,19.9,6.8,5.4,0.94,0.55,0.48,0.33,0.19,0.70,0.13,0.78,-2.15,0.7,0.2,1.3,/profile/Deian-Ivanov-5201/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Deian-Ivanov-5201,Lietuvos%20Rytas
Alex Tyus,Cantu,10,19.9,8.1,5.9,1.01,0.57,0.58,0.46,0.02,0.40,0.07,0.50,-2.45,0.2,1.0,1.7,/profile/Alex-Tyus-5777/,/stats/euroleague/2013/Cantu,2013,euroleague,Alex-Tyus-5777,Cantu
Janis Blums,Lietuvos Rytas,9,19.8,5.9,6.1,0.74,0.45,0.42,0.15,0.69,1.78,0.29,1.23,-1.29,0.6,0.1,1.9,/profile/Janis-Blums-37942/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Janis-Blums-37942,Lietuvos%20Rytas
Darjus Lavrinovic,Zalgiris,21,19.7,8.9,6.7,0.97,0.59,0.56,0.29,0.30,1.05,0.16,0.71,-4.06,0.7,0.4,2.5,/profile/Darjus-Lavrinovic-5117/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Darjus-Lavrinovic-5117,Zalgiris
Matt Janning,Siena,21,19.7,8.4,6.6,1.11,0.61,0.61,0.10,0.61,1.57,0.24,2.36,1.91,0.6,0.1,1.7,/profile/Matt-Janning-6311/,/stats/euroleague/2013/Siena,2013,euroleague,Matt-Janning-6311,Siena
Maik Zirbes,Bamberg,23,19.7,8.2,6.7,0.93,0.56,0.54,0.18,0.01,0.61,0.09,0.41,-5.39,0.7,0.4,3.3,/profile/Maik-Zirbes-5270/,/stats/euroleague/2013/Bamberg,2013,euroleague,Maik-Zirbes-5270,Bamberg
Paul Davis,Khimki,23,19.6,13.4,8.5,1.15,0.67,0.61,0.43,0.01,1.30,0.15,0.94,-2.63,0.9,1.0,3.4,/profile/Paul-Davis-75/,/stats/euroleague/2013/Khimki,2013,euroleague,Paul-Davis-75,Khimki
Omer Onan,Fenerbahce,21,19.4,6.0,5.0,0.93,0.55,0.52,0.25,0.54,0.86,0.17,1.00,-1.47,0.2,0.0,2.3,/profile/Omer-Onan-5628/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,Omer-Onan-5628,Fenerbahce
Yassin Idbihi,Alba Berlin,24,19.3,7.4,5.9,0.94,0.57,0.54,0.25,0.01,0.33,0.06,0.27,-5.50,0.2,0.2,2.7,/profile/Yassin-Idbihi-364/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Yassin-Idbihi-364,Alba%20Berlin
Marcus Slaughter,Real Madrid,29,19.3,5.0,3.3,1.02,0.62,0.66,0.45,0.00,0.41,0.12,0.52,-2.65,0.9,0.7,2.7,/profile/Marcus-Slaughter-425/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Marcus-Slaughter-425,Real%20Madrid
Sharrod Ford,Bamberg,23,19.2,8.0,7.0,0.85,0.52,0.50,0.23,0.32,0.48,0.07,0.30,-6.64,0.3,1.0,2.7,/profile/Sharrod-Ford-298/,/stats/euroleague/2013/Bamberg,2013,euroleague,Sharrod-Ford-298,Bamberg
Miro Bilan,Cedevita,9,19.1,8.8,6.3,1.05,0.59,0.60,0.39,0.00,0.33,0.05,0.43,-2.91,0.3,0.2,1.9,/profile/Miro-Bilan-1399/,/stats/euroleague/2013/Cedevita,2013,euroleague,Miro-Bilan-1399,Cedevita
Kresimir Loncar,Khimki,24,18.7,8.0,6.0,0.98,0.60,0.55,0.27,0.02,0.96,0.16,0.70,-3.88,0.3,0.3,3.2,/profile/Kresimir-Loncar-49/,/stats/euroleague/2013/Khimki,2013,euroleague,Kresimir-Loncar-49,Khimki
Kerem Gonlum,Anadolu Efes,29,18.6,6.4,4.3,1.00,0.60,0.54,0.50,0.02,0.59,0.13,0.63,-2.89,0.5,0.1,1.6,/profile/Kerem-Gonlum-5363/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Kerem-Gonlum-5363,Anadolu%20Efes
Kevin Houston,Chalon,4,18.4,2.5,5.8,0.31,0.20,0.13,0.26,0.35,4.75,0.83,3.17,8.35,0.0,0.0,1.8,/profile/Kevin-Houston-5613/,/stats/euroleague/2013/Chalon,2013,euroleague,Kevin-Houston-5613,Chalon
Awudu Abass,Cantu,2,18.4,3.5,6.0,0.58,0.29,0.29,0.00,0.42,0.00,0.00,0.00,0.00,1.0,0.0,1.0,/profile/Awudu-Abass-39723/,/stats/euroleague/2013/Cantu,2013,euroleague,Awudu-Abass-39723,Cantu
Aaron Jackson,CSKA Moscow,30,18.4,5.0,3.6,0.92,0.58,0.53,0.40,0.39,1.27,0.35,1.23,-1.03,0.5,0.0,1.6,/profile/Aaron-Jackson-5677/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Aaron-Jackson-5677,CSKA%20Moscow
Kostas Tsartsaris,Panathinaikos,28,18.3,3.8,3.1,0.74,0.51,0.48,0.48,0.31,0.89,0.29,0.68,-4.09,0.4,0.1,2.4,/profile/Kostas-Tsartsaris-5590/,/stats/euroleague/2013/Panathinaikos,2013,euroleague,Kostas-Tsartsaris-5590,Panathinaikos
Jeremiah Massey,Bamberg,5,18.2,6.2,7.0,0.69,0.40,0.36,0.23,0.43,0.60,0.09,0.50,-4.34,1.2,1.0,1.0,/profile/Jeremiah-Massey-5224/,/stats/euroleague/2013/Bamberg,2013,euroleague,Jeremiah-Massey-5224,Bamberg
Sergio Rodriguez,Real Madrid,29,18.2,7.5,7.1,0.79,0.49,0.44,0.19,0.46,3.93,0.55,2.43,5.42,0.7,0.0,1.9,/profile/Sergio-Rodriguez-24/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Sergio-Rodriguez-24,Real%20Madrid
Felipe Reyes,Real Madrid,29,18.2,7.6,5.8,0.88,0.53,0.47,0.50,0.10,0.48,0.08,0.39,-5.00,0.5,0.3,3.0,/profile/Felipe-Reyes-5342/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Felipe-Reyes-5342,Real%20Madrid
Pero Antic,Olympiakos,31,18.1,6.0,5.8,0.81,0.47,0.44,0.24,0.64,0.74,0.13,0.85,-2.04,0.4,0.2,1.9,/profile/Pero-Antic-36324/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Pero-Antic-36324,Olympiakos
Viktor Sanikidze,Siena,24,18.1,5.7,4.8,0.86,0.51,0.49,0.34,0.22,0.75,0.16,0.75,-2.73,0.4,0.4,1.8,/profile/Viktor-Sanikidze-5922/,/stats/euroleague/2013/Siena,2013,euroleague,Viktor-Sanikidze-5922,Siena
Muratcan Guler,Besiktas,20,18.0,3.8,3.9,0.65,0.43,0.42,0.29,0.39,1.55,0.40,1.15,-1.77,0.8,0.1,1.4,/profile/Muratcan-Guler-36254/,/stats/euroleague/2013/Besiktas,2013,euroleague,Muratcan-Guler-36254,Besiktas
Albert Miralles,Alba Berlin,24,17.9,5.2,3.9,0.87,0.54,0.52,0.52,0.02,0.79,0.20,0.76,-2.96,0.2,0.3,3.2,/profile/Albert-Miralles-5919/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Albert-Miralles-5919,Alba%20Berlin
Teemu Rannikko,Olimpija Ljubljana,9,17.8,2.8,2.9,0.63,0.41,0.31,0.38,0.65,2.22,0.77,2.22,2.71,0.1,0.0,2.2,/profile/Teemu-Rannikko-5432/,/stats/euroleague/2013/Olimpija%20Ljubljana,2013,euroleague,Teemu-Rannikko-5432,Olimpija%20Ljubljana
Tomas Ress,Siena,19,17.6,8.1,5.6,1.08,0.61,0.54,0.45,0.54,0.74,0.13,1.08,-1.08,0.3,0.9,1.9,/profile/Tomas-Ress-32426/,/stats/euroleague/2013/Siena,2013,euroleague,Tomas-Ress-32426,Siena
Bogdan Bogdanovic,Partizan,6,17.6,5.0,5.5,0.71,0.40,0.33,0.30,0.30,1.00,0.18,1.50,0.00,0.7,0.0,1.7,/profile/Bogdan-Bogdanovic-6145/,/stats/euroleague/2013/Partizan,2013,euroleague,Bogdan-Bogdanovic-6145,Partizan
Luksa Andric,Cedevita,10,17.5,7.5,6.5,0.86,0.54,0.52,0.17,0.17,0.40,0.06,0.24,-8.20,0.7,0.2,3.3,/profile/Luksa-Andric-1048/,/stats/euroleague/2013/Cedevita,2013,euroleague,Luksa-Andric-1048,Cedevita
Milko Bjelica,Vitoria,27,17.3,5.4,4.7,0.90,0.50,0.46,0.28,0.29,1.22,0.26,2.06,1.29,0.5,0.2,2.0,/profile/Milko-Bjelica-5891/,/stats/euroleague/2013/Vitoria,2013,euroleague,Milko-Bjelica-5891,Vitoria
Donnie McGrath,Zalgiris,6,17.3,4.5,4.2,0.73,0.50,0.48,0.16,0.60,1.50,0.36,0.90,-3.97,0.8,0.0,1.0,/profile/Donnie-McGrath-27732/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Donnie-McGrath-27732,Zalgiris
Lior Eliyahu,Maccabi Tel Aviv,23,17.2,7.3,6.5,0.88,0.52,0.48,0.20,0.01,2.09,0.32,1.71,1.01,0.7,0.2,1.4,/profile/Lior-Eliyahu-449/,/stats/euroleague/2013/Maccabi%20Tel%20Aviv,2013,euroleague,Lior-Eliyahu-449,Maccabi%20Tel%20Aviv
Carlos Suarez,Real Madrid,29,17.0,3.6,3.3,0.84,0.48,0.46,0.28,0.52,1.28,0.39,2.47,1.93,0.3,0.1,1.2,/profile/Carlos-Suarez-252/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Carlos-Suarez-252,Real%20Madrid
Benjamin Eze,Siena,17,16.9,5.6,4.8,0.86,0.52,0.49,0.30,0.01,0.53,0.11,0.53,-3.78,0.4,0.8,2.2,/profile/Benjamin-Eze-5364/,/stats/euroleague/2013/Siena,2013,euroleague,Benjamin-Eze-5364,Siena
Judson Wallace,Barcelona,31,16.9,4.1,3.6,0.90,0.52,0.50,0.20,0.53,1.32,0.36,2.28,1.79,0.7,0.1,2.2,/profile/Judson-Wallace-5408/,/stats/euroleague/2013/Barcelona,2013,euroleague,Judson-Wallace-5408,Barcelona
Ali Traore,Alba Berlin,6,16.9,9.3,7.5,0.98,0.59,0.58,0.13,0.00,0.50,0.07,0.33,-7.15,0.0,0.3,1.5,/profile/Ali-Traore-1052/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Ali-Traore-1052,Alba%20Berlin
Birkan Batuk,Anadolu Efes,2,16.8,2.5,4.0,0.56,0.31,0.31,0.00,0.63,0.00,0.00,0.00,-2.97,0.5,0.0,4.0,/profile/Birkan-Batuk-6200/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Birkan-Batuk-6200,Anadolu%20Efes
Piotr Szczotka,Prokom,10,16.7,3.1,3.3,0.79,0.43,0.42,0.18,0.03,0.50,0.15,1.67,0.20,0.0,0.1,2.7,/profile/Piotr-Szczotka-39596/,/stats/euroleague/2013/Prokom,2013,euroleague,Piotr-Szczotka-39596,Prokom
Victor Sada,Barcelona,30,16.7,3.6,3.6,0.73,0.45,0.43,0.20,0.31,2.30,0.64,2.46,3.62,0.6,0.2,1.2,/profile/Victor-Sada-5554/,/stats/euroleague/2013/Barcelona,2013,euroleague,Victor-Sada-5554,Barcelona
Karsten Tadda,Bamberg,24,16.6,3.3,3.0,0.79,0.47,0.42,0.32,0.46,1.04,0.35,1.67,0.41,0.6,0.0,1.7,/profile/Karsten-Tadda-39185/,/stats/euroleague/2013/Bamberg,2013,euroleague,Karsten-Tadda-39185,Bamberg
Stratos Perperoglou,Olympiakos,31,16.6,5.8,5.7,0.86,0.48,0.45,0.14,0.38,1.00,0.18,1.55,0.13,0.5,0.1,1.8,/profile/Stratos-Perperoglou-5467/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Stratos-Perperoglou-5467,Olympiakos
Zoran Dragic,Malaga,22,16.3,4.5,4.2,0.80,0.47,0.42,0.29,0.33,0.50,0.12,0.69,-2.41,0.7,0.0,2.2,/profile/Zoran-Dragic-6303/,/stats/euroleague/2013/Malaga,2013,euroleague,Zoran-Dragic-6303,Malaga
Petteri Koponen,Khimki,21,16.2,6.5,4.8,1.06,0.62,0.57,0.23,0.49,2.10,0.44,2.59,3.57,0.1,0.1,1.0,/profile/Petteri-Koponen-1273/,/stats/euroleague/2013/Khimki,2013,euroleague,Petteri-Koponen-1273,Khimki
Marco Cusin,Cantu,10,16.2,6.1,4.2,1.18,0.65,0.64,0.26,0.02,0.60,0.14,1.50,0.00,0.1,1.4,2.8,/profile/Marco-Cusin-36909/,/stats/euroleague/2013/Cantu,2013,euroleague,Marco-Cusin-36909,Cantu
Kerem Tunceri,Anadolu Efes,25,16.2,3.9,3.5,0.79,0.52,0.51,0.15,0.60,2.08,0.60,1.79,1.40,0.4,0.1,1.0,/profile/Kerem-Tunceri-5635/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Kerem-Tunceri-5635,Anadolu%20Efes
Fran Vazquez,Malaga,24,15.9,5.4,4.2,0.98,0.59,0.55,0.20,0.01,0.38,0.09,0.43,-3.92,0.4,0.7,3.3,/profile/Fran-Vazquez-23/,/stats/euroleague/2013/Malaga,2013,euroleague,Fran-Vazquez-23,Malaga
Malcolm Thomas,Maccabi Tel Aviv,15,15.9,4.4,4.1,0.78,0.50,0.48,0.15,0.00,0.47,0.11,0.39,-5.61,0.3,0.8,1.8,/profile/Malcolm-Thomas-5055/,/stats/euroleague/2013/Maccabi%20Tel%20Aviv,2013,euroleague,Malcolm-Thomas-5055,Maccabi%20Tel%20Aviv
Fikret Can Akin,Besiktas,17,15.8,3.2,4.1,0.60,0.37,0.32,0.13,0.44,1.29,0.31,1.47,-0.12,0.3,0.1,1.7,/profile/Fikret-can-Akin-37859/,/stats/euroleague/2013/Besiktas,2013,euroleague,Fikret-can-Akin-37859,Besiktas
Mike Batiste,Fenerbahce,23,15.8,5.4,4.9,0.92,0.53,0.51,0.13,0.16,0.30,0.06,0.41,-3.38,0.6,0.1,2.0,/profile/Mike-Batiste-1617/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,Mike-Batiste-1617,Fenerbahce
