Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Kostas Ezomo,Arkadikos,2,3.6,-14.9,-0.5,-5.5,-0.09,0.5,71.3,0.7%,0.00,0.00,0.00,0.00,1.00,/profile/Kostas-Ezomo-95197/,/stats/greek/2016/Arkadikos,2016,greek,Kostas-Ezomo-95197,Arkadikos
Markos Doulgerakis,Rethymno,10,3.6,-3.0,0.0,0.0,-0.25,0.8,75.0,1.1%,0.63,0.75,0.00,0.00,0.50,/profile/Markos-Doulgerakis-64889/,/stats/greek/2016/Rethymno,2016,greek,Markos-Doulgerakis-64889,Rethymno
Theodoros Tsiloulis,Trikalla,15,3.6,-8.1,-0.5,-5.2,-0.50,0.6,76.4,0.8%,0.22,1.11,0.00,0.00,0.56,/profile/Theodoros-Tsiloulis-39633/,/stats/greek/2016/Trikalla,2016,greek,Theodoros-Tsiloulis-39633,Trikalla
Sarantis Mastrogiannopoulos,Apollon,11,3.2,11.3,0.7,9.2,0.01,1.0,70.8,1.3%,0.86,0.96,0.19,0.29,0.29,/profile/Sarantis-Mastrogiannopoulos-82932/,/stats/greek/2016/Apollon,2016,greek,Sarantis-Mastrogiannopoulos-82932,Apollon
Nikos Nikolopoulos,Apollon,9,2.8,5.2,0.4,6.4,-0.07,0.4,70.8,0.5%,2.02,1.44,0.58,0.29,0.29,/profile/Nikos-Nikolopoulos-77265/,/stats/greek/2016/Apollon,2016,greek,Nikos-Nikolopoulos-77265,Apollon
Alex Aggelakos,Rhodes,11,2.7,-2.1,-0.1,-1.4,-0.19,0.8,73.6,1.0%,0.71,1.19,0.48,0.00,0.12,/profile/Alex-Aggelakos-39681/,/stats/greek/2016/Rhodes,2016,greek,Alex-Aggelakos-39681,Rhodes
Georgios Tsalmpouris,AEK Athens,1,2.7,-4.7,1.0,14.9,-0.02,1.0,73.4,1.4%,0.00,1.00,0.00,0.00,0.00,/profile/Georgios-Tsalmpouris-62974/,/stats/greek/2016/AEK%20Athens,2016,greek,Georgios-Tsalmpouris-62974,AEK%20Athens
Georgios Kalaitzakis,Panathinaikos,1,2.6,41.9,1.0,15.4,0.04,1.0,75.1,1.3%,3.00,1.00,2.00,0.00,0.00,/profile/Georgios-Kalaitzakis-93106/,/stats/greek/2016/Panathinaikos,2016,greek,Georgios-Kalaitzakis-93106,Panathinaikos
Vaggelis Bebis,Lavrio,9,2.6,12.4,1.2,18.9,0.02,0.5,75.0,0.7%,0.44,0.67,0.00,0.44,0.44,/profile/Vaggelis-Bebis-42816/,/stats/greek/2016/Lavrio,2016,greek,Vaggelis-Bebis-42816,Lavrio
Dimitris Tsagkarakis,Rethymno,1,2.5,6.7,1.0,16.0,-0.01,0.0,75.0,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Dimitris-Tsagkarakis-98520/,/stats/greek/2016/Rethymno,2016,greek,Dimitris-Tsagkarakis-98520,Rethymno
Vasileios Mouratos,Olympiakos,6,2.4,25.3,1.7,27.8,0.10,0.3,74.7,0.4%,1.50,1.00,0.00,1.50,0.00,/profile/Vasileios-Mouratos-73370/,/stats/greek/2016/Olympiakos,2016,greek,Vasileios-Mouratos-73370,Olympiakos
Alexandros Spyridonidis,Nea Kifisia,8,2.4,6.3,0.1,2.1,-0.04,1.2,77.1,1.6%,0.30,0.61,0.40,0.00,0.20,/profile/Alexandros-Spyridonidis-66938/,/stats/greek/2016/Nea%20Kifisia,2016,greek,Alexandros-Spyridonidis-66938,Nea%20Kifisia
Kostas Papadakis,Panathinaikos,3,1.6,14.8,0.7,16.3,0.01,1.3,75.1,1.8%,0.75,0.25,0.00,0.25,0.75,/profile/Kostas-Papadakis-95921/,/stats/greek/2016/Panathinaikos,2016,greek,Kostas-Papadakis-95921,Panathinaikos
Aristidis Synetos,Koroivos,8,1.5,-6.4,-0.1,-3.3,-0.10,0.1,72.7,0.2%,0.00,0.00,0.00,0.00,1.00,/profile/Aristidis-Synetos-96298/,/stats/greek/2016/Koroivos,2016,greek,Aristidis-Synetos-96298,Koroivos
Nikolaos Kamaras,PAOK,2,1.5,0.0,0.0,0.0,-0.02,0.0,73.1,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Nikolaos-Kamaras-68631/,/stats/greek/2016/PAOK,2016,greek,Nikolaos-Kamaras-68631,PAOK
Nikos Batis,Koroivos,6,1.5,7.3,0.5,13.8,-0.02,0.3,72.7,0.4%,0.52,0.52,1.03,0.52,0.00,/profile/Nikos-Batis-91091/,/stats/greek/2016/Koroivos,2016,greek,Nikos-Batis-91091,Koroivos
Markel Starks,Koroivos,14,34.1,9.2,7.9,9.2,-0.38,17.7,74.5,23.7%,0.77,0.79,0.21,0.28,0.21,/profile/Markel-Starks-19847/,/stats/greek/2017/Koroivos,2017,greek,Markel-Starks-19847,Koroivos
Ken Brown,Koroivos,12,34.1,17.3,13.9,16.3,1.32,17.6,74.5,23.6%,0.93,0.85,0.18,0.41,0.24,/profile/Ken-Brown-16431/,/stats/greek/2017/Koroivos,2017,greek,Ken-Brown-16431,Koroivos
Toddrick Gotcher,Koroivos,26,33.9,15.5,13.2,15.5,2.06,12.3,74.5,16.6%,1.04,0.91,0.19,0.18,0.16,/profile/Toddrick-Gotcher-40990/,/stats/greek/2017/Koroivos,2017,greek,Toddrick-Gotcher-40990,Koroivos
Brandon Young,Lavrio,8,33.8,18.2,14.3,16.9,0.99,17.1,73.4,23.2%,0.88,0.75,0.27,0.31,0.16,/profile/Brandon-Young-20255/,/stats/greek/2017/Lavrio,2017,greek,Brandon-Young-20255,Lavrio
Kelsey Barlow,Trikalla,26,32.9,14.2,10.8,13.2,1.45,15.9,70.8,22.5%,0.88,0.82,0.23,0.20,0.17,/profile/Kelsey-Barlow-17815/,/stats/greek/2017/Trikalla,2017,greek,Kelsey-Barlow-17815,Trikalla
Alex Harris,Lefkada,14,31.4,13.4,10.9,13.9,0.56,12.8,70.7,18.0%,0.93,0.77,0.34,0.17,0.20,/profile/Alex-Harris-1391/,/stats/greek/2017/Lefkada,2017,greek,Alex-Harris-1391,Lefkada
Steve Burtt,Apollon,10,31.4,20.5,13.3,16.9,1.51,19.7,70.7,27.9%,0.97,0.76,0.25,0.16,0.14,/profile/Steve-Burtt-557/,/stats/greek/2017/Apollon,2017,greek,Steve-Burtt-557,Apollon
Ivan Maras,Lefkada,10,30.8,23.5,16.6,21.5,1.94,12.2,70.7,17.2%,1.23,0.81,0.42,0.09,0.15,/profile/Ivan-Maras-37368/,/stats/greek/2017/Lefkada,2017,greek,Ivan-Maras-37368,Lefkada
Davion Berry,Rhodes,2,30.7,20.9,12.5,16.3,0.31,15.5,69.8,22.2%,1.10,0.64,0.48,0.23,0.13,/profile/Davion-Berry-66143/,/stats/greek/2017/Rhodes,2017,greek,Davion-Berry-66143,Rhodes
Mouhammad Faye,Promitheas,23,30.7,16.3,12.2,15.8,1.94,10.4,70.8,14.7%,1.10,0.88,0.29,0.10,0.14,/profile/Mouhammad-Faye-1236/,/stats/greek/2017/Promitheas,2017,greek,Mouhammad-Faye-1236,Promitheas
Kenny Hall,Koroivos,18,30.4,17.4,14.2,18.6,1.80,12.2,74.5,16.3%,1.11,0.76,0.30,0.04,0.19,/profile/Kenny-Hall-16986/,/stats/greek/2017/Koroivos,2017,greek,Kenny-Hall-16986,Koroivos
Langston Hall,Rhodes,29,29.8,13.5,10.2,13.7,1.15,12.1,69.8,17.3%,0.88,0.74,0.28,0.34,0.22,/profile/Langston-Hall-18831/,/stats/greek/2017/Rhodes,2017,greek,Langston-Hall-18831,Rhodes
Robert Arnold,Rethymno,29,29.7,15.9,11.0,14.8,2.19,11.7,71.7,16.4%,1.06,0.84,0.33,0.14,0.16,/profile/Robert-Arnold-17268/,/stats/greek/2017/Rethymno,2017,greek,Robert-Arnold-17268,Rethymno
Tyler Kalinoski,Apollon,25,29.6,15.3,11.1,15.0,1.65,9.6,70.7,13.6%,1.12,0.92,0.20,0.17,0.18,/profile/Tyler-Kalinoski-40903/,/stats/greek/2017/Apollon,2017,greek,Tyler-Kalinoski-40903,Apollon
Mckenzie Moore,Promitheas,26,29.6,18.1,12.7,17.1,2.79,10.9,70.8,15.3%,1.01,0.82,0.30,0.23,0.19,/profile/Mckenzie-Moore-68551/,/stats/greek/2017/Promitheas,2017,greek,Mckenzie-Moore-68551,Promitheas
Gary Talton,Rethymno,29,29.3,16.1,11.2,15.3,2.24,11.8,71.7,16.5%,1.00,0.80,0.23,0.36,0.21,/profile/Gary-Talton-40823/,/stats/greek/2017/Rethymno,2017,greek,Gary-Talton-40823,Rethymno
Andreja Milutinovic,Koroivos,20,29.3,18.2,12.6,17.1,2.16,10.8,74.5,14.4%,1.15,0.89,0.32,0.13,0.12,/profile/Andreja-Milutinovic-5135/,/stats/greek/2017/Koroivos,2017,greek,Andreja-Milutinovic-5135,Koroivos
Shannon Scott,Lefkada,26,28.6,14.2,11.2,15.7,1.25,10.0,70.7,14.1%,0.80,0.75,0.14,0.41,0.26,/profile/Shannon-Scott-6264/,/stats/greek/2017/Lefkada,2017,greek,Shannon-Scott-6264,Lefkada
Justin Robinson,Lefkada,19,28.4,15.0,9.6,13.6,1.12,11.7,70.7,16.6%,1.02,0.88,0.14,0.22,0.11,/profile/Justin-Robinson-17734/,/stats/greek/2017/Lefkada,2017,greek,Justin-Robinson-17734,Lefkada
Ogo Adegboye,Kymis,11,28.2,15.0,10.2,14.4,0.64,11.7,71.9,16.3%,0.95,0.79,0.26,0.29,0.22,/profile/Ogo-Adegboye-17684/,/stats/greek/2017/Kymis,2017,greek,Ogo-Adegboye-17684,Kymis
Trevor Releford,Rhodes,26,28.2,18.6,12.3,17.5,2.84,12.4,69.8,17.7%,1.00,0.84,0.21,0.30,0.20,/profile/Trevor-Releford-6221/,/stats/greek/2017/Rhodes,2017,greek,Trevor-Releford-6221,Rhodes
Dez Wells,Lefkada,9,28.2,18.3,11.8,16.7,0.95,16.2,70.7,22.9%,1.04,0.78,0.23,0.06,0.19,/profile/Dez-Wells-6251/,/stats/greek/2017/Lefkada,2017,greek,Dez-Wells-6251,Lefkada
Toarlyn Fitzpatrick,Rethymno,29,28.0,20.1,15.1,21.6,3.76,11.8,71.7,16.5%,1.05,0.85,0.16,0.18,0.16,/profile/Toarlyn-Fitzpatrick-17332/,/stats/greek/2017/Rethymno,2017,greek,Toarlyn-Fitzpatrick-17332,Rethymno
Keydren Clark,Promitheas,13,27.9,17.1,9.9,14.2,1.14,11.3,70.8,15.9%,1.11,0.89,0.23,0.19,0.12,/profile/Keydren-Clark-570/,/stats/greek/2017/Promitheas,2017,greek,Keydren-Clark-570,Promitheas
Panagiotis Vasilopoulos,Rhodes,29,27.8,11.3,10.1,14.5,0.21,10.0,69.8,14.4%,0.83,0.72,0.21,0.20,0.26,/profile/Panagiotis-Vasilopoulos-389/,/stats/greek/2017/Rhodes,2017,greek,Panagiotis-Vasilopoulos-389,Rhodes
Anthony Hickey,Apollon,25,27.7,11.3,7.7,11.2,0.18,11.6,70.7,16.4%,0.79,0.85,0.11,0.22,0.19,/profile/Anthony-Hickey-41451/,/stats/greek/2017/Apollon,2017,greek,Anthony-Hickey-41451,Apollon
Angelo Tsagarakis,Trikalla,22,27.7,11.8,8.1,11.8,0.30,11.0,70.8,15.5%,0.92,0.81,0.14,0.21,0.16,/profile/Angelo-Tsagarakis-26195/,/stats/greek/2017/Trikalla,2017,greek,Angelo-Tsagarakis-26195,Trikalla
Charalampos Giannopoulos,Rethymno,28,27.5,17.4,11.5,16.7,2.52,9.2,71.7,12.9%,1.20,0.84,0.22,0.15,0.14,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2017/Rethymno,2017,greek,Charalampos-Giannopoulos-1379,Rethymno
Jerel Blassingame,Promitheas,8,27.5,12.7,8.3,12.0,0.20,11.0,70.8,15.5%,0.88,0.81,0.33,0.35,0.23,/profile/Jerel-Blassingame-30450/,/stats/greek/2017/Promitheas,2017,greek,Jerel-Blassingame-30450,Promitheas
Nathan Sobey,PAOK,8,27.3,16.7,10.8,15.7,0.64,12.1,74.3,16.3%,1.05,0.86,0.23,0.13,0.14,/profile/Nathan-Sobey-66080/,/stats/greek/2017/PAOK,2017,greek,Nathan-Sobey-66080,PAOK
Roko-Leni Ukic,AEK Athens,30,27.1,15.8,10.0,14.7,2.02,10.9,70.7,15.5%,0.98,0.87,0.14,0.33,0.19,/profile/Roko-Leni-Ukic-26/,/stats/greek/2017/AEK%20Athens,2017,greek,Roko-Leni-Ukic-26,AEK%20Athens
Muhammad El-Amin,Kymis,15,27.0,13.5,8.9,13.2,0.54,13.6,71.9,18.9%,0.86,0.78,0.14,0.29,0.22,/profile/Muhammad-El-Amin-21191/,/stats/greek/2017/Kymis,2017,greek,Muhammad-El-Amin-21191,Kymis
Gilvydas Biruta,Trikalla,21,26.8,19.5,13.7,20.4,2.44,9.7,70.8,13.7%,1.13,0.80,0.31,0.15,0.20,/profile/Gilvydas-Biruta-6213/,/stats/greek/2017/Trikalla,2017,greek,Gilvydas-Biruta-6213,Trikalla
Jordan Sibert,PAOK,19,26.8,13.3,8.4,12.6,0.64,11.0,74.3,14.9%,1.00,0.81,0.28,0.07,0.12,/profile/Jordan-Sibert-18076/,/stats/greek/2017/PAOK,2017,greek,Jordan-Sibert-18076,PAOK
Lucky Jones,Promitheas,14,26.7,16.5,10.6,15.8,1.06,10.5,70.8,14.8%,1.02,0.80,0.42,0.09,0.16,/profile/Lucky-Jones-41719/,/stats/greek/2017/Promitheas,2017,greek,Lucky-Jones-41719,Promitheas
Devon Van Oostrum,Koroivos,11,26.6,11.5,7.0,10.5,0.09,13.2,74.5,17.7%,0.83,0.78,0.30,0.21,0.17,/profile/Devon-Van-Oostrum-6110/,/stats/greek/2017/Koroivos,2017,greek,Devon-Van-Oostrum-6110,Koroivos
Devonta Pollard,Koroivos,18,26.3,14.1,9.9,15.1,0.77,8.2,74.5,11.1%,1.05,0.78,0.32,0.13,0.19,/profile/Devonta-Pollard-6435/,/stats/greek/2017/Koroivos,2017,greek,Devonta-Pollard-6435,Koroivos
Melsahn Basabe,Lefkada,11,26.3,24.3,17.4,26.4,1.94,10.5,70.7,14.8%,1.14,0.74,0.35,0.07,0.17,/profile/Melsahn-Basabe-6513/,/stats/greek/2017/Lefkada,2017,greek,Melsahn-Basabe-6513,Lefkada
Nikos Gikas,Promitheas,26,26.3,13.6,8.8,13.4,0.95,10.2,70.8,14.5%,0.91,0.80,0.15,0.28,0.20,/profile/Nikos-Gikas-71007/,/stats/greek/2017/Promitheas,2017,greek,Nikos-Gikas-71007,Promitheas
Dimitrios Tsaldaris,Lefkada,26,26.2,7.9,5.0,7.6,-0.97,7.8,70.7,11.1%,0.90,0.81,0.23,0.24,0.17,/profile/Dimitrios-Tsaldaris-5941/,/stats/greek/2017/Lefkada,2017,greek,Dimitrios-Tsaldaris-5941,Lefkada
Keith Clanton,PAOK,28,26.0,20.8,15.5,23.9,3.63,10.4,74.3,13.9%,0.99,0.70,0.34,0.18,0.26,/profile/Keith-Clanton-5822/,/stats/greek/2017/PAOK,2017,greek,Keith-Clanton-5822,PAOK
Malcolm McMillan,Trikalla,4,25.9,12.3,6.5,10.0,0.08,7.7,70.8,10.8%,0.98,0.75,0.52,0.26,0.29,/profile/Malcolm-McMillan-41128/,/stats/greek/2017/Trikalla,2017,greek,Malcolm-McMillan-41128,Trikalla
Eric McClellan,Koroivos,8,25.9,10.7,8.4,12.9,-0.01,11.7,74.5,15.6%,0.86,0.72,0.24,0.06,0.24,/profile/Eric-McClellan-42053/,/stats/greek/2017/Koroivos,2017,greek,Eric-McClellan-42053,Koroivos
Jason Cadee,Kymis,8,25.9,14.5,8.6,13.3,0.38,12.5,71.9,17.4%,0.91,0.78,0.12,0.18,0.22,/profile/Jason-Cadee-48371/,/stats/greek/2017/Kymis,2017,greek,Jason-Cadee-48371,Kymis
Zanis Peiners,PAOK,25,25.8,16.8,10.4,16.1,1.92,9.4,74.3,12.7%,1.17,0.79,0.43,0.15,0.14,/profile/Zanis-Peiners-43141/,/stats/greek/2017/PAOK,2017,greek,Zanis-Peiners-43141,PAOK
Mike Caffey,Trikalla,25,25.6,13.4,8.7,13.6,0.81,9.5,70.8,13.4%,0.88,0.88,0.13,0.33,0.22,/profile/Mike-Caffey-41433/,/stats/greek/2017/Trikalla,2017,greek,Mike-Caffey-41433,Trikalla
Will Cummings,Aris,29,25.6,22.2,13.3,20.8,4.20,13.7,72.5,18.9%,1.06,0.78,0.31,0.23,0.17,/profile/Will-Cummings-42014/,/stats/greek/2017/Aris,2017,greek,Will-Cummings-42014,Aris
Slaven Tsoupkovitst,Kymis,25,25.5,10.0,6.2,9.8,-0.25,9.0,71.9,12.6%,0.96,0.82,0.24,0.14,0.20,/profile/Slaven-Tsoupkovitst-86912/,/stats/greek/2017/Kymis,2017,greek,Slaven-Tsoupkovitst-86912,Kymis
Cadarian Raines,Apollon,12,25.3,9.3,6.2,9.7,-0.22,7.3,70.7,10.3%,0.90,0.83,0.49,0.10,0.25,/profile/Cadarian-Raines-16572/,/stats/greek/2017/Apollon,2017,greek,Cadarian-Raines-16572,Apollon
Juvonte Reddic,Rhodes,29,24.9,19.1,11.4,18.4,2.98,10.7,69.8,15.4%,1.08,0.76,0.42,0.04,0.21,/profile/Juvonte-Reddic-16602/,/stats/greek/2017/Rhodes,2017,greek,Juvonte-Reddic-16602,Rhodes
Tyren Johnson,Lavrio,6,24.8,13.5,9.5,15.3,0.20,12.8,73.4,17.5%,0.82,0.86,0.14,0.09,0.20,/profile/Tyren-Johnson-5845/,/stats/greek/2017/Lavrio,2017,greek,Tyren-Johnson-5845,Lavrio
Thaddeus McFadden,PAOK,16,24.2,12.9,6.9,11.5,0.40,10.6,74.3,14.3%,0.97,0.85,0.27,0.19,0.17,/profile/Thaddeus-McFadden-64925/,/stats/greek/2017/PAOK,2017,greek,Thaddeus-McFadden-64925,PAOK
Darryl Bryant,PAOK,11,24.1,9.2,5.1,8.5,-0.22,12.9,74.3,17.4%,0.81,0.76,0.32,0.10,0.15,/profile/Darryl-Bryant-16499/,/stats/greek/2017/PAOK,2017,greek,Darryl-Bryant-16499,PAOK
Vladimir Jankovic,Aris,26,23.7,15.8,9.8,16.5,1.52,9.4,72.5,12.9%,0.97,0.88,0.27,0.27,0.17,/profile/Vladimir-Jankovic-5276/,/stats/greek/2017/Aris,2017,greek,Vladimir-Jankovic-5276,Aris
Chavdar Kostov,Kymis,18,23.7,15.6,8.7,14.6,1.01,6.9,71.9,9.6%,1.20,0.86,0.27,0.14,0.15,/profile/Chavdar-Kostov-5235/,/stats/greek/2017/Kymis,2017,greek,Chavdar-Kostov-5235,Kymis
Chris Singleton,Panathinaikos,34,23.5,26.5,15.2,25.9,6.25,8.9,70.4,12.6%,1.22,0.83,0.38,0.16,0.12,/profile/Chris-Singleton-1342/,/stats/greek/2017/Panathinaikos,2017,greek,Chris-Singleton-1342,Panathinaikos
Jawad Williams,AEK Athens,16,23.5,16.6,9.6,16.3,1.08,7.6,70.7,10.7%,1.18,0.91,0.18,0.12,0.08,/profile/Jawad-Williams-20/,/stats/greek/2017/AEK%20Athens,2017,greek,Jawad-Williams-20,AEK%20Athens
Nick Calathes,Panathinaikos,35,23.3,21.7,12.7,21.8,4.43,9.8,70.4,13.9%,0.97,0.81,0.16,0.54,0.21,/profile/Nick-Calathes-1237/,/stats/greek/2017/Panathinaikos,2017,greek,Nick-Calathes-1237,Panathinaikos
Tadija Dragicevic,Aris,27,23.3,14.8,9.1,15.7,1.25,9.2,72.5,12.7%,1.02,0.81,0.27,0.17,0.16,/profile/Tadija-Dragicevic-5022/,/stats/greek/2017/Aris,2017,greek,Tadija-Dragicevic-5022,Aris
Steven Gray,Lavrio,19,23.2,16.6,8.8,15.1,1.27,9.6,73.4,13.0%,1.11,0.93,0.17,0.14,0.08,/profile/Steven-Gray-6324/,/stats/greek/2017/Lavrio,2017,greek,Steven-Gray-6324,Lavrio
Miroslav Todic,Promitheas,17,23.2,10.7,7.6,13.1,-0.03,11.7,70.8,16.6%,0.83,0.69,0.28,0.05,0.23,/profile/Miroslav-Todic-38064/,/stats/greek/2017/Promitheas,2017,greek,Miroslav-Todic-38064,Promitheas
Kevin Punter,Lavrio,21,23.2,20.0,9.9,17.0,2.23,10.8,73.4,14.7%,1.16,0.84,0.29,0.08,0.12,/profile/Kevin-Punter-86674/,/stats/greek/2017/Lavrio,2017,greek,Kevin-Punter-86674,Lavrio
Michael Jenkins,Aris,19,23.1,16.2,9.2,15.9,1.19,10.0,72.5,13.8%,0.99,0.82,0.17,0.22,0.16,/profile/Michael-Jenkins-24253/,/stats/greek/2017/Aris,2017,greek,Michael-Jenkins-24253,Aris
Sean Evans,Lavrio,15,23.1,18.8,11.3,19.7,1.38,9.9,73.4,13.5%,1.02,0.87,0.31,0.07,0.20,/profile/Sean-Evans-17618/,/stats/greek/2017/Lavrio,2017,greek,Sean-Evans-17618,Lavrio
Michael Dixon,AEK Athens,32,23.1,19.3,10.1,17.5,3.11,11.4,70.7,16.1%,1.01,0.83,0.29,0.26,0.13,/profile/Michael-Dixon-6475/,/stats/greek/2017/AEK%20Athens,2017,greek,Michael-Dixon-6475,AEK%20Athens
Jordan Morgan,Kymis,11,23.0,26.1,15.5,26.9,1.92,10.7,71.9,14.8%,1.09,0.78,0.44,0.08,0.20,/profile/Jordan-Morgan-6479/,/stats/greek/2017/Kymis,2017,greek,Jordan-Morgan-6479,Kymis
Jamal Nixon,Lavrio,16,23.0,13.7,8.1,14.0,0.52,9.2,73.4,12.6%,0.80,0.69,0.31,0.47,0.24,/profile/Jamal-Nixon-94876/,/stats/greek/2017/Lavrio,2017,greek,Jamal-Nixon-94876,Lavrio
Dusan Sakota,AEK Athens,30,22.8,23.8,12.1,21.2,4.42,8.5,70.7,12.1%,1.34,0.88,0.33,0.14,0.11,/profile/Dusan-Sakota-204/,/stats/greek/2017/AEK%20Athens,2017,greek,Dusan-Sakota-204,AEK%20Athens
Matt Lojeski,Olympiakos,20,22.7,30.2,16.1,28.4,4.37,9.4,69.8,13.5%,1.34,0.83,0.28,0.28,0.13,/profile/Matt-Lojeski-1280/,/stats/greek/2017/Olympiakos,2017,greek,Matt-Lojeski-1280,Olympiakos
Oleksandr Lypovyy,Trikalla,25,22.7,15.7,8.7,15.4,1.37,9.5,70.8,13.4%,1.00,0.88,0.22,0.20,0.20,/profile/Oleksandr-Lypovyy-6411/,/stats/greek/2017/Trikalla,2017,greek,Oleksandr-Lypovyy-6411,Trikalla
Ty Abbott,Lefkada,14,22.7,9.4,6.0,10.6,-0.22,7.6,70.7,10.7%,0.89,0.88,0.18,0.20,0.15,/profile/Ty-Abbott-19624/,/stats/greek/2017/Lefkada,2017,greek,Ty-Abbott-19624,Lefkada
Dejan Kravic,Rethymno,13,22.6,22.3,12.4,21.9,1.69,7.8,71.7,10.9%,1.20,0.79,0.34,0.05,0.21,/profile/Dejan-Kravic-42353/,/stats/greek/2017/Rethymno,2017,greek,Dejan-Kravic-42353,Rethymno
Demarius Bolds,Lavrio,26,22.6,14.3,8.0,14.2,1.02,12.1,73.4,16.5%,0.91,0.83,0.31,0.16,0.16,/profile/Demarius-Bolds-43801/,/stats/greek/2017/Lavrio,2017,greek,Demarius-Bolds-43801,Lavrio
Vassilis Spanoulis,Olympiakos,25,22.4,13.6,7.5,13.4,0.77,10.8,69.8,15.5%,0.78,0.75,0.28,0.53,0.24,/profile/Vassilis-Spanoulis-5209/,/stats/greek/2017/Olympiakos,2017,greek,Vassilis-Spanoulis-5209,Olympiakos
Stavros Toutziarakis,Kymis,24,22.1,20.6,11.1,20.1,2.58,10.0,71.9,13.9%,1.07,0.72,0.50,0.10,0.23,/profile/Stavros-Toutziarakis-38959/,/stats/greek/2017/Kymis,2017,greek,Stavros-Toutziarakis-38959,Kymis
Nikola Ivanovic,AEK Athens,11,22.1,15.8,7.4,13.3,0.60,5.9,70.7,8.4%,1.09,0.81,0.52,0.54,0.18,/profile/Nikola-Ivanovic-6378/,/stats/greek/2017/AEK%20Athens,2017,greek,Nikola-Ivanovic-6378,AEK%20Athens
Evangelos Mantzaris,Olympiakos,32,21.9,11.8,7.3,13.4,0.33,6.3,69.8,9.0%,0.90,0.77,0.15,0.45,0.20,/profile/Evangelos-Mantzaris-40119/,/stats/greek/2017/Olympiakos,2017,greek,Evangelos-Mantzaris-40119,Olympiakos
Michael Cobbins,Apollon,12,21.9,17.8,10.3,18.7,0.91,6.0,70.7,8.5%,1.11,0.80,0.25,0.19,0.18,/profile/Michael-Cobbins-6228/,/stats/greek/2017/Apollon,2017,greek,Michael-Cobbins-6228,Apollon
Donnie McGrath,AEK Athens,18,21.8,6.5,3.8,6.9,-0.84,6.6,70.7,9.3%,0.78,0.82,0.14,0.35,0.15,/profile/Donnie-McGrath-27732/,/stats/greek/2017/AEK%20Athens,2017,greek,Donnie-McGrath-27732,AEK%20Athens
Milan Milosevic,AEK Athens,21,21.8,16.9,9.8,18.0,1.39,7.8,70.7,11.0%,1.02,0.81,0.42,0.13,0.13,/profile/Milan-Milosevic-39568/,/stats/greek/2017/AEK%20Athens,2017,greek,Milan-Milosevic-39568,AEK%20Athens
Ashley Hamilton,Lavrio,28,21.7,15.1,8.6,15.9,1.30,8.1,73.4,11.1%,1.00,0.79,0.33,0.13,0.18,/profile/Ashley-Hamilton-19001/,/stats/greek/2017/Lavrio,2017,greek,Ashley-Hamilton-19001,Lavrio
Devyn Marble,Aris,10,21.7,11.0,7.1,13.1,0.02,8.7,72.5,12.0%,0.87,0.86,0.13,0.16,0.21,/profile/Devyn-Marble-19313/,/stats/greek/2017/Aris,2017,greek,Devyn-Marble-19313,Aris
Christos Saloustros,Rhodes,21,21.7,16.3,9.6,17.6,1.25,6.4,69.8,9.1%,1.05,0.87,0.32,0.25,0.13,/profile/Christos-Saloustros-71009/,/stats/greek/2017/Rhodes,2017,greek,Christos-Saloustros-71009,Rhodes
Kostas Papanikolaou,Olympiakos,32,21.7,22.0,11.8,21.8,3.85,8.2,69.8,11.8%,1.17,0.82,0.27,0.18,0.15,/profile/Kostas-Papanikolaou-6147/,/stats/greek/2017/Olympiakos,2017,greek,Kostas-Papanikolaou-6147,Olympiakos
K.C. Rivers,Panathinaikos,32,21.5,17.5,8.0,14.9,2.28,7.7,70.4,10.9%,1.16,0.94,0.20,0.11,0.07,/profile/K.C.-Rivers-5111/,/stats/greek/2017/Panathinaikos,2017,greek,K.C.-Rivers-5111,Panathinaikos
Walt Lemon,Rethymno,11,21.5,16.4,8.4,15.6,0.65,11.9,71.7,16.6%,0.90,0.74,0.22,0.18,0.21,/profile/Walt-Lemon-16749/,/stats/greek/2017/Rethymno,2017,greek,Walt-Lemon-16749,Rethymno
Erick Green,Olympiakos,31,21.3,16.2,7.8,14.7,1.77,8.7,69.8,12.5%,1.07,0.86,0.22,0.17,0.14,/profile/Erick-Green-16580/,/stats/greek/2017/Olympiakos,2017,greek,Erick-Green-16580,Olympiakos
Dimitris Verginis,Apollon,24,21.2,11.0,5.0,9.4,0.04,7.9,70.7,11.1%,0.91,0.84,0.27,0.19,0.15,/profile/Dimitris-Verginis-5090/,/stats/greek/2017/Apollon,2017,greek,Dimitris-Verginis-5090,Apollon
Mike James,Panathinaikos,24,21.1,24.1,11.3,21.3,3.34,11.5,70.4,16.3%,1.05,0.79,0.35,0.25,0.14,/profile/Mike-James-19151/,/stats/greek/2017/Panathinaikos,2017,greek,Mike-James-19151,Panathinaikos
