Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Steve Goodrich,Darussafaka,1,39.0,9.4,11.0,11.3,-0.03,17.2,78.7,21.9%,0.81,0.81,0.29,0.17,0.23,/profile/Steve-Goodrich-2581/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Steve-Goodrich-2581,Darussafaka
Eddie Shannon,Ural Great Perm,12,37.7,19.6,17.9,19.0,1.97,15.1,74.7,20.3%,1.18,0.68,0.42,0.22,0.22,/profile/Eddie-Shannon-36694/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Eddie-Shannon-36694,Ural%20Great%20Perm
Terrence Rencher,Bonn,10,36.9,15.8,15.2,16.5,0.91,13.1,74.7,17.6%,1.05,0.68,0.34,0.30,0.25,/profile/Terrence-Rencher-4068/,/stats/eurocup/2003/Bonn,2003,eurocup,Terrence-Rencher-4068,Bonn
Sasa Ocokoljic,Amsterdam,1,36.0,19.9,17.0,18.9,0.16,14.7,77.6,19.0%,1.42,0.68,0.61,0.00,0.14,/profile/Sasa-Ocokoljic-37048/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Sasa-Ocokoljic-37048,Amsterdam
Joe Spinks,Amsterdam,10,35.2,21.2,18.7,21.3,1.82,18.3,77.6,23.6%,1.04,0.97,0.21,0.07,0.13,/profile/Joe-Spinks-36834/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Joe-Spinks-36834,Amsterdam
Richie Frahm,Darussafaka,4,35.0,16.3,13.8,15.7,0.38,15.1,78.7,19.2%,1.16,0.83,0.15,0.08,0.22,/profile/Richie-Frahm-2465/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Richie-Frahm-2465,Darussafaka
Jamie Arnold,Krka,16,34.4,26.1,22.4,26.0,4.20,17.4,72.5,24.1%,1.16,0.78,0.30,0.07,0.16,/profile/Jamie-Arnold-5460/,/stats/eurocup/2003/Krka,2003,eurocup,Jamie-Arnold-5460,Krka
Chris McGuthrie,Amsterdam,8,34.3,18.0,14.4,16.8,0.98,20.0,77.6,25.8%,1.02,0.87,0.15,0.21,0.15,/profile/Chris-McGuthrie-36617/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Chris-McGuthrie-36617,Amsterdam
Boris Gorenc,Varese,13,34.2,19.1,15.2,17.7,1.82,16.2,75.8,21.3%,1.09,0.79,0.38,0.12,0.18,/profile/Boris-Gorenc-35773/,/stats/eurocup/2003/Varese,2003,eurocup,Boris-Gorenc-35773,Varese
Mladen Erjavec,Zadar,14,34.1,12.2,10.9,12.7,0.32,12.0,77.1,15.5%,0.97,0.83,0.32,0.27,0.14,/profile/Mladen-Erjavec-36185/,/stats/eurocup/2003/Zadar,2003,eurocup,Mladen-Erjavec-36185,Zadar
David Thomas,Frankfurt,2,34.0,16.7,15.0,17.6,0.20,10.8,74.1,14.5%,1.16,0.84,0.14,0.19,0.23,/profile/David-Thomas-36656/,/stats/eurocup/2003/Frankfurt,2003,eurocup,David-Thomas-36656,Frankfurt
Jeffrey Bolton,Amsterdam,1,34.0,17.3,12.0,14.1,0.11,21.0,77.6,27.1%,1.19,1.00,0.43,0.00,0.14,/profile/Jeffrey-Bolton-36822/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Jeffrey-Bolton-36822,Amsterdam
Acie Earl,Darussafaka,5,33.8,27.6,24.6,29.1,1.41,20.4,78.7,25.9%,1.13,0.78,0.38,0.08,0.17,/profile/Acie-Earl-2309/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Acie-Earl-2309,Darussafaka
Marko Popovic,Zadar,11,33.7,20.9,16.4,19.4,1.86,16.6,77.1,21.6%,1.17,0.81,0.34,0.19,0.14,/profile/Marko-Popovic-5353/,/stats/eurocup/2003/Zadar,2003,eurocup,Marko-Popovic-5353,Zadar
Marcus Faison,Charleroi,12,33.7,16.6,13.4,15.9,1.15,13.8,74.7,18.4%,1.06,0.87,0.27,0.15,0.19,/profile/Marcus-Faison-5478/,/stats/eurocup/2003/Charleroi,2003,eurocup,Marcus-Faison-5478,Charleroi
Bradley Traina,Bonn,10,33.5,11.7,9.0,10.7,0.14,13.3,74.7,17.9%,0.98,0.94,0.20,0.09,0.12,/profile/Bradley-Traina-35776/,/stats/eurocup/2003/Bonn,2003,eurocup,Bradley-Traina-35776,Bonn
Kenyan Weaks,Lasko,12,33.4,18.2,14.3,17.1,1.48,16.6,73.6,22.5%,1.06,0.85,0.19,0.11,0.18,/profile/Kenyan-Weaks-36862/,/stats/eurocup/2003/Lasko,2003,eurocup,Kenyan-Weaks-36862,Lasko
Ivan Tomeljak,Amsterdam,9,32.9,10.1,8.9,10.8,-0.10,8.3,77.6,10.7%,0.94,0.77,0.26,0.44,0.28,/profile/Ivan-Tomeljak-36036/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Ivan-Tomeljak-36036,Amsterdam
Ralph Biggs,Oostende,6,32.7,11.1,8.5,10.4,0.02,12.7,77.0,16.5%,0.90,0.79,0.24,0.17,0.17,/profile/Ralph-Biggs-36348/,/stats/eurocup/2003/Oostende,2003,eurocup,Ralph-Biggs-36348,Oostende
Aleksandar Capin,Krka,18,32.0,17.7,12.6,15.7,1.98,11.3,72.5,15.6%,1.18,0.86,0.25,0.29,0.14,/profile/Aleksandar-Capin-5644/,/stats/eurocup/2003/Krka,2003,eurocup,Aleksandar-Capin-5644,Krka
Valentin Kubrakov,Ural Great Perm,12,31.9,18.0,14.5,18.2,1.38,9.9,74.7,13.2%,1.36,0.91,0.33,0.15,0.13,/profile/Valentin-Kubrakov-37110/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Valentin-Kubrakov-37110,Ural%20Great%20Perm
K'Zell Wesson,Cholet,10,31.7,17.5,18.7,23.6,1.05,14.8,76.9,19.2%,0.95,0.71,0.41,0.13,0.23,/profile/K-Zell-Wesson-5583/,/stats/eurocup/2003/Cholet,2003,eurocup,K-Zell-Wesson-5583,Cholet
Laurent Pluvy,Chalon,9,31.6,11.3,10.4,13.2,0.07,9.8,74.0,13.3%,1.00,0.74,0.24,0.23,0.16,/profile/Laurent-Pluvy-36878/,/stats/eurocup/2003/Chalon,2003,eurocup,Laurent-Pluvy-36878,Chalon
Chris Anstey,Ural Great Perm,12,31.4,25.9,21.8,27.7,2.83,16.6,74.7,22.2%,1.14,0.73,0.51,0.05,0.14,/profile/Chris-Anstey-1518/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Chris-Anstey-1518,Ural%20Great%20Perm
Slavko Duscak,Krka,18,31.3,15.4,10.3,13.1,1.28,12.4,72.5,17.1%,1.15,0.79,0.39,0.13,0.17,/profile/Slavko-Duscak-35659/,/stats/eurocup/2003/Krka,2003,eurocup,Slavko-Duscak-35659,Krka
Walter Hermann,Fuenlabrada,9,30.9,19.4,15.6,20.1,1.19,14.9,77.9,19.2%,1.13,0.90,0.23,0.04,0.10,/profile/Walter-Hermann-5191/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Walter-Hermann-5191,Fuenlabrada
Christophe Beghin,Oostende,10,30.8,13.2,12.0,15.6,0.36,11.1,77.0,14.4%,1.00,0.82,0.31,0.01,0.18,/profile/Christophe-Beghin-35804/,/stats/eurocup/2003/Oostende,2003,eurocup,Christophe-Beghin-35804,Oostende
Michele Mian,Udine,12,30.7,13.2,9.2,12.0,0.43,7.5,74.8,10.0%,1.29,0.92,0.15,0.13,0.13,/profile/Michele-Mian-36242/,/stats/eurocup/2003/Udine,2003,eurocup,Michele-Mian-36242,Udine
Michael Hawkins,Oostende,4,30.5,8.3,7.5,9.8,-0.15,11.3,77.0,14.7%,0.80,0.62,0.22,0.29,0.35,/profile/Michael-Hawkins-2766/,/stats/eurocup/2003/Oostende,2003,eurocup,Michael-Hawkins-2766,Oostende
Pascal Roller,Frankfurt,10,30.5,11.3,8.4,11.0,0.07,8.5,74.1,11.5%,1.18,0.74,0.28,0.21,0.24,/profile/Pascal-Roller-36316/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Pascal-Roller-36316,Frankfurt
Mikhail Mikhailov,Udine,8,30.5,20.0,15.8,20.7,1.12,12.1,74.8,16.2%,1.11,0.85,0.29,0.07,0.14,/profile/Mikhail-Mikhailov-36245/,/stats/eurocup/2003/Udine,2003,eurocup,Mikhail-Mikhailov-36245,Udine
Aleksander Nadjfeji,Bonn,10,30.5,22.0,17.7,23.2,1.70,15.4,74.7,20.6%,1.13,0.81,0.31,0.15,0.19,/profile/Aleksander-Nadjfeji-5540/,/stats/eurocup/2003/Bonn,2003,eurocup,Aleksander-Nadjfeji-5540,Bonn
Vincent Jones,Darussafaka,6,30.3,20.3,18.0,23.7,0.86,12.1,78.7,15.3%,1.11,0.94,0.19,0.01,0.11,/profile/Vincent-Jones-37117/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Vincent-Jones-37117,Darussafaka
Terrance Roberson,Trieste,9,30.3,14.5,11.4,15.1,0.49,14.0,77.3,18.2%,1.04,0.89,0.25,0.11,0.20,/profile/Terrance-Roberson-4111/,/stats/eurocup/2003/Trieste,2003,eurocup,Terrance-Roberson-4111,Trieste
Hrvoje Perincic,Zadar,13,30.3,15.8,13.7,18.1,0.98,9.4,77.1,12.2%,1.13,0.95,0.10,0.06,0.11,/profile/Hrvoje-Perincic-35496/,/stats/eurocup/2003/Zadar,2003,eurocup,Hrvoje-Perincic-35496,Zadar
Sasha Vujacic,Udine,11,30.1,17.1,12.4,16.4,1.03,11.0,74.8,14.6%,1.11,0.80,0.27,0.24,0.14,/profile/Sasha-Vujacic-4724/,/stats/eurocup/2003/Udine,2003,eurocup,Sasha-Vujacic-4724,Udine
Reggie Freeman,FMP Belgrade,14,29.6,16.5,10.9,14.7,1.16,11.3,71.0,15.9%,1.10,0.79,0.39,0.15,0.12,/profile/Reggie-Freeman-36356/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Reggie-Freeman-36356,FMP%20Belgrade
Marko Milic,Roseto,10,29.6,20.1,13.1,17.7,1.37,11.7,71.4,16.4%,1.13,0.86,0.44,0.18,0.24,/profile/Marko-Milic-3594/,/stats/eurocup/2003/Roseto,2003,eurocup,Marko-Milic-3594,Roseto
Zan Tabak,Joventut,12,29.6,15.2,13.9,18.8,0.77,12.0,73.3,16.4%,0.95,0.78,0.33,0.12,0.22,/profile/Zan-Tabak-4537/,/stats/eurocup/2003/Joventut,2003,eurocup,Zan-Tabak-4537,Joventut
Vladimir Bogojevic,Koln,12,29.5,8.7,8.3,11.3,-0.38,9.8,76.9,12.7%,0.79,0.66,0.19,0.38,0.33,/profile/Vladimir-Bogojevic-37120/,/stats/eurocup/2003/Koln,2003,eurocup,Vladimir-Bogojevic-37120,Koln
Tony Dorsey,Oostende,10,29.2,16.1,12.1,16.6,0.76,11.8,77.0,15.3%,1.02,0.81,0.42,0.16,0.14,/profile/Tony-Dorsey-37099/,/stats/eurocup/2003/Oostende,2003,eurocup,Tony-Dorsey-37099,Oostende
Damir Mulaomerovic,Udine,5,29.2,24.7,15.8,21.6,1.01,13.8,74.8,18.5%,1.23,0.81,0.30,0.23,0.09,/profile/Damir-Mulaomerovic-5585/,/stats/eurocup/2003/Udine,2003,eurocup,Damir-Mulaomerovic-5585,Udine
Ronald Ellis,Charleroi,12,29.2,17.6,13.0,17.8,1.18,10.3,74.7,13.8%,1.10,0.96,0.11,0.15,0.17,/profile/Ronald-Ellis-36388/,/stats/eurocup/2003/Charleroi,2003,eurocup,Ronald-Ellis-36388,Charleroi
Nathan Erdmann,Trieste,9,29.1,25.2,17.1,23.5,1.87,16.3,77.3,21.0%,1.22,0.83,0.25,0.10,0.16,/profile/Nathan-Erdmann-37519/,/stats/eurocup/2003/Trieste,2003,eurocup,Nathan-Erdmann-37519,Trieste
Teemu Rannikko,Roseto,10,29.1,15.6,9.8,13.5,0.69,10.0,71.4,14.1%,1.12,0.70,0.34,0.19,0.18,/profile/Teemu-Rannikko-5432/,/stats/eurocup/2003/Roseto,2003,eurocup,Teemu-Rannikko-5432,Roseto
Paul Shirley,Joventut,1,29.0,18.8,13.0,17.9,0.11,9.4,73.3,12.8%,1.17,0.96,0.53,0.00,0.00,/profile/Paul-Shirley-4323/,/stats/eurocup/2003/Joventut,2003,eurocup,Paul-Shirley-4323,Joventut
Goran Nikolic,FMP Belgrade,14,29.0,20.9,14.9,20.5,2.03,11.6,71.0,16.3%,1.19,0.83,0.30,0.14,0.15,/profile/Goran-Nikolic-5593/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Goran-Nikolic-5593,FMP%20Belgrade
Misan Nikagbatse,Udine,5,29.0,12.8,9.4,13.0,0.14,13.0,74.8,17.4%,0.92,0.69,0.17,0.12,0.29,/profile/Misan-Nikagbatse-36250/,/stats/eurocup/2003/Udine,2003,eurocup,Misan-Nikagbatse-36250,Udine
Robert Garrett,Frankfurt,10,28.8,12.4,8.0,11.1,0.23,11.8,74.1,15.9%,1.01,0.81,0.32,0.08,0.15,/profile/Robert-Garrett-37584/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Robert-Garrett-37584,Frankfurt
Nikola Loncar,Estudiantes,16,28.8,12.8,8.9,12.4,0.46,9.8,78.1,12.5%,1.09,0.96,0.17,0.16,0.10,/profile/Nikola-Loncar-36286/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Nikola-Loncar-36286,Estudiantes
Scooter Barry,Cholet,10,28.7,17.9,14.3,19.9,1.02,12.7,76.9,16.5%,1.08,0.75,0.26,0.42,0.22,/profile/Scooter-Barry-37052/,/stats/eurocup/2003/Cholet,2003,eurocup,Scooter-Barry-37052,Cholet
Sinisa Kelecevic,Trieste,12,28.7,19.2,15.6,21.7,1.43,11.7,77.3,15.1%,1.13,0.99,0.13,0.15,0.13,/profile/Sinisa-Kelecevic-37063/,/stats/eurocup/2003/Trieste,2003,eurocup,Sinisa-Kelecevic-37063,Trieste
Zoran Kukic,Koln,11,28.6,15.5,11.8,16.5,0.74,12.3,76.9,16.0%,1.04,0.83,0.43,0.15,0.22,/profile/Zoran-Kukic-37141/,/stats/eurocup/2003/Koln,2003,eurocup,Zoran-Kukic-37141,Koln
Maceo Baston,Joventut,9,28.5,28.3,20.9,29.3,2.23,13.1,73.3,17.9%,1.23,0.69,0.43,0.07,0.18,/profile/Maceo-Baston-1614/,/stats/eurocup/2003/Joventut,2003,eurocup,Maceo-Baston-1614,Joventut
Michael Meeks,Zadar,13,28.5,13.4,10.2,14.3,0.47,10.0,77.1,13.0%,1.13,0.82,0.34,0.09,0.18,/profile/Michael-Meeks-36238/,/stats/eurocup/2003/Zadar,2003,eurocup,Michael-Meeks-36238,Zadar
Ognjen Askrabic,FMP Belgrade,14,28.3,27.6,19.1,27.0,3.30,14.0,71.0,19.7%,1.14,0.76,0.29,0.18,0.18,/profile/Ognjen-Askrabic-5384/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Ognjen-Askrabic-5384,FMP%20Belgrade
Rodney Monroe,Roseto,7,28.1,24.2,14.1,20.1,1.31,13.5,71.4,18.9%,1.27,0.92,0.25,0.03,0.10,/profile/Rodney-Monroe-3642/,/stats/eurocup/2003/Roseto,2003,eurocup,Rodney-Monroe-3642,Roseto
Frankie King,Gravelines,9,28.1,16.9,11.0,15.7,0.77,13.2,76.6,17.3%,1.15,0.77,0.50,0.13,0.18,/profile/Frankie-King-3158/,/stats/eurocup/2003/Gravelines,2003,eurocup,Frankie-King-3158,Gravelines
Michael Ruffin,Lleida,14,28.1,17.9,14.1,20.2,1.38,7.8,78.2,9.9%,1.03,0.75,0.49,0.13,0.18,/profile/Michael-Ruffin-4193/,/stats/eurocup/2003/Lleida,2003,eurocup,Michael-Ruffin-4193,Lleida
Nikola Vasic,Zadar,2,28.0,22.6,14.0,20.0,0.33,14.6,77.1,19.0%,1.13,0.79,0.24,0.10,0.10,/profile/Nikola-Vasic-36975/,/stats/eurocup/2003/Zadar,2003,eurocup,Nikola-Vasic-36975,Zadar
Greedy Daniels,Lasko,2,28.0,24.9,15.5,22.1,0.39,11.5,73.6,15.6%,1.39,0.74,0.57,0.22,0.13,/profile/Greedy-Daniels-82583/,/stats/eurocup/2003/Lasko,2003,eurocup,Greedy-Daniels-82583,Lasko
Brandon Williams,Frankfurt,2,28.0,5.8,4.5,6.4,-0.14,10.6,74.1,14.4%,0.80,0.70,0.33,0.05,0.14,/profile/Brandon-Williams-4879/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Brandon-Williams-4879,Frankfurt
Corey Crowder,Chalon,10,28.0,11.5,8.5,12.1,0.09,7.2,74.0,9.7%,1.08,0.72,0.31,0.26,0.19,/profile/Corey-Crowder-2105/,/stats/eurocup/2003/Chalon,2003,eurocup,Corey-Crowder-2105,Chalon
Tony Stanley,Cholet,10,27.9,18.5,12.5,17.9,1.07,12.2,76.9,15.9%,1.23,0.91,0.30,0.09,0.09,/profile/Tony-Stanley-37100/,/stats/eurocup/2003/Cholet,2003,eurocup,Tony-Stanley-37100,Cholet
Brian Brown,Bonn,10,27.8,13.9,9.4,13.5,0.43,11.2,74.7,14.9%,1.05,0.80,0.29,0.20,0.16,/profile/Brian-Brown-34349/,/stats/eurocup/2003/Bonn,2003,eurocup,Brian-Brown-34349,Bonn
Travis Conlan,Frankfurt,9,27.8,9.8,8.1,11.7,-0.12,9.6,74.1,12.9%,0.71,0.54,0.35,0.38,0.36,/profile/Travis-Andrew-conlan-37102/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Travis-Andrew-conlan-37102,Frankfurt
A.J. Bramlett,Lleida,13,27.8,23.3,16.8,24.2,2.24,13.7,78.2,17.5%,1.22,0.78,0.44,0.10,0.16,/profile/A.j.-Bramlett-1777/,/stats/eurocup/2003/Lleida,2003,eurocup,A.j.-Bramlett-1777,Lleida
Juan Espil,Joventut,16,27.6,21.3,14.1,20.3,2.31,12.5,73.3,17.1%,1.25,0.73,0.35,0.17,0.12,/profile/Juan-Espil-36122/,/stats/eurocup/2003/Joventut,2003,eurocup,Juan-Espil-36122,Joventut
Andre Riddick,Charleroi,12,27.6,19.5,15.0,21.8,1.43,7.6,74.7,10.2%,1.12,0.78,0.36,0.18,0.18,/profile/Andre-Riddick-5576/,/stats/eurocup/2003/Charleroi,2003,eurocup,Andre-Riddick-5576,Charleroi
Diego Fajardo,Roseto,12,27.5,17.1,11.4,16.6,1.04,10.1,71.4,14.2%,1.06,0.68,0.56,0.07,0.21,/profile/Diego-Fajardo-6762/,/stats/eurocup/2003/Roseto,2003,eurocup,Diego-Fajardo-6762,Roseto
Mehmet Kahyaoglu,Darussafaka,8,27.5,8.0,6.6,9.6,-0.31,8.6,78.7,11.0%,0.86,0.71,0.39,0.23,0.19,/profile/Mehmet-Kahyaoglu-36936/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Mehmet-Kahyaoglu-36936,Darussafaka
Casey Calvary,Chalon,10,27.2,18.7,13.5,19.9,1.06,10.5,74.0,14.1%,1.23,0.84,0.33,0.07,0.11,/profile/Casey-Calvary-36612/,/stats/eurocup/2003/Chalon,2003,eurocup,Casey-Calvary-36612,Chalon
Dragan Dojcin,Lasko,11,27.2,13.4,9.1,13.4,0.39,6.3,73.6,8.5%,1.27,0.74,0.58,0.13,0.23,/profile/Dragan-Dojcin-36684/,/stats/eurocup/2003/Lasko,2003,eurocup,Dragan-Dojcin-36684,Lasko
Ivica Maric,Trieste,11,27.2,9.6,7.8,11.5,-0.18,8.8,77.3,11.4%,0.85,0.69,0.13,0.39,0.27,/profile/Ivica-Maric-35505/,/stats/eurocup/2003/Trieste,2003,eurocup,Ivica-Maric-35505,Trieste
Jeff Stern,Udine,8,27.1,12.6,9.0,13.3,0.19,8.7,74.8,11.7%,1.04,0.90,0.30,0.03,0.13,/profile/Jeff-Stern-38417/,/stats/eurocup/2003/Udine,2003,eurocup,Jeff-Stern-38417,Udine
Zvonimir Ridl,Amsterdam,8,27.1,14.8,11.9,17.5,0.43,11.4,77.6,14.7%,0.92,0.83,0.33,0.11,0.19,/profile/Zvonimir-Ridl-42944/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Zvonimir-Ridl-42944,Amsterdam
Alessandro De Pol,Varese,1,27.0,26.2,16.0,23.7,0.21,8.2,75.8,10.9%,1.58,1.09,0.61,0.00,0.12,/profile/Alessandro-De-Pol-35366/,/stats/eurocup/2003/Varese,2003,eurocup,Alessandro-De-Pol-35366,Varese
Danny Strong,Gravelines,12,26.9,24.1,16.7,24.8,2.13,14.6,76.6,19.1%,1.14,0.86,0.21,0.14,0.10,/profile/Danny-Strong-36651/,/stats/eurocup/2003/Gravelines,2003,eurocup,Danny-Strong-36651,Gravelines
Paolo Conti,Varese,9,26.8,19.8,14.1,21.1,1.08,11.4,75.8,15.0%,1.13,0.86,0.27,0.08,0.17,/profile/Paolo-Conti-36315/,/stats/eurocup/2003/Varese,2003,eurocup,Paolo-Conti-36315,Varese
Clint Harrison,Koln,12,26.7,15.5,10.8,16.2,0.75,9.3,76.9,12.1%,1.27,0.86,0.20,0.13,0.13,/profile/Clint-Harrison-36630/,/stats/eurocup/2003/Koln,2003,eurocup,Clint-Harrison-36630,Koln
Demetrius Alexander,Udine,9,26.7,29.6,18.2,27.3,2.24,13.6,74.8,18.2%,1.38,0.88,0.26,0.07,0.16,/profile/Demetrius-Alexander-5564/,/stats/eurocup/2003/Udine,2003,eurocup,Demetrius-Alexander-5564,Udine
Udonis Haslem,Chalon,10,26.5,21.3,15.7,23.7,1.38,11.6,74.0,15.6%,1.17,0.64,0.55,0.11,0.22,/profile/Udonis-Haslem-2754/,/stats/eurocup/2003/Chalon,2003,eurocup,Udonis-Haslem-2754,Chalon
Rusty Larue,Varese,6,26.5,16.9,10.8,16.4,0.48,10.7,75.8,14.1%,1.24,0.92,0.14,0.12,0.12,/profile/Rusty-Larue-3261/,/stats/eurocup/2003/Varese,2003,eurocup,Rusty-Larue-3261,Varese
Andrea Meneghin,Varese,9,26.4,12.1,8.8,13.3,0.16,8.7,75.8,11.4%,0.87,0.82,0.17,0.15,0.18,/profile/Andrea-Meneghin-35374/,/stats/eurocup/2003/Varese,2003,eurocup,Andrea-Meneghin-35374,Varese
Shawnelle Scott,Varese,9,26.4,20.0,14.3,21.7,1.09,11.1,75.8,14.6%,1.12,0.81,0.38,0.05,0.21,/profile/Shawnelle-Scott-4277/,/stats/eurocup/2003/Varese,2003,eurocup,Shawnelle-Scott-4277,Varese
Fabricio Oberto,Valencia,18,26.4,21.7,15.2,23.0,2.58,10.5,71.6,14.7%,1.21,0.84,0.25,0.16,0.20,/profile/Fabricio-Oberto-5187/,/stats/eurocup/2003/Valencia,2003,eurocup,Fabricio-Oberto-5187,Valencia
Ufuk Sarica,Darussafaka,6,26.1,8.7,5.8,9.0,-0.16,11.9,78.7,15.1%,0.88,0.74,0.41,0.14,0.20,/profile/Ufuk-Sarica-37103/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Ufuk-Sarica-37103,Darussafaka
Marko Maravic,Krka,18,26.0,19.2,12.4,19.1,1.95,7.9,72.5,10.9%,1.29,0.71,0.59,0.09,0.16,/profile/Marko-Maravic-36920/,/stats/eurocup/2003/Krka,2003,eurocup,Marko-Maravic-36920,Krka
Alberto Angulo,Lleida,10,26.0,18.0,11.8,18.2,0.93,12.1,78.2,15.5%,1.07,0.76,0.36,0.14,0.16,/profile/Alberto-Angulo-35363/,/stats/eurocup/2003/Lleida,2003,eurocup,Alberto-Angulo-35363,Lleida
Stevan Nadjfeji,Ural Great Perm,12,26.0,11.9,8.8,13.5,0.17,9.4,74.7,12.5%,1.07,0.77,0.33,0.05,0.24,/profile/Stevan-Nadjfeji-5589/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Stevan-Nadjfeji-5589,Ural%20Great%20Perm
Dejan Tomasevic,Valencia,18,25.9,17.2,13.7,21.2,1.49,10.2,71.6,14.2%,0.85,0.64,0.37,0.47,0.30,/profile/Dejan-Tomasevic-5591/,/stats/eurocup/2003/Valencia,2003,eurocup,Dejan-Tomasevic-5591,Valencia
Javier Solana,Fuenlabrada,9,25.7,20.0,12.9,20.1,1.05,10.6,77.9,13.7%,1.21,0.72,0.41,0.20,0.17,/profile/Javier-Solana-36814/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Javier-Solana-36814,Fuenlabrada
Ivan Zoroski,FMP Belgrade,14,25.6,18.6,10.1,15.8,1.39,9.0,71.0,12.6%,1.29,0.74,0.53,0.16,0.17,/profile/Ivan-Zoroski-5547/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Ivan-Zoroski-5547,FMP%20Belgrade
Leonid Yailo,Darussafaka,5,25.5,11.7,7.6,11.9,0.05,7.3,78.7,9.3%,1.17,0.93,0.46,0.30,0.14,/profile/Leonid-Yailo-36882/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Leonid-Yailo-36882,Darussafaka
Chandler Thompson,Udine,5,25.4,18.1,10.4,16.4,0.46,11.4,74.8,15.3%,1.05,0.79,0.28,0.11,0.18,/profile/Chandler-Thompson-35796/,/stats/eurocup/2003/Udine,2003,eurocup,Chandler-Thompson-35796,Udine
Alton Mason,Oostende,5,25.4,14.4,8.6,13.5,0.23,11.4,77.0,14.8%,1.00,0.86,0.33,0.12,0.18,/profile/Alton-Mason-36574/,/stats/eurocup/2003/Oostende,2003,eurocup,Alton-Mason-36574,Oostende
Jaume Comas,Lleida,11,25.4,16.5,10.7,16.9,0.79,9.7,78.2,12.4%,1.10,0.59,0.51,0.28,0.23,/profile/Jaume-Comas-36077/,/stats/eurocup/2003/Lleida,2003,eurocup,Jaume-Comas-36077,Lleida
Ermal Kuqo,Lasko,12,25.3,12.3,9.9,15.7,0.23,9.7,73.6,13.2%,0.92,0.86,0.13,0.15,0.19,/profile/Ermal-Kuqo-5431/,/stats/eurocup/2003/Lasko,2003,eurocup,Ermal-Kuqo-5431,Lasko
Nikola Radulovic,Joventut,16,25.2,14.7,10.3,16.4,0.78,8.8,73.3,12.1%,1.05,0.74,0.35,0.08,0.16,/profile/Nikola-Radulovic-36287/,/stats/eurocup/2003/Joventut,2003,eurocup,Nikola-Radulovic-36287,Joventut
Smiljan Pavic,Lasko,11,25.2,21.4,14.5,23.0,1.46,10.1,73.6,13.8%,1.22,0.79,0.30,0.04,0.16,/profile/Smiljan-Pavic-36443/,/stats/eurocup/2003/Lasko,2003,eurocup,Smiljan-Pavic-36443,Lasko
Stanley Jackson,Chalon,10,25.1,17.2,12.1,19.3,0.79,11.6,74.0,15.7%,0.93,0.67,0.30,0.32,0.29,/profile/Stanley-Jackson-2949/,/stats/eurocup/2003/Chalon,2003,eurocup,Stanley-Jackson-2949,Chalon
Felipe Reyes,Estudiantes,16,25.0,24.7,16.8,26.9,2.76,11.6,78.1,14.9%,1.17,0.62,0.62,0.06,0.22,/profile/Felipe-Reyes-5342/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Felipe-Reyes-5342,Estudiantes
Ali Bouziane,Gravelines,12,24.8,14.4,10.2,16.4,0.52,10.7,76.6,14.0%,0.99,0.71,0.26,0.29,0.23,/profile/Ali-Bouziane-36573/,/stats/eurocup/2003/Gravelines,2003,eurocup,Ali-Bouziane-36573,Gravelines
Paco Vazquez,Joventut,16,24.8,10.4,7.0,11.3,-0.07,8.2,73.3,11.1%,1.00,0.80,0.24,0.17,0.19,/profile/Paco-Vazquez-36307/,/stats/eurocup/2003/Joventut,2003,eurocup,Paco-Vazquez-36307,Joventut
