Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Nik Raivio,Panelefsiniakos,4,15.1,7.0,7.8,0.65,0.40,0.29,0.32,0.29,1.00,0.13,0.57,-7.20,0.5,0.0,1.5,/profile/Nik-Raivio-21465/,/stats/greek/2013/Panelefsiniakos,2013,greek,Nik-Raivio-21465,Panelefsiniakos
Mark Payne,Panionios,35,15.1,5.1,3.4,1.12,0.64,0.60,0.40,0.28,1.26,0.37,2.59,2.39,0.7,0.0,1.3,/profile/Mark-Payne-5679/,/stats/greek/2013/Panionios,2013,greek,Mark-Payne-5679,Panionios
Giorgos Bogris,Panionios,35,14.8,5.7,4.5,0.87,0.53,0.49,0.44,0.01,0.54,0.12,0.50,-4.98,0.7,0.3,2.7,/profile/Giorgos-Bogris-5892/,/stats/greek/2013/Panionios,2013,greek,Giorgos-Bogris-5892,Panionios
Damir Latovic,Rethymno,35,14.3,4.5,4.7,0.81,0.46,0.45,0.08,0.63,0.46,0.10,0.76,-2.07,0.3,0.2,1.9,/profile/Damir-Latovic-34510/,/stats/greek/2013/Rethymno,2013,greek,Damir-Latovic-34510,Rethymno
Aleksandar Vezenkov,Aris,20,14.3,4.1,3.8,0.93,0.50,0.48,0.16,0.31,0.85,0.23,2.83,1.88,0.5,0.1,1.7,/profile/Aleksandar-Vezenkov-6429/,/stats/greek/2013/Aris,2013,greek,Aleksandar-Vezenkov-6429,Aris
Keyon Carter,Drama,8,14.2,5.0,5.5,0.75,0.42,0.39,0.18,0.00,0.75,0.14,1.20,-0.84,0.5,0.1,2.9,/profile/Keyon-Carter-18030/,/stats/greek/2013/Drama,2013,greek,Keyon-Carter-18030,Drama
Ashton Gibbs,Panionios,8,14.2,6.3,5.9,0.85,0.48,0.45,0.26,0.34,0.50,0.09,0.67,-3.00,0.1,0.0,1.3,/profile/Ashton-Gibbs-6328/,/stats/greek/2013/Panionios,2013,greek,Ashton-Gibbs-6328,Panionios
Dimitris Arapis,Ilisiakos,22,14.1,2.5,3.0,0.71,0.41,0.42,0.09,0.51,0.86,0.29,1.73,0.54,0.3,0.2,2.0,/profile/Dimitris-Arapis-39784/,/stats/greek/2013/Ilisiakos,2013,greek,Dimitris-Arapis-39784,Ilisiakos
Thodoris Zaras,Drama,26,14.0,6.3,5.1,0.87,0.52,0.45,0.39,0.47,0.62,0.12,0.55,-4.78,0.1,0.0,2.1,/profile/Thodoris-Zaras-39634/,/stats/greek/2013/Drama,2013,greek,Thodoris-Zaras-39634,Drama
Marcus Banks,Panathinaikos,14,13.9,6.4,4.9,0.95,0.57,0.51,0.32,0.65,0.93,0.19,0.87,-3.35,0.3,0.0,1.8,/profile/Marcus-Banks-1578/,/stats/greek/2013/Panathinaikos,2013,greek,Marcus-Banks-1578,Panathinaikos
Tyler Hines,Peristeri,23,13.8,4.8,3.6,0.88,0.54,0.55,0.54,0.00,0.26,0.07,0.29,-5.34,0.3,0.2,2.0,/profile/Tyler-Hines-18882/,/stats/greek/2013/Peristeri,2013,greek,Tyler-Hines-18882,Peristeri
Billy White,Rethymno,3,13.8,2.3,2.7,0.54,0.39,0.38,0.25,0.00,0.00,0.00,0.00,-9.71,0.0,0.7,2.3,/profile/Billy-White-17505/,/stats/greek/2013/Rethymno,2013,greek,Billy-White-17505,Rethymno
Nikolaos Stylianou,Kavala,14,13.6,3.9,3.4,0.90,0.53,0.51,0.17,0.68,0.64,0.19,1.00,-1.55,0.1,0.0,1.3,/profile/Nikolaos-Stylianou-69827/,/stats/greek/2013/Kavala,2013,greek,Nikolaos-Stylianou-69827,Kavala
Doron Perkins,Olympiakos,7,13.4,4.1,3.7,0.69,0.45,0.52,0.54,0.31,1.71,0.46,1.33,-1.04,1.0,0.3,1.3,/profile/Doron-Perkins-5894/,/stats/greek/2013/Olympiakos,2013,greek,Doron-Perkins-5894,Olympiakos
Giorgos Galiotos,Peristeri,5,13.4,4.0,3.6,0.74,0.45,0.39,0.56,0.00,0.20,0.06,0.25,-4.98,0.0,0.2,1.4,/profile/Giorgos-Galiotos-39849/,/stats/greek/2013/Peristeri,2013,greek,Giorgos-Galiotos-39849,Peristeri
Mihalis Giannakidis,Ikaros,27,13.3,3.6,3.5,0.78,0.47,0.46,0.18,0.78,0.78,0.22,1.05,-1.69,0.4,0.0,1.9,/profile/Mihalis-Giannakidis-39995/,/stats/greek/2013/Ikaros,2013,greek,Mihalis-Giannakidis-39995,Ikaros
Dimitrios Katsivelis,Olympiakos,22,13.2,3.8,2.8,0.86,0.57,0.52,0.42,0.58,1.41,0.50,1.41,-0.45,0.5,0.3,2.3,/profile/Dimitrios-Katsivelis-36197/,/stats/greek/2013/Olympiakos,2013,greek,Dimitrios-Katsivelis-36197,Olympiakos
Billy Keys,Panionios,27,13.0,3.7,3.4,0.83,0.49,0.44,0.26,0.61,0.70,0.21,1.19,-0.97,0.3,0.0,2.0,/profile/Billy-Keys-5580/,/stats/greek/2013/Panionios,2013,greek,Billy-Keys-5580,Panionios
Dimitris Kalabakas,Kavala,22,13.0,3.0,2.5,0.93,0.54,0.53,0.22,0.51,0.41,0.16,1.00,-1.04,0.4,0.0,1.5,/profile/Dimitris-Kalabakas-39442/,/stats/greek/2013/Kavala,2013,greek,Dimitris-Kalabakas-39442,Kavala
Ivan Krolo,Apollon,22,13.0,3.9,3.3,0.80,0.51,0.49,0.32,0.05,0.32,0.10,0.32,-6.09,0.2,0.3,2.2,/profile/Ivan-Krolo-36031/,/stats/greek/2013/Apollon,2013,greek,Ivan-Krolo-36031,Apollon
Dimitris Kalaitzidis,Drama,22,13.0,2.9,2.6,0.70,0.46,0.39,0.47,0.28,1.59,0.61,1.75,1.11,0.5,0.2,2.5,/profile/Dimitris-Kalaitzidis-36674/,/stats/greek/2013/Drama,2013,greek,Dimitris-Kalaitzidis-36674,Drama
Zisis Sarikopoulos,Aris,25,12.9,4.4,2.6,1.01,0.71,0.73,0.42,0.02,0.52,0.20,0.43,-6.65,0.4,0.5,2.3,/profile/Zisis-Sarikopoulos-21521/,/stats/greek/2013/Aris,2013,greek,Zisis-Sarikopoulos-21521,Aris
Martynas Gecevicius,Olympiakos,23,12.8,6.9,4.4,1.29,0.69,0.65,0.29,0.69,1.17,0.27,3.86,3.64,0.4,0.0,0.9,/profile/Martynas-Gecevicius-1365/,/stats/greek/2013/Olympiakos,2013,greek,Martynas-Gecevicius-1365,Olympiakos
Vasilis Xanthopoulos,Panathinaikos,31,12.8,3.2,2.7,0.82,0.54,0.52,0.18,0.42,2.48,0.92,2.75,6.03,0.9,0.0,2.0,/profile/Vasilis-Xanthopoulos-37112/,/stats/greek/2013/Panathinaikos,2013,greek,Vasilis-Xanthopoulos-37112,Panathinaikos
Diego Kapelan,Rhodes,7,12.7,6.4,6.0,0.83,0.47,0.37,0.33,0.57,0.71,0.12,1.00,-1.87,0.3,0.0,2.0,/profile/Diego-Kapelan-18854/,/stats/greek/2013/Rhodes,2013,greek,Diego-Kapelan-18854,Rhodes
Avraam Kallinikidis,Rethymno,33,12.6,1.5,1.4,0.69,0.46,0.37,0.40,0.34,0.33,0.23,0.65,-2.32,0.5,0.1,1.6,/profile/Avraam-Kallinikidis-38674/,/stats/greek/2013/Rethymno,2013,greek,Avraam-Kallinikidis-38674,Rethymno
Anastasios Antonakis,Ilisiakos,20,12.5,2.0,1.9,0.80,0.46,0.41,0.32,0.30,0.35,0.19,1.17,-0.53,0.2,0.1,1.3,/profile/Anastasios-Antonakis-39689/,/stats/greek/2013/Ilisiakos,2013,greek,Anastasios-Antonakis-39689,Ilisiakos
Giannoulis Larentzakis,Ikaros,19,12.3,4.1,3.5,0.79,0.47,0.35,0.51,0.55,1.11,0.31,1.62,0.43,0.5,0.0,1.9,/profile/Giannoulis-Larentzakis-42234/,/stats/greek/2013/Ikaros,2013,greek,Giannoulis-Larentzakis-42234,Ikaros
Steve Panos,Kavala,21,12.3,5.6,3.5,0.89,0.59,0.53,0.78,0.00,0.29,0.08,0.21,-9.17,0.1,0.1,2.3,/profile/Steve-Panos-20936/,/stats/greek/2013/Kavala,2013,greek,Steve-Panos-20936,Kavala
Charalampos Giannopoulos,Panathinaikos,22,12.2,4.4,3.9,0.95,0.53,0.51,0.13,0.55,0.77,0.20,1.55,0.13,0.3,0.0,1.3,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2013/Panathinaikos,2013,greek,Charalampos-Giannopoulos-1379,Panathinaikos
Brandon McKnight,Ikaros,9,12.1,3.2,3.9,0.57,0.35,0.30,0.40,0.34,2.67,0.69,2.67,6.49,0.6,0.0,1.0,/profile/Brandon-McKnight-29354/,/stats/greek/2013/Ikaros,2013,greek,Brandon-McKnight-29354,Ikaros
Sofoklis Schortsanitis,Panathinaikos,29,12.1,8.1,4.2,0.98,0.65,0.65,1.10,0.00,0.79,0.19,0.44,-10.73,0.3,0.1,2.6,/profile/Sofoklis-Schortsanitis-5266/,/stats/greek/2013/Panathinaikos,2013,greek,Sofoklis-Schortsanitis-5266,Panathinaikos
Darrin Williams,Peristeri,16,12.0,5.6,5.3,0.84,0.46,0.42,0.37,0.00,0.31,0.06,0.63,-2.42,0.3,0.3,1.9,/profile/Darrin-Williams-19400/,/stats/greek/2013/Peristeri,2013,greek,Darrin-Williams-19400,Peristeri
Eleftherios Bochoridis,Aris,24,12.0,3.5,2.7,0.81,0.55,0.48,0.42,0.38,0.83,0.31,0.77,-4.44,0.3,0.1,2.2,/profile/Eleftherios-Bochoridis-42188/,/stats/greek/2013/Aris,2013,greek,Eleftherios-Bochoridis-42188,Aris
Giannis Athanasoulas,Panionios,36,11.8,2.6,2.4,0.79,0.48,0.42,0.32,0.53,0.75,0.31,1.35,-0.48,0.3,0.1,1.8,/profile/Giannis-Athanasoulas-38381/,/stats/greek/2013/Panionios,2013,greek,Giannis-Athanasoulas-38381,Panionios
Strahinja Dragicevic,Olympiakos,15,11.7,5.3,2.9,1.10,0.67,0.64,0.75,0.00,0.53,0.18,0.73,-3.15,0.4,0.5,1.6,/profile/Strahinja-Dragicevic-38594/,/stats/greek/2013/Olympiakos,2013,greek,Strahinja-Dragicevic-38594,Olympiakos
Dino Erceg,Apollon,10,11.7,2.5,3.5,0.60,0.34,0.31,0.09,0.54,0.20,0.06,0.40,-3.14,0.2,0.1,1.8,/profile/Dino-Erceg-69154/,/stats/greek/2013/Apollon,2013,greek,Dino-Erceg-69154,Apollon
Lazaros Agadakos,Ikaros,21,11.5,3.1,3.0,0.70,0.46,0.40,0.27,0.06,0.33,0.11,0.32,-7.24,0.3,0.1,1.6,/profile/Lazaros-Agadakos-35520/,/stats/greek/2013/Ikaros,2013,greek,Lazaros-Agadakos-35520,Ikaros
Solomon Alabi,Ikaros,8,11.5,4.3,2.3,1.13,0.70,0.67,0.78,0.00,0.00,0.00,0.00,-5.49,0.3,0.5,1.6,/profile/Solomon-Alabi-551/,/stats/greek/2013/Ikaros,2013,greek,Solomon-Alabi-551,Ikaros
Mihalis Paragios,Ilisiakos,24,11.5,2.5,2.5,0.64,0.45,0.45,0.18,0.42,0.75,0.30,0.69,-5.08,0.3,0.3,1.7,/profile/Mihalis-Paragios-39273/,/stats/greek/2013/Ilisiakos,2013,greek,Mihalis-Paragios-39273,Ilisiakos
Christos Deligiannis,Panelefsiniakos,23,11.2,3.4,2.5,0.83,0.54,0.50,0.55,0.00,0.74,0.29,0.85,-3.38,0.3,0.1,2.0,/profile/Christos-Deligiannis-36626/,/stats/greek/2013/Panelefsiniakos,2013,greek,Christos-Deligiannis-36626,Panelefsiniakos
Linos Chrysikopoulos,PAOK,14,11.1,1.9,2.1,0.55,0.44,0.43,0.03,0.47,0.36,0.17,0.26,-10.25,0.6,0.7,1.5,/profile/Linos-Chrysikopoulos-6116/,/stats/greek/2013/PAOK,2013,greek,Linos-Chrysikopoulos-6116,PAOK
Josh Dollard,Rhodes,6,11.0,3.0,3.0,0.75,0.44,0.42,0.33,0.22,0.50,0.17,1.00,-1.50,0.7,0.0,1.2,/profile/Josh-Dollard-27150/,/stats/greek/2013/Rhodes,2013,greek,Josh-Dollard-27150,Rhodes
Cliff Colimon,Rethymno,17,11.0,3.8,4.1,0.68,0.42,0.40,0.24,0.44,1.12,0.27,1.12,-2.33,0.9,0.0,2.1,/profile/Cliff-Colimon-20047/,/stats/greek/2013/Rethymno,2013,greek,Cliff-Colimon-20047,Rethymno
Alexandros Spanos,Ilisiakos,20,10.9,3.8,1.8,1.34,0.81,0.78,0.67,0.39,0.10,0.06,0.25,-3.05,0.4,0.1,1.3,/profile/Alexandros-Spanos-42236/,/stats/greek/2013/Ilisiakos,2013,greek,Alexandros-Spanos-42236,Ilisiakos
Spiros Mourtos,Aris,19,10.8,2.1,1.9,0.70,0.46,0.42,0.38,0.24,0.53,0.27,0.77,-3.10,0.3,0.1,1.7,/profile/Spiros-Mourtos-39622/,/stats/greek/2013/Aris,2013,greek,Spiros-Mourtos-39622,Aris
Bojan Krstevski,Kavala,21,10.5,4.2,2.2,1.28,0.79,0.77,0.48,0.15,0.52,0.24,0.92,-2.08,0.2,0.2,2.7,/profile/Bojan-Krstevski-64269/,/stats/greek/2013/Kavala,2013,greek,Bojan-Krstevski-64269,Kavala
Petros Melissaratos,Peristeri,22,10.4,2.9,2.6,0.78,0.47,0.46,0.36,0.09,0.09,0.03,0.17,-4.63,0.2,0.0,1.9,/profile/Petros-Melissaratos-62197/,/stats/greek/2013/Peristeri,2013,greek,Petros-Melissaratos-62197,Peristeri
Manolis Koukoulas,Rhodes,8,10.4,5.0,2.9,0.94,0.68,0.63,0.65,0.22,0.75,0.26,0.50,-9.58,0.0,0.4,1.3,/profile/Manolis-Koukoulas-39943/,/stats/greek/2013/Rhodes,2013,greek,Manolis-Koukoulas-39943,Rhodes
Dimosthenis Avramidis,Panelefsiniakos,22,10.2,2.1,2.3,0.75,0.45,0.44,0.02,0.12,1.09,0.47,2.40,2.68,0.4,0.0,2.0,/profile/Dimosthenis-Avramidis-64884/,/stats/greek/2013/Panelefsiniakos,2013,greek,Dimosthenis-Avramidis-64884,Panelefsiniakos
Giannis Dimakos,Panelefsiniakos,16,10.2,1.5,1.8,0.53,0.36,0.31,0.31,0.69,0.31,0.17,0.42,-5.36,0.3,0.0,0.9,/profile/Giannis-Dimakos-65173/,/stats/greek/2013/Panelefsiniakos,2013,greek,Giannis-Dimakos-65173,Panelefsiniakos
Andreas Pelekoudas,Apollon,9,10.1,1.1,1.3,0.77,0.42,0.42,0.00,0.00,0.22,0.17,2.00,0.37,0.3,0.1,1.9,/profile/Andreas-Pelekoudas-64886/,/stats/greek/2013/Apollon,2013,greek,Andreas-Pelekoudas-64886,Apollon
Giannis Kyriakopoulos,Panelefsiniakos,14,10.0,3.3,3.4,0.70,0.44,0.42,0.19,0.60,0.86,0.25,0.92,-3.60,0.2,0.0,1.5,/profile/Giannis-Kyriakopoulos-39120/,/stats/greek/2013/Panelefsiniakos,2013,greek,Giannis-Kyriakopoulos-39120,Panelefsiniakos
Giorgos Tsiaras,Aris,22,9.9,4.4,3.5,0.80,0.51,0.48,0.45,0.32,0.68,0.19,0.60,-6.92,0.5,0.1,1.6,/profile/Giorgos-Tsiaras-36002/,/stats/greek/2013/Aris,2013,greek,Giorgos-Tsiaras-36002,Aris
Hilton Armstrong,Panathinaikos,4,9.5,4.8,3.3,1.09,0.63,0.69,0.38,0.00,1.00,0.31,2.00,1.79,0.0,0.3,1.8,/profile/Hilton-Armstrong-380/,/stats/greek/2013/Panathinaikos,2013,greek,Hilton-Armstrong-380,Panathinaikos
R.T. Guinn,Panathinaikos,8,9.3,3.6,3.5,0.91,0.50,0.48,0.07,0.68,0.88,0.25,2.33,2.30,0.0,0.0,1.5,/profile/R.T.-Guinn-31864/,/stats/greek/2013/Panathinaikos,2013,greek,R.T.-Guinn-31864,Panathinaikos
Eleftherios Akepsimaidis,Drama,22,9.2,2.0,2.1,0.59,0.41,0.39,0.35,0.41,1.45,0.70,1.60,0.63,0.4,0.0,1.1,/profile/Eleftherios-Akepsimaidis-42204/,/stats/greek/2013/Drama,2013,greek,Eleftherios-Akepsimaidis-42204,Drama
Strahinja Dragicevic,Panionios,10,9.1,1.7,1.8,0.68,0.43,0.42,0.22,0.50,0.10,0.06,0.20,-4.88,0.1,0.1,1.2,/profile/Strahinja-Dragicevic-38594/,/stats/greek/2013/Panionios,2013,greek,Strahinja-Dragicevic-38594,Panionios
Dejan Borovnjak,Drama,4,9.0,5.8,3.5,1.07,0.75,0.71,0.21,0.00,0.25,0.07,0.17,-14.06,0.0,0.0,1.5,/profile/Dejan-Borovnjak-37810/,/stats/greek/2013/Drama,2013,greek,Dejan-Borovnjak-37810,Drama
Vassilis Kavvadas,Panionios,29,8.8,3.4,2.3,0.77,0.56,0.56,0.76,0.00,0.03,0.02,0.03,-14.46,0.2,0.3,1.8,/profile/Vassilis-Kavvadas-42214/,/stats/greek/2013/Panionios,2013,greek,Vassilis-Kavvadas-42214,Panionios
Terrence Joyner,Panelefsiniakos,4,8.8,1.3,3.3,0.33,0.19,0.19,0.00,0.46,1.50,0.46,3.00,5.68,0.3,0.0,0.8,/profile/Terrence-Joyner-18713/,/stats/greek/2013/Panelefsiniakos,2013,greek,Terrence-Joyner-18713,Panelefsiniakos
Giorgi Shermadini,Olympiakos,17,8.6,3.9,1.9,1.14,0.73,0.67,0.91,0.00,0.18,0.09,0.27,-6.01,0.8,0.4,1.9,/profile/Giorgi-Shermadini-5166/,/stats/greek/2013/Olympiakos,2013,greek,Giorgi-Shermadini-5166,Olympiakos
Orion Outerbridge,Rhodes,4,8.5,0.8,3.0,0.21,0.12,0.13,0.17,0.42,0.00,0.00,0.00,-2.92,0.3,0.3,1.8,/profile/Orion-Outerbridge-17774/,/stats/greek/2013/Rhodes,2013,greek,Orion-Outerbridge-17774,Rhodes
Andreas Psaropoulos,Peristeri,21,8.2,3.2,2.6,1.03,0.59,0.57,0.15,0.69,0.05,0.02,0.13,-4.24,0.0,0.0,1.1,/profile/Andreas-Psaropoulos-64874/,/stats/greek/2013/Peristeri,2013,greek,Andreas-Psaropoulos-64874,Peristeri
Gaios Skordilis,Panathinaikos,21,8.2,2.3,1.8,0.78,0.53,0.50,0.50,0.00,0.33,0.18,0.47,-6.16,0.2,0.2,1.7,/profile/Gaios-Skordilis-38746/,/stats/greek/2013/Panathinaikos,2013,greek,Gaios-Skordilis-38746,Panathinaikos
Marcus Neal,Drama,2,8.1,2.5,3.0,0.56,0.32,0.25,0.67,0.50,0.00,0.00,0.00,-5.88,0.0,0.0,1.5,/profile/Marcus-Neal-22268/,/stats/greek/2013/Drama,2013,greek,Marcus-Neal-22268,Drama
Efthymios Tsakaleris,Aris,19,7.6,1.6,2.2,0.54,0.31,0.29,0.49,0.29,0.00,0.00,0.00,-4.16,0.1,0.0,1.7,/profile/Efthymios-Tsakaleris-39798/,/stats/greek/2013/Aris,2013,greek,Efthymios-Tsakaleris-39798,Aris
Nikos Kalles,PAOK,25,7.6,2.8,1.5,1.00,0.63,0.62,1.14,0.00,0.24,0.16,0.50,-4.27,0.3,0.2,1.9,/profile/Nikos-Kalles-40021/,/stats/greek/2013/PAOK,2013,greek,Nikos-Kalles-40021,PAOK
Dimitris Liberis,Apollon,15,7.4,0.6,1.4,0.38,0.21,0.21,0.10,0.86,0.07,0.05,0.50,-1.20,0.2,0.0,1.1,/profile/Dimitris-Liberis-64882/,/stats/greek/2013/Apollon,2013,greek,Dimitris-Liberis-64882,Apollon
Thanasis Zafiris,Apollon,23,7.3,1.3,1.1,0.88,0.51,0.48,0.31,0.54,0.09,0.08,0.50,-1.59,0.2,0.0,1.1,/profile/Thanasis-Zafiris-64883/,/stats/greek/2013/Apollon,2013,greek,Thanasis-Zafiris-64883,Apollon
Verdell Jones,Peristeri,6,7.1,2.3,1.2,1.17,0.80,0.71,0.57,0.71,0.17,0.14,0.33,-5.45,0.5,0.0,1.2,/profile/Verdell-Jones-19369/,/stats/greek/2013/Peristeri,2013,greek,Verdell-Jones-19369,Peristeri
Simeon Iliev,Kavala,6,7.1,1.2,1.7,0.54,0.32,0.25,0.20,0.50,0.33,0.20,1.00,-1.55,0.2,0.2,0.3,/profile/Simeon-Iliev-64247/,/stats/greek/2013/Kavala,2013,greek,Simeon-Iliev-64247,Kavala
Diamantis Slaftsakis,Drama,21,6.8,1.0,0.9,0.69,0.56,0.56,0.00,0.17,0.29,0.33,0.55,-4.66,0.3,0.1,0.7,/profile/Diamantis-Slaftsakis-62400/,/stats/greek/2013/Drama,2013,greek,Diamantis-Slaftsakis-62400,Drama
Alex Vouyoukas,Rhodes,15,6.8,1.3,1.6,0.58,0.39,0.38,0.13,0.00,0.27,0.17,0.44,-6.21,0.1,0.2,1.7,/profile/Alex-Vouyoukas-16846/,/stats/greek/2013/Rhodes,2013,greek,Alex-Vouyoukas-16846,Rhodes
Reginald Delk,Ikaros,4,6.5,0.0,1.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,-11.56,0.3,0.3,1.3,/profile/Reginald-Delk-21844/,/stats/greek/2013/Ikaros,2013,greek,Reginald-Delk-21844,Ikaros
Stamatis Benas,Drama,18,6.4,2.1,1.7,0.93,0.56,0.55,0.19,0.03,0.33,0.19,0.86,-2.46,0.4,0.1,1.6,/profile/Stamatis-Benas-42232/,/stats/greek/2013/Drama,2013,greek,Stamatis-Benas-42232,Drama
Dimitris Agravanis,Panionios,23,6.4,1.3,1.3,0.60,0.38,0.31,0.69,0.52,0.30,0.24,0.78,-3.00,0.3,0.2,1.7,/profile/Dimitris-Agravanis-42207/,/stats/greek/2013/Panionios,2013,greek,Dimitris-Agravanis-42207,Panionios
Masse Doumbe,Rhodes,4,6.1,0.5,1.0,0.25,0.25,0.25,0.00,0.50,0.00,0.00,0.00,-16.39,0.3,0.5,0.3,/profile/Masse-Doumbe-17782/,/stats/greek/2013/Rhodes,2013,greek,Masse-Doumbe-17782,Rhodes
Tasos Dimas,Aris,11,6.1,1.7,0.9,1.27,0.81,0.75,0.40,1.00,0.18,0.20,0.67,-2.52,0.4,0.1,1.2,/profile/Tasos-Dimas-40436/,/stats/greek/2013/Aris,2013,greek,Tasos-Dimas-40436,Aris
Vaggelis Bebis,Ilisiakos,2,6.0,0.0,1.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.0,0.0,1.0,/profile/Vaggelis-Bebis-42816/,/stats/greek/2013/Ilisiakos,2013,greek,Vaggelis-Bebis-42816,Ilisiakos
Fotis Zoubos,Peristeri,16,6.0,0.9,1.3,0.45,0.33,0.30,0.30,0.75,0.44,0.35,0.70,-5.53,0.1,0.1,1.1,/profile/Fotis-Zoubos-42212/,/stats/greek/2013/Peristeri,2013,greek,Fotis-Zoubos-42212,Peristeri
Alexandros Spyridonidis,Ilisiakos,1,5.9,0.0,3.0,0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.00,11.27,0.0,0.0,1.0,/profile/Alexandros-Spyridonidis-66938/,/stats/greek/2013/Ilisiakos,2013,greek,Alexandros-Spyridonidis-66938,Ilisiakos
Nikolaos Mantzioris,Panelefsiniakos,10,5.9,1.2,0.9,0.89,0.58,0.56,0.33,0.00,0.10,0.11,0.33,-4.01,0.3,0.0,1.4,/profile/Nikolaos-Mantzioris-64875/,/stats/greek/2013/Panelefsiniakos,2013,greek,Nikolaos-Mantzioris-64875,Panelefsiniakos
Vasilis Charalampopoulos,Panathinaikos,5,5.3,1.0,1.2,0.50,0.36,0.33,0.33,0.17,0.20,0.17,0.33,-9.02,0.0,0.4,0.8,/profile/Vasilis-Charalampopoulos-62818/,/stats/greek/2013/Panathinaikos,2013,greek,Vasilis-Charalampopoulos-62818,Panathinaikos
Panagiotis Kaperonis,Apollon,19,5.3,0.4,0.4,0.78,0.50,0.50,0.00,0.57,0.11,0.29,1.00,-0.67,0.2,0.0,0.8,/profile/Panagiotis-Kaperonis-64880/,/stats/greek/2013/Apollon,2013,greek,Panagiotis-Kaperonis-64880,Apollon
Georgios Papagiannis,Peristeri,2,5.1,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,/profile/Georgios-Papagiannis-42344/,/stats/greek/2013/Peristeri,2013,greek,Georgios-Papagiannis-42344,Peristeri
Alexandros Mitsialos,Ikaros,11,4.9,0.8,0.8,0.69,0.39,0.33,0.67,0.00,0.09,0.11,1.00,-0.63,0.0,0.0,0.3,/profile/Alexandros-Mitsialos-42337/,/stats/greek/2013/Ikaros,2013,greek,Alexandros-Mitsialos-42337,Ikaros
Thomas Arapis,Kavala,5,4.4,0.0,0.2,0.00,0.00,0.00,0.00,0.00,0.20,1.00,0.50,-5.92,0.4,0.0,0.4,/profile/Thomas-Arapis-42545/,/stats/greek/2013/Kavala,2013,greek,Thomas-Arapis-42545,Kavala
Petros Velissariou,Kavala,15,4.3,0.5,0.4,0.54,0.51,0.50,0.33,0.33,0.53,1.33,1.33,-1.01,0.2,0.0,1.0,/profile/Petros-Velissariou-62194/,/stats/greek/2013/Kavala,2013,greek,Petros-Velissariou-62194,Kavala
Giannis Molfetas,Apollon,14,4.1,1.1,1.4,0.63,0.38,0.32,0.26,0.26,0.07,0.05,0.25,-5.80,0.1,0.0,0.1,/profile/Giannis-Molfetas-65039/,/stats/greek/2013/Apollon,2013,greek,Giannis-Molfetas-65039,Apollon
Savvas Matsamas,Rhodes,6,4.1,1.0,0.8,0.86,0.60,0.60,0.00,0.00,0.00,0.00,0.00,-8.13,0.0,0.0,0.7,/profile/Savvas-Matsamas-64887/,/stats/greek/2013/Rhodes,2013,greek,Savvas-Matsamas-64887,Rhodes
Konstantinos Nikolopoulos,PAOK,14,4.0,1.2,0.9,0.81,0.51,0.35,0.62,1.00,0.29,0.31,1.00,-2.43,0.0,0.0,0.7,/profile/Konstantinos-Nikolopoulos-65040/,/stats/greek/2013/PAOK,2013,greek,Konstantinos-Nikolopoulos-65040,PAOK
Chris Evans,Trikalla,25,32.8,16.5,12.2,0.99,0.58,0.54,0.39,0.29,1.36,0.11,0.68,-3.26,2.0,0.3,3.3,/profile/Chris-Evans-22340/,/stats/greek/2014/Trikalla,2014,greek,Chris-Evans-22340,Trikalla
Tony Crocker,Nea Kifisia,20,32.6,16.4,12.5,0.90,0.55,0.48,0.45,0.36,2.10,0.17,0.70,-5.02,0.8,0.3,3.4,/profile/Tony-Crocker-1200/,/stats/greek/2014/Nea%20Kifisia,2014,greek,Tony-Crocker-1200,Nea%20Kifisia
Courtney Pigram,Ilisiakos,11,32.1,15.3,13.7,0.81,0.49,0.42,0.33,0.44,3.00,0.22,1.03,-2.82,1.6,0.0,2.8,/profile/Courtney-Pigram-23857/,/stats/greek/2014/Ilisiakos,2014,greek,Courtney-Pigram-23857,Ilisiakos
Demarius Bolds,Apollon,21,31.6,15.4,13.8,0.80,0.48,0.42,0.36,0.29,2.76,0.20,0.92,-3.65,2.4,0.3,3.4,/profile/Demarius-Bolds-43801/,/stats/greek/2014/Apollon,2014,greek,Demarius-Bolds-43801,Apollon
Jeremiah Wilson,Apollon,21,31.5,13.2,11.9,0.87,0.49,0.45,0.30,0.56,0.62,0.05,0.41,-3.51,0.8,0.4,2.6,/profile/Jeremiah-Wilson-77280/,/stats/greek/2014/Apollon,2014,greek,Jeremiah-Wilson-77280,Apollon
