Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Ender Arslan,Anadolu Efes,20,24.2,13.2,1.2,3.8,30.4%,2.7,7.8,34.4%,2.8,4.1,69.4%,0.2,2.0,2.2,6.3,2.4,0.0,2.9,3.6,/profile/Ender-Arslan-33/,/stats/euroleague/2004/Anadolu%20Efes,2004,euroleague,Ender-Arslan-33,Anadolu%20Efes
Josip Sesar,Cibona Zagreb,15,16.0,13.2,2.3,3.1,73.7%,2.3,7.6,30.4%,1.6,3.0,55.6%,0.7,3.1,3.8,2.8,1.3,0.2,3.0,5.1,/profile/Josip-Sesar-35515/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Josip-Sesar-35515,Cibona%20Zagreb
Vangelis Sklavos,Olympiakos,20,15.4,13.2,2.7,4.6,58.8%,1.5,4.0,36.7%,3.4,4.0,83.3%,2.8,5.0,7.8,2.8,0.4,0.0,2.2,5.8,/profile/Vangelis-Sklavos-35632/,/stats/euroleague/2004/Olympiakos,2004,euroleague,Vangelis-Sklavos-35632,Olympiakos
Christos Tapoutos,AEK Athens,13,25.3,13.2,4.0,9.3,42.7%,1.0,2.9,34.8%,2.2,2.7,81.8%,0.7,4.0,4.7,2.5,0.4,0.2,3.0,3.5,/profile/Christos-Tapoutos-35410/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Christos-Tapoutos-35410,AEK%20Athens
Herve Toure,Villeurbanne,14,14.2,13.2,3.4,7.0,48.6%,2.0,6.0,33.3%,0.4,1.0,40.0%,1.8,3.2,5.0,2.2,2.2,1.8,3.6,4.6,/profile/Herve-Toure-5459/,/stats/euroleague/2004/Villeurbanne,2004,euroleague,Herve-Toure-5459,Villeurbanne
Pero Antic,AEK Athens,3,7.3,13.0,3.7,9.3,40.0%,1.9,7.4,25.0%,0.0,3.7,0.0%,3.7,5.6,9.3,0.0,1.9,1.9,3.7,7.4,/profile/Pero-Antic-36324/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Pero-Antic-36324,AEK%20Athens
Frederic Fauthoux,Pau-Orthez,20,18.4,13.0,0.7,1.6,40.0%,2.8,5.7,50.0%,3.2,3.6,87.9%,0.4,2.4,2.8,5.2,1.0,0.0,2.4,5.1,/profile/Frederic-Fauthoux-35955/,/stats/euroleague/2004/Pau-Orthez,2004,euroleague,Frederic-Fauthoux-35955,Pau-Orthez
Derrick Sharp,Maccabi Tel Aviv,21,17.0,13.0,0.9,1.7,50.0%,3.0,6.5,45.9%,2.3,2.6,91.7%,0.3,1.6,1.9,2.0,1.9,0.0,1.6,6.8,/profile/Derrick-Sharp-5556/,/stats/euroleague/2004/Maccabi%20Tel%20Aviv,2004,euroleague,Derrick-Sharp-5556,Maccabi%20Tel%20Aviv
Marijan Mance,Cibona Zagreb,19,16.7,13.0,4.4,7.6,57.4%,0.9,2.6,33.3%,1.6,2.4,68.4%,1.2,4.0,5.2,2.2,1.2,0.0,1.2,3.5,/profile/Marijan-Mance-36208/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Marijan-Mance-36208,Cibona%20Zagreb
Blagota Sekulic,AEK Athens,13,14.6,13.0,4.5,8.0,56.8%,0.6,1.3,50.0%,1.9,4.3,45.0%,2.4,3.9,6.3,0.6,0.6,0.9,1.7,7.1,/profile/Blagota-Sekulic-35394/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Blagota-Sekulic-35394,AEK%20Athens
Andreas Glyniadakis,AEK Athens,14,13.9,12.9,3.8,6.5,58.1%,0.0,0.0,0.0%,5.3,5.5,96.2%,2.7,5.9,8.6,0.4,1.1,1.5,3.0,11.0,/profile/Andreas-Glyniadakis-5451/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Andreas-Glyniadakis-5451,AEK%20Athens
Erazem Lorbek,Fortitudo Bologna,22,10.7,12.8,4.8,8.2,59.2%,0.3,0.8,40.0%,2.2,4.0,54.2%,3.3,5.0,8.3,1.5,2.0,1.3,1.8,5.8,/profile/Erazem-Lorbek-30/,/stats/euroleague/2004/Fortitudo%20Bologna,2004,euroleague,Erazem-Lorbek-30,Fortitudo%20Bologna
Jure Balazic,Krka,13,12.4,12.8,2.5,7.0,35.7%,2.0,4.8,42.1%,1.8,3.0,58.3%,1.8,4.3,6.0,2.0,1.3,0.3,1.8,4.5,/profile/Jure-Balazic-36859/,/stats/euroleague/2004/Krka,2004,euroleague,Jure-Balazic-36859,Krka
Marko Maravic,Olimpija Ljubljana,17,33.9,12.8,2.8,6.4,43.3%,1.1,2.5,42.9%,4.1,5.2,78.1%,2.4,3.8,6.2,1.6,1.4,0.0,1.3,3.9,/profile/Marko-Maravic-36920/,/stats/euroleague/2004/Olimpija%20Ljubljana,2004,euroleague,Marko-Maravic-36920,Olimpija%20Ljubljana
Marko Popovic,Cibona Zagreb,5,30.4,12.8,2.9,6.5,44.0%,1.3,5.5,23.8%,3.1,4.2,75.0%,1.0,3.7,4.7,3.4,2.3,0.0,4.2,3.7,/profile/Marko-Popovic-5353/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Marko-Popovic-5353,Cibona%20Zagreb
Kosta Perovic,Partizan,9,22.0,12.7,5.6,11.3,49.1%,0.0,0.0,0.0%,1.6,3.1,53.3%,3.5,3.9,7.4,1.9,0.8,1.2,2.1,6.2,/profile/Kosta-Perovic-147/,/stats/euroleague/2004/Partizan,2004,euroleague,Kosta-Perovic-147,Partizan
Charles Kornegay,Malaga,14,23.8,12.7,4.5,8.2,55.2%,0.0,0.0,0.0%,3.7,4.7,78.9%,3.4,5.8,9.2,0.2,0.7,1.6,3.4,4.4,/profile/Charles-Kornegay-35798/,/stats/euroleague/2004/Malaga,2004,euroleague,Charles-Kornegay-35798,Malaga
Alessandro Abbio,Valencia,5,21.2,12.7,1.9,3.0,62.5%,2.2,4.9,46.2%,2.2,3.0,75.0%,0.7,3.0,3.7,4.1,0.7,0.4,1.5,4.1,/profile/Alessandro-Abbio-35365/,/stats/euroleague/2004/Valencia,2004,euroleague,Alessandro-Abbio-35365,Valencia
Stephane Risacher,Malaga,9,22.8,12.7,4.0,8.5,46.5%,1.2,4.6,26.1%,1.2,1.8,66.7%,1.4,4.0,5.4,1.4,0.8,0.4,3.0,4.6,/profile/Stephane-Risacher-35610/,/stats/euroleague/2004/Malaga,2004,euroleague,Stephane-Risacher-35610,Malaga
Dusan Jelic,Vitoria,8,9.7,12.7,4.9,10.7,45.5%,0.0,0.0,0.0%,2.9,4.9,60.0%,2.0,7.3,9.3,2.0,1.0,0.5,1.0,7.3,/profile/Dusan-Jelic-35908/,/stats/euroleague/2004/Vitoria,2004,euroleague,Dusan-Jelic-35908,Vitoria
Nathan Erdmann,Pau-Orthez,12,23.5,12.7,2.1,5.8,36.6%,2.3,6.3,36.4%,1.6,1.8,84.6%,0.9,3.7,4.5,3.1,2.6,0.3,2.6,5.1,/profile/Nathan-Erdmann-37519/,/stats/euroleague/2004/Pau-Orthez,2004,euroleague,Nathan-Erdmann-37519,Pau-Orthez
Jose Calderon,Vitoria,19,21.6,12.6,2.2,4.2,52.2%,1.4,3.4,40.5%,4.0,4.9,83.0%,0.7,1.7,2.5,3.5,1.9,0.4,2.5,3.6,/profile/Jose-Calderon-5125/,/stats/euroleague/2004/Vitoria,2004,euroleague,Jose-Calderon-5125,Vitoria
Kyle Hill,AEK Athens,2,14.6,12.6,2.8,4.2,66.7%,1.4,5.6,25.0%,2.8,5.6,50.0%,0.0,2.8,2.8,5.6,1.4,0.0,2.8,8.4,/profile/Kyle-Hill-36155/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Kyle-Hill-36155,AEK%20Athens
Rashard Griffith,Roma,14,25.4,12.5,5.2,8.9,58.1%,0.0,0.1,0.0%,2.2,4.7,46.2%,5.2,7.0,12.2,2.1,1.4,1.4,3.0,6.0,/profile/Rashard-Griffith-35584/,/stats/euroleague/2004/Roma,2004,euroleague,Rashard-Griffith-35584,Roma
Marton Bader,Krka,13,29.6,12.5,4.3,8.8,48.8%,0.3,1.5,21.4%,2.9,4.4,66.7%,3.8,6.6,10.4,1.5,1.2,1.2,1.5,4.5,/profile/Marton-Bader-36922/,/stats/euroleague/2004/Krka,2004,euroleague,Marton-Bader-36922,Krka
Mindaugas Timinskas,Zalgiris,20,25.2,12.5,3.0,5.6,54.2%,1.1,3.2,34.1%,3.1,4.4,71.4%,2.7,5.4,8.0,3.3,1.7,0.5,2.7,5.4,/profile/Mindaugas-Timinskas-35546/,/stats/euroleague/2004/Zalgiris,2004,euroleague,Mindaugas-Timinskas-35546,Zalgiris
Muratcan Guler,Fenerbahce,7,12.2,12.5,1.9,2.9,66.7%,1.9,5.3,36.4%,2.9,3.4,85.7%,2.4,3.4,5.8,1.4,1.9,1.0,1.0,5.3,/profile/Muratcan-Guler-36254/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Muratcan-Guler-36254,Fenerbahce
Arturas Javtokas,Zalgiris,13,11.4,12.5,4.2,9.5,44.4%,0.0,0.0,0.0%,4.0,4.5,88.2%,2.4,4.8,7.2,1.6,0.8,0.0,2.9,9.0,/profile/Arturas-Javtokas-37196/,/stats/euroleague/2004/Zalgiris,2004,euroleague,Arturas-Javtokas-37196,Zalgiris
Yotam Halperin,Maccabi Tel Aviv,17,6.4,12.3,2.5,4.9,50.0%,1.1,3.9,27.3%,4.2,4.9,85.7%,0.7,5.6,6.3,4.6,2.8,0.0,1.1,5.3,/profile/Yotam-Halperin-121/,/stats/euroleague/2004/Maccabi%20Tel%20Aviv,2004,euroleague,Yotam-Halperin-121,Maccabi%20Tel%20Aviv
Haluk Yildirim,Fenerbahce,11,23.6,12.3,2.2,3.8,58.3%,2.1,5.4,38.2%,1.7,2.2,78.6%,1.1,3.0,4.1,3.3,1.3,0.3,2.2,5.5,/profile/Haluk-Yildirim-36019/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Haluk-Yildirim-36019,Fenerbahce
Giacomo Galanda,Siena,21,22.4,12.3,2.6,5.2,50.0%,1.8,4.6,40.0%,1.6,2.1,76.0%,1.8,4.2,5.9,1.0,1.8,0.4,2.3,6.0,/profile/Giacomo-Galanda-35468/,/stats/euroleague/2004/Siena,2004,euroleague,Giacomo-Galanda-35468,Siena
Makan Dioumassi,Villeurbanne,12,22.5,12.3,2.6,6.0,43.9%,1.6,5.3,30.6%,2.2,3.4,65.2%,0.6,3.2,3.8,4.0,1.5,0.0,3.2,4.5,/profile/Makan-Dioumassi-39573/,/stats/euroleague/2004/Villeurbanne,2004,euroleague,Makan-Dioumassi-39573,Villeurbanne
Giorgos Tsiaras,AEK Athens,6,10.0,12.2,3.4,5.4,62.5%,0.7,2.7,25.0%,3.4,4.1,83.3%,1.4,7.5,8.8,0.7,2.7,0.7,1.4,10.2,/profile/Giorgos-Tsiaras-36002/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Giorgos-Tsiaras-36002,AEK%20Athens
Derek Hood,Villeurbanne,10,21.7,12.2,5.1,12.6,40.6%,0.0,0.5,0.0%,2.0,3.5,57.9%,4.2,6.7,10.9,2.2,1.6,0.2,3.8,6.7,/profile/Derek-Hood-2861/,/stats/euroleague/2004/Villeurbanne,2004,euroleague,Derek-Hood-2861,Villeurbanne
Goran Jurak,Olympiakos,20,26.2,12.1,4.2,8.3,51.0%,0.3,1.3,25.0%,2.8,4.9,56.5%,2.5,5.2,7.7,2.2,1.7,0.3,2.5,6.1,/profile/Goran-Jurak-35959/,/stats/euroleague/2004/Olympiakos,2004,euroleague,Goran-Jurak-35959,Olympiakos
Marko Verginella,Alba Berlin,2,9.8,12.0,4.0,4.0,100.0%,0.0,6.0,0.0%,4.0,4.0,100.0%,2.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,/profile/Marko-Verginella-37485/,/stats/euroleague/2004/Alba%20Berlin,2004,euroleague,Marko-Verginella-37485,Alba%20Berlin
Sergey Panov,CSKA Moscow,22,11.7,12.0,2.9,5.7,51.4%,1.4,4.0,34.6%,2.0,2.2,92.9%,3.2,6.9,10.2,2.5,2.8,0.6,1.5,7.9,/profile/Sergey-Panov-36426/,/stats/euroleague/2004/CSKA%20Moscow,2004,euroleague,Sergey-Panov-36426,CSKA%20Moscow
Viktor Khryapa,CSKA Moscow,20,17.8,12.0,2.7,3.9,68.6%,1.2,4.6,26.8%,2.9,3.9,74.3%,1.5,6.0,7.5,2.7,2.0,2.2,2.1,5.0,/profile/Viktor-Khryapa-3143/,/stats/euroleague/2004/CSKA%20Moscow,2004,euroleague,Viktor-Khryapa-3143,CSKA%20Moscow
David Frigout,Villeurbanne,13,17.3,11.9,5.1,7.2,70.7%,0.0,0.0,0.0%,1.8,3.7,47.6%,3.2,5.6,8.8,0.5,0.5,0.5,3.0,5.3,/profile/David-Frigout-35873/,/stats/euroleague/2004/Villeurbanne,2004,euroleague,David-Frigout-35873,Villeurbanne
Jeryl Sasser,Pau-Orthez,3,6.8,11.9,2.0,9.9,20.0%,2.0,4.0,50.0%,2.0,4.0,50.0%,4.0,4.0,7.9,4.0,0.0,0.0,0.0,2.0,/profile/Jeryl-Sasser-4231/,/stats/euroleague/2004/Pau-Orthez,2004,euroleague,Jeryl-Sasser-4231,Pau-Orthez
Kerem Gonlum,Fenerbahce,19,18.7,11.9,4.6,8.2,56.3%,0.0,0.3,0.0%,2.7,4.6,57.5%,5.2,5.6,10.8,0.6,1.7,0.6,2.3,6.6,/profile/Kerem-Gonlum-5363/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Kerem-Gonlum-5363,Fenerbahce
Tal Burstein,Maccabi Tel Aviv,21,26.5,11.8,3.4,6.4,53.2%,0.9,2.8,31.7%,2.3,3.6,64.2%,1.0,3.4,4.4,3.1,1.8,0.1,1.7,4.0,/profile/Tal-Burstein-5419/,/stats/euroleague/2004/Maccabi%20Tel%20Aviv,2004,euroleague,Tal-Burstein-5419,Maccabi%20Tel%20Aviv
Mirko Kovac,Partizan,6,2.3,11.8,3.0,5.9,50.0%,0.0,0.0,0.0%,5.9,5.9,100.0%,0.0,3.0,3.0,3.0,0.0,0.0,3.0,5.9,/profile/Mirko-Kovac-35753/,/stats/euroleague/2004/Partizan,2004,euroleague,Mirko-Kovac-35753,Partizan
Pero Dujmovic,Olimpija Ljubljana,6,23.3,11.8,2.1,5.6,36.8%,0.9,5.9,15.0%,5.0,5.9,85.0%,0.9,3.5,4.4,2.1,2.1,0.3,3.2,4.7,/profile/Pero-Dujmovic-36997/,/stats/euroleague/2004/Olimpija%20Ljubljana,2004,euroleague,Pero-Dujmovic-36997,Olimpija%20Ljubljana
Marcos Baltanas,Malaga,3,5.8,11.6,2.3,4.7,50.0%,2.3,2.3,100.0%,0.0,0.0,0.0%,0.0,2.3,2.3,0.0,0.0,0.0,0.0,2.3,/profile/Marcos-Baltanas-36912/,/stats/euroleague/2004/Malaga,2004,euroleague,Marcos-Baltanas-36912,Malaga
Igor Ivaskovic,Krka,2,8.8,11.6,0.0,4.6,0.0%,2.3,6.9,33.3%,4.6,4.6,100.0%,2.3,2.3,4.6,4.6,0.0,0.0,4.6,9.2,/profile/Igor-Ivaskovic-36039/,/stats/euroleague/2004/Krka,2004,euroleague,Igor-Ivaskovic-36039,Krka
Josko Poljak,Cibona Zagreb,20,15.2,11.5,4.2,9.1,45.7%,0.0,0.1,0.0%,3.1,5.1,61.5%,3.1,8.6,11.7,0.5,1.4,0.5,2.9,6.4,/profile/Josko-Poljak-36119/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Josko-Poljak-36119,Cibona%20Zagreb
Branko Milisavljevic,Olympiakos,4,15.4,11.4,2.7,6.1,44.4%,1.3,3.4,40.0%,2.0,3.4,60.0%,0.7,3.4,4.0,2.7,0.7,0.0,2.7,6.7,/profile/Branko-Milisavljevic-5569/,/stats/euroleague/2004/Olympiakos,2004,euroleague,Branko-Milisavljevic-5569,Olympiakos
Koko Archibong,Pau-Orthez,13,11.4,11.4,3.5,7.3,48.1%,1.1,2.4,44.4%,1.1,2.2,50.0%,2.2,4.6,6.8,0.5,1.4,0.8,2.7,6.0,/profile/Koko-Archibong-32724/,/stats/euroleague/2004/Pau-Orthez,2004,euroleague,Koko-Archibong-32724,Pau-Orthez
Javier Buesa,Vitoria,7,3.3,11.3,3.2,3.2,100.0%,1.6,8.1,20.0%,0.0,0.0,0.0%,0.0,1.6,1.6,0.0,0.0,0.0,1.6,9.7,/profile/Javier-Buesa-36813/,/stats/euroleague/2004/Vitoria,2004,euroleague,Javier-Buesa-36813,Vitoria
Dainius Salenga,Zalgiris,20,27.5,11.3,2.9,5.1,57.7%,1.1,5.2,22.2%,2.0,2.8,71.8%,1.1,2.4,3.4,2.9,1.4,0.2,1.7,2.9,/profile/Dainius-Salenga-5539/,/stats/euroleague/2004/Zalgiris,2004,euroleague,Dainius-Salenga-5539,Zalgiris
Andrea Bargnani,Treviso,8,8.0,11.3,3.0,3.6,83.3%,0.6,3.0,20.0%,3.6,4.8,75.0%,2.4,4.8,7.1,0.0,1.2,0.6,3.0,5.9,/profile/Andrea-Bargnani-154/,/stats/euroleague/2004/Treviso,2004,euroleague,Andrea-Bargnani-154,Treviso
Mario Dundovic,Krka,12,15.3,11.0,3.5,7.3,48.5%,0.4,3.1,14.3%,2.6,3.5,75.0%,1.8,5.1,6.8,1.3,1.1,0.4,4.9,7.3,/profile/Mario-Dundovic-37478/,/stats/euroleague/2004/Krka,2004,euroleague,Mario-Dundovic-37478,Krka
Davor Kus,Cibona Zagreb,20,19.7,11.0,2.1,4.7,44.7%,1.0,2.9,34.5%,3.7,4.9,75.5%,0.4,2.1,2.5,3.9,1.1,0.2,2.3,4.0,/profile/Davor-Kus-5392/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Davor-Kus-5392,Cibona%20Zagreb
Matej Mamic,Cibona Zagreb,7,22.2,11.0,1.8,3.1,58.3%,1.5,3.8,40.0%,2.8,3.6,78.6%,2.3,7.4,9.7,1.8,2.3,0.0,1.8,3.1,/profile/Matej-Mamic-35536/,/stats/euroleague/2004/Cibona%20Zagreb,2004,euroleague,Matej-Mamic-35536,Cibona%20Zagreb
Anton Yudin,CSKA Moscow,16,9.0,10.8,1.1,2.8,40.0%,2.8,6.1,45.5%,0.3,0.3,100.0%,0.6,2.5,3.1,2.8,1.4,0.0,1.7,6.1,/profile/Anton-Yudin-37185/,/stats/euroleague/2004/CSKA%20Moscow,2004,euroleague,Anton-Yudin-37185,CSKA%20Moscow
Tanel Tein,Wroclaw,14,29.9,10.8,2.0,3.6,55.3%,1.6,5.1,31.5%,2.0,2.3,87.5%,1.1,2.7,3.9,1.0,1.6,0.2,0.8,3.7,/profile/Tanel-Tein-37645/,/stats/euroleague/2004/Wroclaw,2004,euroleague,Tanel-Tein-37645,Wroclaw
Sergi Vidal,Vitoria,20,25.5,10.6,2.8,5.5,50.7%,0.7,2.7,27.0%,2.8,3.6,77.6%,1.0,4.2,5.2,2.4,1.8,0.1,1.1,3.2,/profile/Sergi-Vidal-5548/,/stats/euroleague/2004/Vitoria,2004,euroleague,Sergi-Vidal-5548,Vitoria
Rodrigo De La Fuente,Barcelona,20,24.1,10.6,3.0,5.6,53.8%,1.2,3.4,35.9%,0.9,1.1,84.6%,1.0,4.6,5.6,2.2,1.5,0.3,1.5,3.6,/profile/Rodrigo-De-La-Fuente-5546/,/stats/euroleague/2004/Barcelona,2004,euroleague,Rodrigo-De-La-Fuente-5546,Barcelona
Patricio Prato,Fortitudo Bologna,13,8.8,10.6,2.7,4.8,57.1%,1.0,2.7,37.5%,2.1,3.1,66.7%,2.1,5.5,7.5,1.4,4.8,0.0,3.1,7.2,/profile/Patricio-Prato-5606/,/stats/euroleague/2004/Fortitudo%20Bologna,2004,euroleague,Patricio-Prato-5606,Fortitudo%20Bologna
Alessandro Tonolli,Roma,14,21.8,10.6,0.6,1.7,33.3%,2.5,5.6,45.0%,1.8,2.5,72.2%,1.3,5.6,6.9,1.4,1.1,1.1,1.7,6.9,/profile/Alessandro-Tonolli-6565/,/stats/euroleague/2004/Roma,2004,euroleague,Alessandro-Tonolli-6565,Roma
Tutku Acik,Fenerbahce,12,14.6,10.5,2.3,3.7,62.5%,1.2,5.4,21.7%,2.3,4.2,55.6%,0.2,1.6,1.9,5.1,1.6,0.0,2.1,5.6,/profile/Tutku-Acik-36498/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Tutku-Acik-36498,Fenerbahce
Frederic Weis,Malaga,6,10.4,10.5,4.6,6.5,70.0%,0.0,0.0,0.0%,1.3,2.6,50.0%,3.9,4.6,8.5,0.7,0.7,3.3,3.3,9.8,/profile/Frederic-Weiss-5465/,/stats/euroleague/2004/Malaga,2004,euroleague,Frederic-Weiss-5465,Malaga
Martin Mihajlovic,Krka,7,9.4,10.4,4.3,8.6,50.0%,0.0,0.6,0.0%,1.8,2.5,75.0%,3.7,3.1,6.7,1.8,0.6,1.2,1.8,8.6,/profile/Martin-Mihajlovic-36219/,/stats/euroleague/2004/Krka,2004,euroleague,Martin-Mihajlovic-36219,Krka
Charles Evans,Alba Berlin,8,16.6,10.3,3.3,5.0,64.7%,0.6,3.0,20.0%,2.1,2.1,100.0%,0.6,1.8,2.4,3.3,1.8,0.0,4.1,3.8,/profile/Charles-lee-Evans-37233/,/stats/euroleague/2004/Alba%20Berlin,2004,euroleague,Charles-lee-Evans-37233,Alba%20Berlin
Harold Mrazek,Villeurbanne,14,24.8,10.3,0.7,1.7,40.0%,2.8,5.0,56.8%,0.3,0.5,75.0%,0.3,2.1,2.4,2.1,1.9,0.1,2.4,3.8,/profile/Harold-Mrazek-36023/,/stats/euroleague/2004/Villeurbanne,2004,euroleague,Harold-Mrazek-36023,Villeurbanne
Fatih Solak,Fenerbahce,11,10.2,10.2,4.0,8.4,47.8%,0.0,0.0,0.0%,2.2,5.1,42.9%,5.1,3.3,8.4,0.7,0.0,2.2,3.3,8.0,/profile/Fatih-Solak-37311/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Fatih-Solak-37311,Fenerbahce
Goran Cakic,Partizan,14,13.4,10.2,3.7,5.6,65.4%,0.4,5.0,8.7%,1.5,2.2,70.0%,2.4,3.3,5.6,0.4,1.3,0.4,1.3,7.4,/profile/Goran-Cakic-36009/,/stats/euroleague/2004/Partizan,2004,euroleague,Goran-Cakic-36009,Partizan
Mindaugas Zukauskas,Siena,22,20.2,10.1,1.4,3.1,45.7%,1.8,4.3,41.7%,2.0,2.3,84.6%,1.3,2.2,3.6,2.7,2.0,0.1,1.9,6.2,/profile/Mindaugas-Zukauskas-35547/,/stats/euroleague/2004/Siena,2004,euroleague,Mindaugas-Zukauskas-35547,Siena
Mindaugas Budzinauskas,Krka,8,19.0,10.1,0.5,2.1,25.0%,1.9,5.6,33.3%,3.5,4.3,81.3%,2.4,2.1,4.5,0.5,1.3,0.0,2.4,5.3,/profile/Mindaugas-Budzinauskas-37509/,/stats/euroleague/2004/Krka,2004,euroleague,Mindaugas-Budzinauskas-37509,Krka
Egor Vialtsev,CSKA Moscow,4,6.9,10.1,2.9,2.9,100.0%,1.4,10.1,14.3%,0.0,0.0,0.0%,0.0,2.9,2.9,5.7,1.4,0.0,7.2,5.7,/profile/Egor-Vialtsev-190/,/stats/euroleague/2004/CSKA%20Moscow,2004,euroleague,Egor-Vialtsev-190,CSKA%20Moscow
Gur Shelef,Maccabi Tel Aviv,19,9.2,10.0,2.8,5.0,56.5%,0.0,0.4,0.0%,4.4,5.2,83.3%,0.9,4.4,5.2,3.9,1.1,0.4,2.0,6.3,/profile/Gur-Shelef-36016/,/stats/euroleague/2004/Maccabi%20Tel%20Aviv,2004,euroleague,Gur-Shelef-36016,Maccabi%20Tel%20Aviv
Ante Grgurevic,Krka,2,24.3,10.0,1.7,4.2,40.0%,1.7,2.5,66.7%,1.7,1.7,100.0%,1.7,5.8,7.5,0.0,0.0,0.0,0.8,5.0,/profile/Ante-Grgurevic-35661/,/stats/euroleague/2004/Krka,2004,euroleague,Ante-Grgurevic-35661,Krka
Marko Pesic,Alba Berlin,11,28.3,9.9,1.6,3.8,43.3%,1.8,5.3,33.3%,1.4,1.9,73.3%,0.3,1.9,2.1,3.3,1.1,0.0,2.5,4.2,/profile/Marko-Pesic-36215/,/stats/euroleague/2004/Alba%20Berlin,2004,euroleague,Marko-Pesic-36215,Alba%20Berlin
Pablo Prigioni,Vitoria,20,22.8,9.9,0.9,1.5,61.1%,2.2,5.5,40.9%,1.4,1.7,81.0%,1.0,2.5,3.5,6.7,3.1,0.2,2.8,3.5,/profile/Pablo-Prigioni-5413/,/stats/euroleague/2004/Vitoria,2004,euroleague,Pablo-Prigioni-5413,Vitoria
Manuchar Markoishvili,Treviso,6,7.1,9.8,0.0,2.7,0.0%,2.7,6.2,42.9%,1.8,1.8,100.0%,0.9,2.7,3.6,2.7,0.9,0.0,2.7,5.4,/profile/Manuchar-Markoishvili-203/,/stats/euroleague/2004/Treviso,2004,euroleague,Manuchar-Markoishvili-203,Treviso
Veljko Mrsic,Fenerbahce,6,12.5,9.8,1.6,5.5,30.0%,0.0,1.6,0.0%,6.5,7.6,85.7%,1.6,3.3,4.9,4.9,0.5,0.0,1.1,3.8,/profile/Veljko-Mrsic-36513/,/stats/euroleague/2004/Fenerbahce,2004,euroleague,Veljko-Mrsic-36513,Fenerbahce
Georgios Kalaitzis,Panathinaikos,17,17.7,9.6,1.0,2.6,36.8%,1.9,3.9,50.0%,1.9,3.3,58.3%,1.5,2.9,4.4,2.3,1.5,0.0,2.5,6.3,/profile/Georgios-Kalaitzis-35971/,/stats/euroleague/2004/Panathinaikos,2004,euroleague,Georgios-Kalaitzis-35971,Panathinaikos
Maciej Zielinski,Wroclaw,13,21.3,9.6,3.1,5.4,57.9%,0.6,4.0,14.3%,1.6,3.0,52.4%,0.6,3.7,4.3,1.6,1.4,0.3,2.6,4.9,/profile/Maciej-Zielinski-36193/,/stats/euroleague/2004/Wroclaw,2004,euroleague,Maciej-Zielinski-36193,Wroclaw
Victor Luengo,Valencia,19,14.5,9.5,2.0,4.0,50.0%,0.7,2.7,26.3%,3.3,5.0,65.7%,0.6,2.3,2.9,2.2,2.2,0.1,3.2,7.0,/profile/Victor-Luengo-36517/,/stats/euroleague/2004/Valencia,2004,euroleague,Victor-Luengo-36517,Valencia
Marco Belinelli,Fortitudo Bologna,16,12.5,9.4,1.6,3.3,47.1%,1.8,4.5,39.1%,1.0,1.2,83.3%,1.6,0.2,1.8,1.0,1.0,0.0,1.4,3.5,/profile/Marco-Belinelli-198/,/stats/euroleague/2004/Fortitudo%20Bologna,2004,euroleague,Marco-Belinelli-198,Fortitudo%20Bologna
Sotiris Nikolaidis,AEK Athens,14,11.0,9.3,1.1,4.8,22.2%,1.1,4.3,25.0%,4.0,5.1,78.9%,0.5,2.4,2.9,3.5,3.2,0.0,4.5,9.3,/profile/Sotiris-Nikolaidis-35603/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Sotiris-Nikolaidis-35603,AEK%20Athens
Yiannis Bouroussis,AEK Athens,12,7.9,9.1,3.9,7.8,50.0%,0.0,0.0,0.0%,1.3,3.0,42.9%,3.9,7.4,11.3,1.3,1.7,1.7,0.9,10.0,/profile/Yiannis-Bouroussis-118/,/stats/euroleague/2004/AEK%20Athens,2004,euroleague,Yiannis-Bouroussis-118,AEK%20Athens
