Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Joey Dorsey,Barcelona,44,15.4,19.5,9.2,23.9,2.93,4.5,72.1,6.2%,1.13,0.67,0.42,0.09,0.24,/profile/Joey-Dorsey-456/,/stats/acb/2014/Barcelona,2014,acb,Joey-Dorsey-456,Barcelona
Kristaps Porzingis,Sevilla,35,15.2,16.8,7.0,18.4,1.57,6.1,72.4,8.4%,1.13,1.01,0.15,0.05,0.14,/profile/Kristaps-Porzingis-7119/,/stats/acb/2014/Sevilla,2014,acb,Kristaps-Porzingis-7119,Sevilla
Eloy Vargas,Fuenlabrada,27,15.0,19.4,8.4,22.4,1.74,4.6,71.7,6.5%,1.18,0.81,0.37,0.07,0.15,/profile/Eloy-Vargas-5258/,/stats/acb/2014/Fuenlabrada,2014,acb,Eloy-Vargas-5258,Fuenlabrada
Maciej Lampe,Barcelona,38,15.0,21.0,9.2,24.5,2.88,6.4,72.1,8.9%,1.17,0.95,0.16,0.14,0.12,/profile/Maciej-Lampe-3249/,/stats/acb/2014/Barcelona,2014,acb,Maciej-Lampe-3249,Barcelona
Vernon Goodridge,Manresa,11,15.0,14.7,6.9,18.5,0.32,4.3,73.0,5.9%,1.07,0.90,0.19,0.04,0.27,/profile/Vernon-Goodridge-510/,/stats/acb/2014/Manresa,2014,acb,Vernon-Goodridge-510,Manresa
Leo Mainoldi,Vitoria,32,14.9,11.5,5.3,14.1,0.17,3.9,73.8,5.3%,1.18,0.95,0.13,0.17,0.09,/profile/Leo-Mainoldi-36881/,/stats/acb/2014/Vitoria,2014,acb,Leo-Mainoldi-36881,Vitoria
Alex Renfroe,Vitoria,4,14.7,3.4,4.0,10.9,-0.22,3.9,73.8,5.3%,0.64,0.38,0.13,0.38,0.58,/profile/Alex-Renfroe-24118/,/stats/acb/2014/Vitoria,2014,acb,Alex-Renfroe-24118,Vitoria
Txemi Urtasun,Malaga,31,14.6,12.8,4.9,13.4,0.44,6.8,72.3,9.4%,0.96,0.81,0.25,0.21,0.18,/profile/Txemi-Urtasun-38610/,/stats/acb/2014/Malaga,2014,acb,Txemi-Urtasun-38610,Malaga
Carles Bivia,Canarias,34,14.5,11.4,5.4,15.0,0.14,5.8,75.9,7.6%,0.91,0.74,0.16,0.29,0.28,/profile/Carles-Bivia-38309/,/stats/acb/2014/Canarias,2014,acb,Carles-Bivia-38309,Canarias
Guillem Rubio,Estudiantes,31,14.5,11.8,5.5,15.3,0.21,4.7,72.7,6.5%,1.00,0.78,0.35,0.17,0.25,/profile/Guillem-Rubio-37902/,/stats/acb/2014/Estudiantes,2014,acb,Guillem-Rubio-37902,Estudiantes
Nedzad Sinanovic,Valladolid,25,14.5,10.7,5.9,16.2,-0.02,4.8,74.1,6.5%,0.87,0.87,0.15,0.12,0.25,/profile/Nedzad-Sinanovic-37523/,/stats/acb/2014/Valladolid,2014,acb,Nedzad-Sinanovic-37523,Valladolid
Will Hanley,San Sebastian,34,14.5,15.4,6.3,17.4,1.13,4.0,68.4,5.8%,1.16,0.99,0.24,0.08,0.11,/profile/Will-Hanley-70824/,/stats/acb/2014/San%20Sebastian,2014,acb,Will-Hanley-70824,San%20Sebastian
Moussa Diagne,Fuenlabrada,31,14.4,15.1,7.3,20.4,0.95,3.3,71.7,4.6%,1.07,0.61,0.52,0.08,0.25,/profile/Moussa-Diagne-7126/,/stats/acb/2014/Fuenlabrada,2014,acb,Moussa-Diagne-7126,Fuenlabrada
Alex Urtasun,Sevilla,14,14.1,14.8,5.3,15.0,0.40,3.9,72.4,5.4%,1.12,0.88,0.41,0.22,0.15,/profile/Alex-Urtasun-37715/,/stats/acb/2014/Sevilla,2014,acb,Alex-Urtasun-37715,Sevilla
Joan Creus,Manresa,26,14.0,2.3,1.8,5.1,-1.54,3.8,73.0,5.1%,0.59,0.71,0.22,0.53,0.44,/profile/Joan-Creus-50338/,/stats/acb/2014/Manresa,2014,acb,Joan-Creus-50338,Manresa
Mindaugas Kuzminskas,Malaga,40,13.9,14.3,5.2,15.0,0.96,4.6,72.3,6.4%,1.13,0.96,0.32,0.15,0.16,/profile/Mindaugas-Kuzminskas-5783/,/stats/acb/2014/Malaga,2014,acb,Mindaugas-Kuzminskas-5783,Malaga
Jaime Fernandez,Estudiantes,32,13.8,11.6,4.5,13.1,0.16,5.1,72.7,7.1%,0.90,0.82,0.26,0.34,0.21,/profile/Jaime-Fernandez-6161/,/stats/acb/2014/Estudiantes,2014,acb,Jaime-Fernandez-6161,Estudiantes
Guillermo Hernangomez,Sevilla,37,13.7,21.1,7.4,21.7,2.60,4.7,72.4,6.5%,1.29,0.85,0.47,0.03,0.14,/profile/Guillermo-Hernangomez-7204/,/stats/acb/2014/Sevilla,2014,acb,Guillermo-Hernangomez-7204,Sevilla
Rafael Hettsheimeir,Malaga,28,13.4,13.2,5.1,15.3,0.45,5.1,72.3,7.0%,1.08,1.01,0.22,0.11,0.11,/profile/Rafael-Hettsheimeir-5035/,/stats/acb/2014/Malaga,2014,acb,Rafael-Hettsheimeir-5035,Malaga
Giuseppe Poeta,Vitoria,16,13.4,15.5,5.6,16.8,0.50,4.2,73.8,5.7%,1.14,0.72,0.33,0.55,0.21,/profile/Giuseppe-Poeta-5409/,/stats/acb/2014/Vitoria,2014,acb,Giuseppe-Poeta-5409,Vitoria
Roman Montanez,Fuenlabrada,31,13.3,6.7,2.7,8.3,-0.83,4.0,71.7,5.6%,0.88,0.82,0.18,0.28,0.21,/profile/Roman-Montanez-36386/,/stats/acb/2014/Fuenlabrada,2014,acb,Roman-Montanez-36386,Fuenlabrada
Juanjo Triguero,Valencia,33,12.9,13.1,5.2,16.3,0.48,2.6,73.3,3.6%,1.28,0.87,0.28,0.09,0.13,/profile/Juanjo-Triguero-5120/,/stats/acb/2014/Valencia,2014,acb,Juanjo-Triguero-5120,Valencia
Nik Cochran,Joventut,31,12.8,7.8,3.4,10.6,-0.60,4.2,73.9,5.6%,0.99,0.79,0.23,0.24,0.22,/profile/Nik-Cochran-20288/,/stats/acb/2014/Joventut,2014,acb,Nik-Cochran-20288,Joventut
Marcus Slaughter,Real Madrid,43,12.7,14.3,5.8,18.2,0.95,2.8,75.3,3.7%,1.11,0.72,0.37,0.21,0.24,/profile/Marcus-Slaughter-425/,/stats/acb/2014/Real%20Madrid,2014,acb,Marcus-Slaughter-425,Real%20Madrid
Ksistof Lavrinovic,Valencia,15,12.5,19.9,6.7,21.5,0.85,6.0,73.3,8.2%,1.22,0.83,0.31,0.07,0.18,/profile/Ksistof-Lavrinovic-5116/,/stats/acb/2014/Valencia,2014,acb,Ksistof-Lavrinovic-5116,Valencia
Salah Mejri,Real Madrid,41,12.4,23.0,8.4,27.3,3.07,4.3,75.3,5.8%,1.24,0.84,0.26,0.11,0.18,/profile/Salah-Mejri-42957/,/stats/acb/2014/Real%20Madrid,2014,acb,Salah-Mejri-42957,Real%20Madrid
Jaime Heras,Canarias,27,12.3,0.9,1.3,4.1,-1.63,3.2,75.9,4.2%,0.63,0.77,0.08,0.16,0.24,/profile/Jaime-Heras-44096/,/stats/acb/2014/Canarias,2014,acb,Jaime-Heras-44096,Canarias
Diego Fajardo,Canarias,33,12.3,9.2,4.4,14.4,-0.33,4.2,75.9,5.6%,0.83,0.82,0.22,0.11,0.22,/profile/Diego-Fajardo-6762/,/stats/acb/2014/Canarias,2014,acb,Diego-Fajardo-6762,Canarias
Durand Scott,Obradoiro,29,12.3,9.0,3.2,10.4,-0.33,4.9,72.2,6.7%,0.95,0.79,0.28,0.13,0.23,/profile/Durand-Scott-5815/,/stats/acb/2014/Obradoiro,2014,acb,Durand-Scott-5815,Obradoiro
Mario Hezonja,Barcelona,20,12.2,18.1,6.5,21.3,0.88,5.1,72.1,7.0%,1.05,0.82,0.18,0.23,0.13,/profile/Mario-Hezonja-6392/,/stats/acb/2014/Barcelona,2014,acb,Mario-Hezonja-6392,Barcelona
Sergi Vidal,Malaga,23,12.2,8.1,2.9,9.6,-0.39,3.0,72.3,4.2%,0.89,0.73,0.27,0.35,0.27,/profile/Sergi-Vidal-5548/,/stats/acb/2014/Malaga,2014,acb,Sergi-Vidal-5548,Malaga
Victor Sada,Barcelona,42,12.1,10.8,4.6,15.1,-0.02,2.9,72.1,4.1%,0.73,0.67,0.19,0.67,0.34,/profile/Victor-Sada-5554/,/stats/acb/2014/Barcelona,2014,acb,Victor-Sada-5554,Barcelona
Thomas Kelati,Vitoria,8,11.9,6.0,2.6,8.9,-0.23,2.8,73.8,3.9%,0.97,1.01,0.00,0.09,0.13,/profile/Thomas-Kelati-5372/,/stats/acb/2014/Vitoria,2014,acb,Thomas-Kelati-5372,Vitoria
Hector Manzano,Valladolid,8,11.8,8.5,3.4,11.5,-0.11,3.2,74.1,4.3%,1.09,0.93,0.27,0.00,0.12,/profile/Hector-Manzano-36024/,/stats/acb/2014/Valladolid,2014,acb,Hector-Manzano-36024,Valladolid
Lubos Barton,Valencia,10,11.8,16.5,4.9,16.7,0.34,2.7,73.3,3.7%,1.38,1.01,0.15,0.19,0.04,/profile/Lubos-Barton-5423/,/stats/acb/2014/Valencia,2014,acb,Lubos-Barton-5423,Valencia
Deji Akindele,Gran Canaria,7,11.7,13.3,5.0,17.1,0.10,3.7,70.8,5.3%,1.14,0.76,0.31,0.00,0.23,/profile/Deji-Akindele-374/,/stats/acb/2014/Gran%20Canaria,2014,acb,Deji-Akindele-374,Gran%20Canaria
Oleksiy Pecherov,Valencia,3,11.7,22.5,7.3,25.1,0.20,4.0,73.3,5.5%,1.75,0.83,0.00,0.00,0.17,/profile/Oleksiy-Pecherov-148/,/stats/acb/2014/Valencia,2014,acb,Oleksiy-Pecherov-148,Valencia
Dontaye Draper,Real Madrid,24,11.7,7.4,3.1,10.7,-0.48,2.3,75.3,3.0%,0.73,0.70,0.18,0.72,0.33,/profile/Dontaye-Draper-309/,/stats/acb/2014/Real%20Madrid,2014,acb,Dontaye-Draper-309,Real%20Madrid
Jesus Chagoyen,Canarias,29,11.5,3.0,2.4,8.4,-1.31,4.1,75.9,5.4%,0.67,0.73,0.28,0.17,0.29,/profile/Jesus-Chagoyen-42621/,/stats/acb/2014/Canarias,2014,acb,Jesus-Chagoyen-42621,Canarias
Mareks Mejeris,Fuenlabrada,9,11.4,5.8,2.4,8.6,-0.26,2.6,71.7,3.7%,0.76,0.89,0.38,0.08,0.17,/profile/Mareks-Mejeris-46371/,/stats/acb/2014/Fuenlabrada,2014,acb,Mareks-Mejeris-46371,Fuenlabrada
Alex Urtasun,Zaragoza,7,11.2,13.5,4.7,16.9,0.10,3.0,72.5,4.1%,1.11,0.73,0.10,0.44,0.29,/profile/Alex-Urtasun-37715/,/stats/acb/2014/Zaragoza,2014,acb,Alex-Urtasun-37715,Zaragoza
Alex Barrera,Joventut,27,10.8,6.0,1.7,6.5,-0.70,3.5,73.9,4.7%,0.84,0.87,0.28,0.09,0.14,/profile/Alex-Barrera-40279/,/stats/acb/2014/Joventut,2014,acb,Alex-Barrera-40279,Joventut
Marko Todorovic,Barcelona,21,10.5,16.1,5.1,19.3,0.58,2.8,72.1,3.8%,1.09,0.76,0.38,0.16,0.22,/profile/Marko-Todorovic-6414/,/stats/acb/2014/Barcelona,2014,acb,Marko-Todorovic-6414,Barcelona
Jacob Pullen,Barcelona,39,10.3,19.1,4.8,18.6,1.67,6.4,72.1,8.9%,1.03,0.80,0.20,0.21,0.18,/profile/Jacob-Pullen-5852/,/stats/acb/2014/Barcelona,2014,acb,Jacob-Pullen-5852,Barcelona
Sergio Sanchez,Murcia,22,10.1,13.5,3.5,14.0,0.30,3.7,74.6,5.0%,1.02,0.69,0.36,0.39,0.21,/profile/Sergio-Sanchez-36429/,/stats/acb/2014/Murcia,2014,acb,Sergio-Sanchez-36429,Murcia
Jackie Carmichael,Bilbao,6,10.0,9.4,2.5,10.0,-0.04,2.5,72.6,3.4%,1.07,1.13,0.33,0.00,0.13,/profile/Jackie-Carmichael-19449/,/stats/acb/2014/Bilbao,2014,acb,Jackie-Carmichael-19449,Bilbao
Daniel Diez,Real Madrid,34,9.9,9.9,2.6,10.7,-0.16,2.6,75.3,3.4%,1.04,1.07,0.13,0.15,0.10,/profile/Daniel-Diez-6180/,/stats/acb/2014/Real%20Madrid,2014,acb,Daniel-Diez-6180,Real%20Madrid
Julen Olaizola,San Sebastian,33,9.8,5.7,2.3,9.5,-0.83,1.8,68.4,2.6%,0.87,0.92,0.29,0.09,0.26,/profile/Julen-Olaizola-42182/,/stats/acb/2014/San%20Sebastian,2014,acb,Julen-Olaizola-42182,San%20Sebastian
Domantas Sabonis,Malaga,35,9.8,9.2,3.2,13.2,-0.28,2.9,72.3,4.0%,0.93,0.85,0.25,0.05,0.22,/profile/Domantas-Sabonis-62889/,/stats/acb/2014/Malaga,2014,acb,Domantas-Sabonis-62889,Malaga
Jose Gonzalez,Fuenlabrada,9,9.3,19.7,4.8,20.5,0.37,1.6,71.7,2.2%,1.65,1.07,0.14,0.29,0.07,/profile/Jose-Gonzalez-76746/,/stats/acb/2014/Fuenlabrada,2014,acb,Jose-Gonzalez-76746,Fuenlabrada
Zoran Vrkic,Bilbao,27,9.3,10.9,2.9,12.5,0.02,3.2,72.6,4.4%,0.97,0.89,0.20,0.08,0.13,/profile/Zoran-Vrkic-40140/,/stats/acb/2014/Bilbao,2014,acb,Zoran-Vrkic-40140,Bilbao
Ilimane Diop,Vitoria,21,9.2,10.4,3.6,15.8,-0.04,3.0,73.8,4.0%,0.97,0.61,0.49,0.08,0.27,/profile/Ilimane-Diop-6427/,/stats/acb/2014/Vitoria,2014,acb,Ilimane-Diop-6427,Vitoria
Nikola Radicevic,Sevilla,21,8.9,7.0,2.0,9.0,-0.36,3.9,72.4,5.4%,0.81,0.70,0.27,0.21,0.23,/profile/Nikola-Radicevic-6175/,/stats/acb/2014/Sevilla,2014,acb,Nikola-Radicevic-6175,Sevilla
Albert Fontet,Zaragoza,34,8.8,11.0,3.2,14.4,0.02,2.0,72.5,2.8%,0.97,0.62,0.60,0.12,0.29,/profile/Albert-Fontet-38642/,/stats/acb/2014/Zaragoza,2014,acb,Albert-Fontet-38642,Zaragoza
Alberto Abalde,Joventut,1,8.4,19.1,5.0,23.7,0.03,4.0,73.9,5.4%,1.25,1.00,0.00,0.00,0.00,/profile/Alberto-Abalde-61883/,/stats/acb/2014/Joventut,2014,acb,Alberto-Abalde-61883,Joventut
Juan Toledo,Murcia,1,8.0,-2.2,0.0,0.0,-0.05,0.0,74.6,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Juan-Toledo-77592/,/stats/acb/2014/Murcia,2014,acb,Juan-Toledo-77592,Murcia
Devon Van Oostrum,Vitoria,10,7.9,-4.4,0.1,0.5,-0.60,3.2,73.8,4.3%,0.35,0.66,0.13,0.38,0.28,/profile/Devon-Van-Oostrum-6110/,/stats/acb/2014/Vitoria,2014,acb,Devon-Van-Oostrum-6110,Vitoria
Johan Kody,Manresa,15,7.6,6.8,2.2,11.5,-0.23,1.5,73.0,2.0%,0.82,0.73,0.18,0.14,0.36,/profile/Johan-Kody-47973/,/stats/acb/2014/Manresa,2014,acb,Johan-Kody-47973,Manresa
Adrian Laso,Fuenlabrada,5,7.6,4.8,1.4,7.3,-0.12,1.4,71.7,2.0%,0.99,0.57,0.57,0.00,0.28,/profile/Adrian-Laso-39662/,/stats/acb/2014/Fuenlabrada,2014,acb,Adrian-Laso-39662,Fuenlabrada
Miquel Servera,Murcia,19,7.6,-2.9,0.3,1.4,-0.99,2.3,74.6,3.1%,0.47,0.67,0.18,0.18,0.36,/profile/Miquel-Servera-40005/,/stats/acb/2014/Murcia,2014,acb,Miquel-Servera-40005,Murcia
Agusti Sans,Joventut,3,7.2,11.7,2.7,14.7,0.01,3.0,73.9,4.1%,0.78,1.00,0.00,0.33,0.00,/profile/Agusti-Sans-61885/,/stats/acb/2014/Joventut,2014,acb,Agusti-Sans-61885,Joventut
Ehimen Orukpe,Murcia,12,6.7,8.1,2.6,15.5,-0.11,1.1,74.6,1.4%,0.77,0.62,0.15,0.00,0.46,/profile/Ehimen-Orukpe-16413/,/stats/acb/2014/Murcia,2014,acb,Ehimen-Orukpe-16413,Murcia
Joonas Caven,Joventut,5,6.5,11.7,2.2,13.6,0.01,1.8,73.9,2.4%,1.36,1.36,0.00,0.11,0.00,/profile/Joonas-Caven-48098/,/stats/acb/2014/Joventut,2014,acb,Joonas-Caven-48098,Joventut
Micky Stobart,Obradoiro,19,6.4,-2.7,0.3,1.6,-0.82,1.4,72.2,2.0%,0.48,0.71,0.37,0.11,0.48,/profile/Micky-Stobart-64652/,/stats/acb/2014/Obradoiro,2014,acb,Micky-Stobart-64652,Obradoiro
Alex Suarez,Joventut,9,6.4,11.8,2.3,14.6,0.03,2.3,73.9,3.1%,1.22,0.88,0.10,0.00,0.15,/profile/Alex-Suarez-39672/,/stats/acb/2014/Joventut,2014,acb,Alex-Suarez-39672,Joventut
Oscar Alvarado,Gran Canaria,7,6.3,4.1,1.0,6.4,-0.15,1.6,70.8,2.3%,0.35,0.88,0.35,0.88,0.18,/profile/Oscar-Alvarado-40023/,/stats/acb/2014/Gran%20Canaria,2014,acb,Oscar-Alvarado-40023,Gran%20Canaria
Mikel Motos,San Sebastian,27,6.0,5.3,1.4,9.3,-0.45,0.8,68.4,1.2%,0.79,0.92,0.09,0.13,0.22,/profile/Mikel-Motos-42304/,/stats/acb/2014/San%20Sebastian,2014,acb,Mikel-Motos-42304,San%20Sebastian
Dario Brizuela,Estudiantes,5,5.7,-0.2,0.8,5.6,-0.16,2.2,72.7,3.0%,0.64,0.73,0.37,0.00,0.18,/profile/Dario-Brizuela-66819/,/stats/acb/2014/Estudiantes,2014,acb,Dario-Brizuela-66819,Estudiantes
Sasa Borovnjak,Gran Canaria,8,5.7,21.0,3.4,23.9,0.23,1.1,70.8,1.5%,1.60,0.46,1.03,0.11,0.11,/profile/Sasa-Borovnjak-17933/,/stats/acb/2014/Gran%20Canaria,2014,acb,Sasa-Borovnjak-17933,Gran%20Canaria
Beka Burjanadze,Sevilla,31,5.6,5.9,1.0,7.1,-0.43,1.8,72.4,2.4%,0.84,1.01,0.39,0.02,0.09,/profile/Beka-Burjanadze-39729/,/stats/acb/2014/Sevilla,2014,acb,Beka-Burjanadze-39729,Sevilla
Goran Huskic,San Sebastian,19,5.4,9.0,1.4,10.5,-0.09,1.7,68.4,2.5%,0.96,0.96,0.25,0.00,0.12,/profile/Goran-Huskic-76502/,/stats/acb/2014/San%20Sebastian,2014,acb,Goran-Huskic-76502,San%20Sebastian
Mamadou Samb,Bilbao,19,5.4,13.6,2.4,17.6,0.14,1.9,72.6,2.6%,1.05,0.82,0.37,0.09,0.23,/profile/Mamadou-Samb-1100/,/stats/acb/2014/Bilbao,2014,acb,Mamadou-Samb-1100,Bilbao
Anaterve Cruz,Gran Canaria,2,5.3,-4.4,0.0,0.0,-0.08,2.5,70.8,3.5%,0.20,0.61,0.40,0.40,0.20,/profile/Anaterve-Cruz-42605/,/stats/acb/2014/Gran%20Canaria,2014,acb,Anaterve-Cruz-42605,Gran%20Canaria
Carlos Toledo,Murcia,2,5.1,6.1,1.5,11.9,-0.02,1.5,74.6,2.0%,0.67,1.33,0.00,0.00,0.00,/profile/Carlos-Toledo-47985/,/stats/acb/2014/Murcia,2014,acb,Carlos-Toledo-47985,Murcia
Javier Marin,Zaragoza,10,4.7,-7.4,0.0,0.0,-0.42,2.3,72.5,3.2%,0.35,0.57,0.00,0.04,0.48,/profile/Javier-Marin-40282/,/stats/acb/2014/Zaragoza,2014,acb,Javier-Marin-40282,Zaragoza
Juan Hernangomez,Estudiantes,3,4.5,16.5,1.7,14.8,0.04,0.7,72.7,0.9%,1.50,1.50,0.00,0.00,0.00,/profile/Juan-Hernangomez-73096/,/stats/acb/2014/Estudiantes,2014,acb,Juan-Hernangomez-73096,Estudiantes
Edgar Vicedo,Estudiantes,8,4.4,11.5,1.6,14.6,0.01,1.1,72.7,1.5%,0.92,0.69,0.00,0.12,0.35,/profile/Edgar-Vicedo-62430/,/stats/acb/2014/Estudiantes,2014,acb,Edgar-Vicedo-62430,Estudiantes
Francisco Guerra,Estudiantes,16,4.3,0.2,0.5,4.7,-0.36,1.3,72.7,1.7%,0.79,0.99,0.20,0.15,0.35,/profile/Francisco-Guerra-62204/,/stats/acb/2014/Estudiantes,2014,acb,Francisco-Guerra-62204,Estudiantes
Nil Sabata,Manresa,2,4.0,6.7,1.0,10.0,-0.02,1.0,73.0,1.4%,1.00,0.50,0.00,0.00,0.50,/profile/Nil-Sabata-81639/,/stats/acb/2014/Manresa,2014,acb,Nil-Sabata-81639,Manresa
Pablo Perez,Valencia,7,4.0,8.0,1.0,10.1,-0.04,2.3,73.3,3.1%,0.69,0.69,0.25,0.25,0.19,/profile/Pablo-Perez-73247/,/stats/acb/2014/Valencia,2014,acb,Pablo-Perez-73247,Valencia
Inaki Sanz,Obradoiro,5,3.8,2.5,0.4,4.2,-0.08,0.6,72.2,0.8%,1.70,2.04,0.68,0.34,0.34,/profile/Inaki-Sanz-44070/,/stats/acb/2014/Obradoiro,2014,acb,Inaki-Sanz-44070,Obradoiro
Maodo Nguirane,Malaga,5,3.5,4.7,0.8,9.0,-0.05,0.4,72.3,0.6%,0.95,0.95,0.48,0.00,0.00,/profile/Maodo-Nguirane-6417/,/stats/acb/2014/Malaga,2014,acb,Maodo-Nguirane-6417,Malaga
Luis Conde,Malaga,2,2.8,11.6,0.5,7.2,0.00,0.5,72.3,0.7%,3.00,3.00,0.00,0.00,0.00,/profile/Luis-Conde-44092/,/stats/acb/2014/Malaga,2014,acb,Luis-Conde-44092,Malaga
Dejan Todorovic,Malaga,2,2.7,-16.3,-0.5,-7.4,-0.07,1.5,72.3,2.1%,0.00,1.00,0.00,0.00,0.00,/profile/Dejan-Todorovic-48923/,/stats/acb/2014/Malaga,2014,acb,Dejan-Todorovic-48923,Malaga
Jordi Clotet,Manresa,1,2.6,0.0,0.0,0.0,-0.01,0.0,73.0,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Jordi-Clotet-82930/,/stats/acb/2014/Manresa,2014,acb,Jordi-Clotet-82930,Manresa
Albert Homs,Obradoiro,8,2.6,-0.5,0.0,0.0,-0.12,1.1,72.2,1.5%,0.56,0.67,0.22,0.00,0.22,/profile/Albert-Homs-5872/,/stats/acb/2014/Obradoiro,2014,acb,Albert-Homs-5872,Obradoiro
Larry Abia,Valencia,8,2.5,19.7,1.0,15.8,0.09,0.5,73.3,0.7%,2.07,1.15,1.38,0.23,0.00,/profile/Larry-Abia-40487/,/stats/acb/2014/Valencia,2014,acb,Larry-Abia-40487,Valencia
Antonio Izquierdo,Valladolid,11,2.5,7.0,0.4,5.9,-0.05,0.3,74.1,0.4%,2.33,2.67,0.00,0.33,0.00,/profile/Antonio-Izquierdo-39711/,/stats/acb/2014/Valladolid,2014,acb,Antonio-Izquierdo-39711,Valladolid
Sergio Sanchez,Bilbao,10,2.5,4.0,0.2,3.2,-0.08,0.3,72.6,0.4%,2.00,3.00,0.00,0.33,0.33,/profile/Sergio-Sanchez-64653/,/stats/acb/2014/Bilbao,2014,acb,Sergio-Sanchez-64653,Bilbao
Fabio Santana,Gran Canaria,2,2.4,87.0,4.5,74.7,0.18,1.5,70.8,2.1%,2.38,0.68,0.68,0.68,0.00,/profile/Fabio-Santana-39817/,/stats/acb/2014/Gran%20Canaria,2014,acb,Fabio-Santana-39817,Gran%20Canaria
Sergi Garcia,Zaragoza,2,2.4,15.7,1.5,24.9,0.01,1.3,72.5,1.7%,1.20,0.80,0.00,0.00,0.40,/profile/Sergi-Garcia-62913/,/stats/acb/2014/Zaragoza,2014,acb,Sergi-Garcia-62913,Zaragoza
Jonathan Barreiro,Real Madrid,2,1.8,1.1,0.0,0.0,-0.02,1.0,75.3,1.3%,1.50,1.50,0.00,0.00,0.50,/profile/Jonathan-Barreiro-68714/,/stats/acb/2014/Real%20Madrid,2014,acb,Jonathan-Barreiro-68714,Real%20Madrid
Xavier Assalit,San Sebastian,8,1.8,-25.8,-0.9,-19.6,-0.26,0.3,68.4,0.4%,0.00,2.50,0.00,0.00,1.00,/profile/Xavier-Assalit-68726/,/stats/acb/2014/San%20Sebastian,2014,acb,Xavier-Assalit-68726,San%20Sebastian
Andy Panko,Fuenlabrada,34,33.6,19.0,15.8,18.8,4.64,16.6,73.1,22.6%,1.12,0.82,0.37,0.13,0.15,/profile/Andy-Panko-3863/,/stats/acb/2015/Fuenlabrada,2015,acb,Andy-Panko-3863,Fuenlabrada
Jared Jordan,San Sebastian,34,30.7,13.4,11.9,15.5,1.31,8.3,72.4,11.4%,0.83,0.76,0.10,0.85,0.25,/profile/Jared-Jordan-1094/,/stats/acb/2015/San%20Sebastian,2015,acb,Jared-Jordan-1094,San%20Sebastian
Alex Mumbru,Bilbao,34,30.1,15.1,11.8,15.7,2.15,13.7,71.8,19.0%,1.03,0.83,0.21,0.13,0.17,/profile/Alex-Mumbru-5544/,/stats/acb/2015/Bilbao,2015,acb,Alex-Mumbru-5544,Bilbao
Daniel Diez,San Sebastian,30,29.6,17.4,14.1,19.1,2.92,10.4,72.4,14.4%,1.17,0.88,0.20,0.05,0.11,/profile/Daniel-Diez-6180/,/stats/acb/2015/San%20Sebastian,2015,acb,Daniel-Diez-6180,San%20Sebastian
Nacho Martin,Estudiantes,34,29.4,18.7,14.6,19.8,3.94,11.6,70.2,16.5%,1.12,0.89,0.23,0.15,0.11,/profile/Nacho-Martin-36964/,/stats/acb/2015/Estudiantes,2015,acb,Nacho-Martin-36964,Estudiantes
David Doblas,San Sebastian,34,29.3,11.8,10.1,13.8,0.47,11.4,72.4,15.8%,0.99,0.77,0.30,0.15,0.23,/profile/David-Doblas-36653/,/stats/acb/2015/San%20Sebastian,2015,acb,David-Doblas-36653,San%20Sebastian
Sergi Vidal,Joventut,36,28.5,12.8,10.3,14.5,1.01,8.5,74.4,11.5%,0.92,0.76,0.28,0.45,0.21,/profile/Sergi-Vidal-5548/,/stats/acb/2015/Joventut,2015,acb,Sergi-Vidal-5548,Joventut
Joaquim Colom,Bilbao,37,28.3,14.7,11.8,16.7,2.03,12.4,71.8,17.2%,0.82,0.71,0.28,0.46,0.23,/profile/Joaquim-Colom-39503/,/stats/acb/2015/Bilbao,2015,acb,Joaquim-Colom-39503,Bilbao
Xavi Rabaseda,Estudiantes,30,28.0,16.1,11.4,16.3,2.21,6.9,70.2,9.8%,1.29,0.79,0.31,0.16,0.16,/profile/Xavi-Rabaseda-5876/,/stats/acb/2015/Estudiantes,2015,acb,Xavi-Rabaseda-5876,Estudiantes
Thomas Heurtel,Vitoria,12,28.0,13.2,10.9,15.6,0.41,11.1,76.1,14.6%,0.84,0.79,0.06,0.58,0.25,/profile/Thomas-Heurtel-5530/,/stats/acb/2015/Vitoria,2015,acb,Thomas-Heurtel-5530,Vitoria
Luke Sikma,Canarias,34,27.7,20.2,15.9,22.9,4.40,10.4,73.6,14.1%,1.09,0.81,0.30,0.22,0.19,/profile/Luke-Sikma-17878/,/stats/acb/2015/Canarias,2015,acb,Luke-Sikma-17878,Canarias
D.J. Seeley,Manresa,7,27.7,21.5,13.6,19.6,1.03,10.3,71.3,14.4%,1.26,0.88,0.17,0.22,0.13,/profile/D.J.-Seeley-16153/,/stats/acb/2015/Manresa,2015,acb,D.J.-Seeley-16153,Manresa
