Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Abdoulaye Mbaye,Rouen,11,22.5,6.7,6.2,0.86,0.49,0.45,0.24,0.44,2.27,0.37,2.50,2.69,0.6,0.0,1.5,/profile/Abdoulaye-Mbaye-5484/,/stats/french/2015/Rouen,2015,french,Abdoulaye-Mbaye-5484,Rouen
Mouhammadou Jaiteh,Nanterre,34,22.5,11.3,7.8,1.01,0.61,0.60,0.42,0.00,0.71,0.09,0.41,-5.49,0.6,0.5,2.0,/profile/Mouhammadou-Jaiteh-6366/,/stats/french/2015/Nanterre,2015,french,Mouhammadou-Jaiteh-6366,Nanterre
David Denave,Pau-Orthez,31,22.5,8.2,7.1,0.81,0.52,0.48,0.27,0.59,2.52,0.35,1.20,-1.83,0.9,0.1,2.2,/profile/David-Denave-68199/,/stats/french/2015/Pau-Orthez,2015,french,David-Denave-68199,Pau-Orthez
Jonathan Rousselle,Cholet,33,22.4,5.7,4.1,0.93,0.58,0.50,0.47,0.54,2.76,0.67,2.60,3.36,1.2,0.0,3.0,/profile/Jonathan-Rousselle-39509/,/stats/french/2015/Cholet,2015,french,Jonathan-Rousselle-39509,Cholet
Leo Westermann,Limoges,43,22.2,5.4,5.6,0.68,0.43,0.40,0.25,0.47,4.33,0.77,2.62,5.52,1.0,0.0,2.4,/profile/Leo-Westermann-6149/,/stats/french/2015/Limoges,2015,french,Leo-Westermann-6149,Limoges
Zach Moss,Dijon,32,22.2,7.3,5.1,1.08,0.65,0.64,0.22,0.01,0.84,0.16,0.84,-2.04,0.5,0.4,2.7,/profile/Zach-Moss-39386/,/stats/french/2015/Dijon,2015,french,Zach-Moss-39386,Dijon
Aloysius Anagonye,Boulogne,20,22.0,6.4,5.5,0.79,0.49,0.46,0.48,0.00,0.75,0.14,0.54,-3.95,0.5,0.3,3.2,/profile/Aloysius-Anagonye-5652/,/stats/french/2015/Boulogne,2015,french,Aloysius-Anagonye-5652,Boulogne
Jeremy Leloup,Strasbourg,44,21.8,7.7,6.5,0.96,0.54,0.52,0.21,0.56,1.73,0.27,2.05,1.47,1.1,0.2,2.4,/profile/Jeremy-Leloup-38797/,/stats/french/2015/Strasbourg,2015,french,Jeremy-Leloup-38797,Strasbourg
Ali Traore,Strasbourg,38,21.8,13.0,9.3,0.99,0.61,0.59,0.32,0.00,1.08,0.12,0.47,-7.56,0.5,0.8,2.2,/profile/Ali-Traore-1052/,/stats/french/2015/Strasbourg,2015,french,Ali-Traore-1052,Strasbourg
Shy Ely,Le Mans,39,21.8,7.2,5.8,0.95,0.55,0.50,0.27,0.39,1.74,0.30,1.94,1.29,0.6,0.1,1.3,/profile/Shy-Ely-23831/,/stats/french/2015/Le%20Mans,2015,french,Shy-Ely-23831,Le%20Mans
Kim English,Nancy,4,21.8,9.3,8.3,0.85,0.48,0.45,0.39,0.36,1.25,0.15,1.25,-0.76,0.3,0.0,1.8,/profile/Kim-English-5730/,/stats/french/2015/Nancy,2015,french,Kim-English-5730,Nancy
Rudy Jomby,Cholet,34,21.7,7.3,7.1,0.84,0.50,0.49,0.08,0.63,1.71,0.24,1.29,-0.83,0.9,0.1,1.9,/profile/Rudy-Jomby-5487/,/stats/french/2015/Cholet,2015,french,Rudy-Jomby-5487,Cholet
Remi Lesca,Chalons-en-Champagne,34,21.7,5.7,5.2,0.85,0.52,0.49,0.12,0.64,2.56,0.49,2.07,2.10,0.9,0.0,2.6,/profile/Remi-Lesca-40050/,/stats/french/2015/Chalons-en-Champagne,2015,french,Remi-Lesca-40050,Chalons-en-Champagne
Dounia Issa,Le Mans,10,21.6,3.3,2.2,0.86,0.66,0.68,0.32,0.00,1.30,0.59,1.00,-2.13,0.9,0.7,2.8,/profile/Dounia-Issa-5485/,/stats/french/2015/Le%20Mans,2015,french,Dounia-Issa-5485,Le%20Mans
Darnell Harris,Orleans,33,21.3,11.3,7.9,1.13,0.64,0.60,0.27,0.58,2.03,0.26,1.81,1.10,0.8,0.1,1.6,/profile/Darnell-Harris-25196/,/stats/french/2015/Orleans,2015,french,Darnell-Harris-25196,Orleans
Trey McKinney-Jones,Gravelines,14,20.9,7.7,7.2,0.83,0.48,0.44,0.25,0.51,1.00,0.14,0.88,-2.28,1.2,0.3,1.9,/profile/Trey-McKinney-Jones-21029/,/stats/french/2015/Gravelines,2015,french,Trey-McKinney-Jones-21029,Gravelines
Antoine Eito,Le Mans,36,20.9,6.9,6.0,0.89,0.52,0.48,0.24,0.65,2.17,0.36,2.11,2.12,0.7,0.0,2.4,/profile/Antoine-Eito-38664/,/stats/french/2015/Le%20Mans,2015,french,Antoine-Eito-38664,Le%20Mans
Drew Viney,Orleans,6,20.8,7.8,5.5,1.12,0.66,0.64,0.18,0.55,0.17,0.03,0.17,-4.30,1.5,0.7,3.0,/profile/Drew-Viney-19004/,/stats/french/2015/Orleans,2015,french,Drew-Viney-19004,Orleans
Matt Howard,Strasbourg,41,20.4,7.9,5.3,0.93,0.60,0.55,0.53,0.06,1.73,0.33,1.00,-2.92,1.1,0.4,2.4,/profile/Matt-Howard-5313/,/stats/french/2015/Strasbourg,2015,french,Matt-Howard-5313,Strasbourg
Dionte Christmas,Paris-Levallois,27,20.3,10.5,7.0,1.14,0.65,0.63,0.32,0.64,1.19,0.17,1.14,-1.21,0.9,0.0,1.9,/profile/Dionte-Christmas-1234/,/stats/french/2015/Paris-Levallois,2015,french,Dionte-Christmas-1234,Paris-Levallois
Brandon Davies,Chalon,16,20.2,8.0,7.6,0.80,0.48,0.45,0.24,0.21,1.25,0.17,0.80,-3.63,0.9,0.4,2.7,/profile/Brandon-Davies-6522/,/stats/french/2015/Chalon,2015,french,Brandon-Davies-6522,Chalon
Mouphtaou Yarou,Le Mans,38,20.0,7.8,5.3,1.06,0.61,0.56,0.48,0.00,0.39,0.08,0.47,-3.07,0.2,0.1,1.5,/profile/Mouphtaou-Yarou-5244/,/stats/french/2015/Le%20Mans,2015,french,Mouphtaou-Yarou-5244,Le%20Mans
Yannick Bokolo,Pau-Orthez,30,19.9,4.6,4.7,0.68,0.44,0.43,0.26,0.33,2.40,0.51,1.67,0.82,0.8,0.0,2.1,/profile/Yannick-Bokolo-192/,/stats/french/2015/Pau-Orthez,2015,french,Yannick-Bokolo-192,Pau-Orthez
David Andersen,Villeurbanne,32,19.8,9.3,8.0,0.95,0.53,0.48,0.22,0.33,1.25,0.16,1.21,-1.03,0.3,0.3,2.4,/profile/David-Andersen-5222/,/stats/french/2015/Villeurbanne,2015,french,David-Andersen-5222,Villeurbanne
Mickael Gelabale,Strasbourg,7,19.6,7.0,5.1,1.05,0.60,0.56,0.31,0.39,1.57,0.31,2.20,1.76,1.0,0.1,2.0,/profile/Mickael-Gelabale-104/,/stats/french/2015/Strasbourg,2015,french,Mickael-Gelabale-104,Strasbourg
Romero Osby,Le Mans,7,19.4,9.7,8.7,0.88,0.51,0.47,0.23,0.16,0.71,0.08,0.56,-4.42,0.4,0.3,2.0,/profile/Romero-Osby-1282/,/stats/french/2015/Le%20Mans,2015,french,Romero-Osby-1282,Le%20Mans
Jean-Frederic Morency,Gravelines,34,19.4,6.6,5.6,0.90,0.52,0.52,0.26,0.38,0.53,0.09,0.58,-2.88,0.6,0.3,2.3,/profile/Jean-Frederic-Morency-39499/,/stats/french/2015/Gravelines,2015,french,Jean-Frederic-Morency-39499,Gravelines
Nicolas De Jong,Cholet,34,19.4,8.6,6.3,0.95,0.56,0.51,0.49,0.00,0.85,0.14,0.71,-3.18,0.4,0.6,3.2,/profile/Nicolas-De-Jong-39578/,/stats/french/2015/Cholet,2015,french,Nicolas-De-Jong-39578,Cholet
Mickael Gelabale,Limoges,28,19.3,6.2,4.9,0.96,0.57,0.53,0.26,0.28,1.11,0.23,1.19,-0.98,0.4,0.1,1.4,/profile/Mickael-Gelabale-104/,/stats/french/2015/Limoges,2015,french,Mickael-Gelabale-104,Limoges
Paccelis Morlende,Bourg,12,19.1,4.3,4.4,0.65,0.46,0.43,0.17,0.49,1.25,0.28,0.65,-5.49,0.5,0.0,1.8,/profile/Paccelis-Morlende-36988/,/stats/french/2015/Bourg,2015,french,Paccelis-Morlende-36988,Bourg
Artur Drozdov,Pau-Orthez,8,18.9,6.8,5.6,0.97,0.56,0.52,0.16,0.60,0.88,0.16,1.00,-1.52,1.5,0.0,0.9,/profile/Artur-Drozdov-5118/,/stats/french/2015/Pau-Orthez,2015,french,Artur-Drozdov-5118,Pau-Orthez
Kris Joseph,Dijon,24,18.7,6.7,6.7,0.72,0.44,0.40,0.31,0.43,0.75,0.11,0.47,-5.98,0.9,0.3,1.8,/profile/Kris-Joseph-5837/,/stats/french/2015/Dijon,2015,french,Kris-Joseph-5837,Dijon
Fernando Raposo,Orleans,32,18.6,6.0,4.0,0.90,0.62,0.67,0.49,0.00,1.09,0.27,0.66,-5.03,0.3,0.3,1.8,/profile/Fernando-Raposo-5698/,/stats/french/2015/Orleans,2015,french,Fernando-Raposo-5698,Orleans
Derrick Nix,Orleans,16,18.4,9.7,7.0,0.92,0.57,0.54,0.47,0.03,1.56,0.22,0.83,-4.56,0.6,0.1,2.1,/profile/Derrick-Nix-18791/,/stats/french/2015/Orleans,2015,french,Derrick-Nix-18791,Orleans
Anthony Dobbins,Strasbourg,44,18.4,4.2,4.0,0.85,0.49,0.45,0.20,0.49,0.89,0.22,1.56,0.13,1.3,0.1,0.9,/profile/Anthony-Dobbins-38287/,/stats/french/2015/Strasbourg,2015,french,Anthony-Dobbins-38287,Strasbourg
Axel Toupane,Strasbourg,42,18.4,7.5,6.5,0.93,0.53,0.52,0.19,0.44,1.40,0.22,1.59,0.31,0.7,0.1,1.9,/profile/Axel-Toupane-40291/,/stats/french/2015/Strasbourg,2015,french,Axel-Toupane-40291,Strasbourg
Chris Roberts,Bourg,20,18.4,5.8,5.9,0.78,0.46,0.43,0.17,0.36,1.10,0.19,1.05,-1.67,0.7,0.1,1.6,/profile/Chris-Roberts-22495/,/stats/french/2015/Bourg,2015,french,Chris-Roberts-22495,Bourg
Ramel Curry,Limoges,21,18.3,6.6,5.3,0.95,0.58,0.56,0.16,0.50,2.52,0.48,2.04,2.41,0.8,0.1,1.4,/profile/Ramel-Curry-5452/,/stats/french/2015/Limoges,2015,french,Ramel-Curry-5452,Limoges
Sami Driss,Pau-Orthez,33,18.3,5.0,4.6,0.75,0.47,0.43,0.32,0.57,2.18,0.47,1.67,0.81,1.0,0.1,3.0,/profile/Sami-Driss-68200/,/stats/french/2015/Pau-Orthez,2015,french,Sami-Driss-68200,Pau-Orthez
Tadija Dragicevic,Strasbourg,43,18.2,7.2,6.2,0.91,0.54,0.51,0.18,0.57,0.93,0.15,0.78,-3.21,0.3,0.1,2.0,/profile/Tadija-Dragicevic-5022/,/stats/french/2015/Strasbourg,2015,french,Tadija-Dragicevic-5022,Strasbourg
Ferdinand Prenom,Dijon,21,18.1,7.3,3.9,1.24,0.77,0.75,0.54,0.00,0.81,0.21,0.81,-2.62,0.4,0.0,2.6,/profile/Ferdinand-Prenom-39822/,/stats/french/2015/Dijon,2015,french,Ferdinand-Prenom-39822,Dijon
Morris Finley,Pau-Orthez,12,18.1,4.9,5.1,0.65,0.45,0.41,0.18,0.51,2.42,0.48,1.21,-2.11,1.2,0.0,1.3,/profile/Morris-Finley-5404/,/stats/french/2015/Pau-Orthez,2015,french,Morris-Finley-5404,Pau-Orthez
Angelo Tsagarakis,Boulogne,31,18.0,8.0,5.9,1.04,0.62,0.60,0.21,0.75,1.68,0.28,1.44,-0.23,0.6,0.0,1.4,/profile/Angelo-Tsagarakis-26195/,/stats/french/2015/Boulogne,2015,french,Angelo-Tsagarakis-26195,Boulogne
Landing Sane,Paris-Levallois,32,18.0,5.8,6.2,0.79,0.44,0.42,0.14,0.49,0.88,0.14,1.22,-0.75,0.6,0.8,2.1,/profile/Landing-Sane-39923/,/stats/french/2015/Paris-Levallois,2015,french,Landing-Sane-39923,Paris-Levallois
Yohann Sangare,Villeurbanne,36,17.9,2.9,3.2,0.62,0.40,0.36,0.23,0.70,2.42,0.75,2.35,3.38,0.5,0.1,1.4,/profile/Yohann-Sangare-37683/,/stats/french/2015/Villeurbanne,2015,french,Yohann-Sangare-37683,Villeurbanne
Ricky Minard,Rouen,5,17.8,4.4,4.4,0.59,0.46,0.41,0.18,0.14,2.40,0.55,0.92,-5.62,1.2,0.0,2.2,/profile/Ricky-Minard-5333/,/stats/french/2015/Rouen,2015,french,Ricky-Minard-5333,Rouen
Bandja Sy,Nancy,20,17.7,5.9,5.5,0.81,0.50,0.50,0.16,0.27,0.80,0.15,0.62,-4.31,0.8,0.6,1.6,/profile/Bandja-Sy-5666/,/stats/french/2015/Nancy,2015,french,Bandja-Sy-5666,Nancy
Maleye NDoye,Paris-Levallois,34,17.6,5.7,5.9,0.79,0.46,0.44,0.12,0.50,1.21,0.20,1.24,-0.94,0.8,0.1,2.0,/profile/Maleye-NDoye-5470/,/stats/french/2015/Paris-Levallois,2015,french,Maleye-NDoye-5470,Paris-Levallois
J.P. Batista,Limoges,42,17.6,8.2,7.0,0.89,0.54,0.50,0.22,0.00,1.12,0.16,0.76,-4.13,0.4,0.6,1.9,/profile/J.P.-Batista-372/,/stats/french/2015/Limoges,2015,french,J.P.-Batista-372,Limoges
Nicolas Lang,Paris-Levallois,32,17.4,6.2,5.2,1.01,0.57,0.55,0.12,0.61,1.34,0.26,1.87,1.01,0.5,0.0,1.9,/profile/Nicolas-Lang-39281/,/stats/french/2015/Paris-Levallois,2015,french,Nicolas-Lang-39281,Paris-Levallois
Benjamin Sene,Nancy,37,17.4,6.1,6.1,0.78,0.47,0.45,0.12,0.42,2.54,0.42,1.92,2.12,0.9,0.1,2.0,/profile/Benjamin-Sene-62389/,/stats/french/2015/Nancy,2015,french,Benjamin-Sene-62389,Nancy
Abdel Kader Sylla,Pau-Orthez,34,17.2,4.7,3.1,0.91,0.61,0.58,0.53,0.00,0.59,0.19,0.49,-4.64,0.4,0.9,2.4,/profile/Abdel-Kader-Sylla-6400/,/stats/french/2015/Pau-Orthez,2015,french,Abdel-Kader-Sylla-6400,Pau-Orthez
Armon Johnson,Le Mans,5,17.2,4.6,5.0,0.61,0.40,0.36,0.32,0.08,2.20,0.44,1.22,-2.05,0.2,0.0,0.6,/profile/Armon-Johnson-5752/,/stats/french/2015/Le%20Mans,2015,french,Armon-Johnson-5752,Le%20Mans
Loic Akono,Boulogne,34,17.2,5.6,4.6,0.85,0.55,0.52,0.21,0.58,2.47,0.53,1.65,0.83,0.8,0.0,1.4,/profile/Loic-Akono-37999/,/stats/french/2015/Boulogne,2015,french,Loic-Akono-37999,Boulogne
Giovan Oniangue,Paris-Levallois,34,17.2,6.2,5.0,0.92,0.55,0.50,0.27,0.52,0.79,0.16,0.77,-2.90,0.5,0.2,1.7,/profile/Giovan-Oniangue-39851/,/stats/french/2015/Paris-Levallois,2015,french,Giovan-Oniangue-39851,Paris-Levallois
Kim English,Cholet,5,17.0,9.4,8.2,0.78,0.52,0.46,0.24,0.61,3.60,0.44,1.29,-2.27,0.4,0.2,0.8,/profile/Kim-English-5730/,/stats/french/2015/Cholet,2015,french,Kim-English-5730,Cholet
Jordan Aboudou,Gravelines,26,16.9,6.2,5.3,0.89,0.53,0.51,0.21,0.38,0.35,0.07,0.32,-5.02,0.7,0.5,1.7,/profile/Jordan-Aboudou-36195/,/stats/french/2015/Gravelines,2015,french,Jordan-Aboudou-36195,Gravelines
Louis Labeyrie,Paris-Levallois,33,16.8,5.3,4.4,0.95,0.54,0.51,0.25,0.35,0.64,0.15,1.00,-1.25,0.5,0.8,2.3,/profile/Louis-Labeyrie-40296/,/stats/french/2015/Paris-Levallois,2015,french,Louis-Labeyrie-40296,Paris-Levallois
Alhaji Mohammed,Nancy,5,16.8,8.8,7.6,0.90,0.55,0.54,0.11,0.29,1.80,0.24,1.00,-3.56,0.2,0.0,2.2,/profile/Alhaji-Mohammed-31229/,/stats/french/2015/Nancy,2015,french,Alhaji-Mohammed-31229,Nancy
Steed Tchicamboud,Chalon,5,16.6,6.8,5.4,0.89,0.51,0.43,0.52,0.56,2.40,0.44,3.00,4.84,0.2,0.0,1.4,/profile/Steed-Tchicamboud-38960/,/stats/french/2015/Chalon,2015,french,Steed-Tchicamboud-38960,Chalon
Petr Cornelie,Le Mans,30,16.5,4.2,3.5,0.98,0.57,0.56,0.15,0.35,0.53,0.15,0.94,-1.36,0.3,0.8,2.4,/profile/Petr-Cornelie-61916/,/stats/french/2015/Le%20Mans,2015,french,Petr-Cornelie-61916,Le%20Mans
Jerome Sanchez,Bourg,34,16.3,4.3,3.6,0.85,0.55,0.54,0.23,0.30,1.21,0.34,1.11,-1.69,0.5,0.1,2.3,/profile/Jerome-Sanchez-39501/,/stats/french/2015/Bourg,2015,french,Jerome-Sanchez-39501,Bourg
Sam Dower,Boulogne,7,16.3,4.4,4.4,0.81,0.44,0.42,0.29,0.10,0.29,0.06,0.67,-1.41,0.1,0.1,2.6,/profile/Sam-Dower-19785/,/stats/french/2015/Boulogne,2015,french,Sam-Dower-19785,Boulogne
Kevin Corre,Bourg,25,16.2,4.6,3.5,0.84,0.56,0.54,0.34,0.18,0.68,0.19,0.52,-5.16,0.6,0.2,2.6,/profile/Kevin-Corre-37426/,/stats/french/2015/Bourg,2015,french,Kevin-Corre-37426,Bourg
Simon Darnauzan,Bourg,20,16.0,2.9,3.0,0.63,0.44,0.42,0.17,0.52,3.85,1.28,2.96,7.66,0.3,0.0,1.8,/profile/Simon-Darnauzan-39619/,/stats/french/2015/Bourg,2015,french,Simon-Darnauzan-39619,Bourg
Leopold Cavaliere,Pau-Orthez,1,16.0,6.0,6.0,0.86,0.50,0.50,0.00,0.33,3.00,0.50,3.00,6.13,1.0,0.0,2.0,/profile/Leopold-Cavaliere-62937/,/stats/french/2015/Pau-Orthez,2015,french,Leopold-Cavaliere-62937,Pau-Orthez
Maxime Courby,Rouen,33,16.0,4.0,2.9,1.09,0.65,0.63,0.15,0.47,0.82,0.28,1.50,0.00,0.6,0.1,1.3,/profile/Maxime-Courby-39561/,/stats/french/2015/Rouen,2015,french,Maxime-Courby-39561,Rouen
Pape-Philippe Amagou,Limoges,36,15.9,4.0,3.1,0.78,0.51,0.43,0.62,0.46,1.81,0.58,1.63,0.58,0.4,0.0,1.9,/profile/Pape-Philippe-Amagou-186/,/stats/french/2015/Limoges,2015,french,Pape-Philippe-Amagou-186,Limoges
Abdoulaye Loum,Orleans,28,15.9,5.8,5.3,0.82,0.50,0.50,0.21,0.35,0.29,0.05,0.23,-6.74,0.5,1.1,1.6,/profile/Abdoulaye-Loum-6305/,/stats/french/2015/Orleans,2015,french,Abdoulaye-Loum-6305,Orleans
Laurence Ekperigin,Nanterre,34,15.9,5.0,3.4,0.93,0.61,0.60,0.45,0.01,0.74,0.22,0.63,-4.22,0.7,0.4,1.4,/profile/Laurence-Ekperigin-39924/,/stats/french/2015/Nanterre,2015,french,Laurence-Ekperigin-39924,Nanterre
Will Yeguete,Le Havre,35,15.8,5.1,4.0,0.86,0.52,0.51,0.50,0.04,0.66,0.16,0.68,-3.40,0.7,0.3,1.9,/profile/Will-Yeguete-6518/,/stats/french/2015/Le%20Havre,2015,french,Will-Yeguete-6518,Le%20Havre
Jeremy Nzeulie,Nanterre,34,15.6,5.5,4.4,0.95,0.57,0.56,0.20,0.59,1.24,0.28,1.35,-0.55,0.3,0.1,1.7,/profile/Jeremy-Nzeulie-64821/,/stats/french/2015/Nanterre,2015,french,Jeremy-Nzeulie-64821,Nanterre
Coleman Collins,Gravelines,13,15.6,4.7,3.4,0.93,0.55,0.52,0.61,0.00,0.54,0.16,0.88,-1.65,0.3,0.2,1.2,/profile/Coleman-Collins-1006/,/stats/french/2015/Gravelines,2015,french,Coleman-Collins-1006,Gravelines
Kervin Bristol,Dijon,9,15.6,5.1,4.4,0.98,0.54,0.55,0.15,0.00,0.33,0.08,0.75,-1.47,0.2,0.4,2.1,/profile/Kervin-Bristol-19907/,/stats/french/2015/Dijon,2015,french,Kervin-Bristol-19907,Dijon
Johan Passave-Ducteil,Nanterre,30,15.5,8.4,5.4,0.97,0.61,0.59,0.58,0.00,0.73,0.14,0.47,-6.77,0.8,0.3,2.3,/profile/Johan-Passave-Ducteil-40295/,/stats/french/2015/Nanterre,2015,french,Johan-Passave-Ducteil-40295,Nanterre
Elston Turner,Chalon,2,15.5,3.0,4.5,0.55,0.30,0.28,0.22,0.67,1.50,0.33,3.00,3.24,1.0,0.0,0.0,/profile/Elston-Turner-16952/,/stats/french/2015/Chalon,2015,french,Elston-Turner-16952,Chalon
Paul Lacombe,Strasbourg,44,15.3,4.0,3.5,0.80,0.53,0.49,0.24,0.37,1.98,0.57,1.67,0.92,0.6,0.3,1.8,/profile/Paul-Lacombe-6310/,/stats/french/2015/Strasbourg,2015,french,Paul-Lacombe-6310,Strasbourg
Bangaly Fofana,Strasbourg,44,15.3,5.9,3.4,1.08,0.70,0.68,0.53,0.01,0.68,0.20,0.58,-4.92,0.5,0.7,2.3,/profile/Bangaly-Fofana-5507/,/stats/french/2015/Strasbourg,2015,french,Bangaly-Fofana-5507,Strasbourg
Kevin Joss Rauze,Dijon,31,15.2,2.9,2.4,0.93,0.56,0.56,0.12,0.64,0.74,0.31,1.44,-0.15,0.7,0.1,1.6,/profile/Kevin-Joss-Rauze-38811/,/stats/french/2015/Dijon,2015,french,Kevin-Joss-Rauze-38811,Dijon
Gedeon Pitard,Le Havre,36,15.0,3.0,2.8,0.70,0.45,0.40,0.36,0.48,1.19,0.42,1.34,-0.62,0.6,0.1,2.3,/profile/Gedeon-Pitard-39468/,/stats/french/2015/Le%20Havre,2015,french,Gedeon-Pitard-39468,Le%20Havre
Garry Florimont,Chalons-en-Champagne,34,15.0,6.4,4.9,0.95,0.59,0.58,0.25,0.00,0.53,0.11,0.43,-5.70,0.5,0.3,2.8,/profile/Garry-Florimont-38373/,/stats/french/2015/Chalons-en-Champagne,2015,french,Garry-Florimont-38373,Chalons-en-Champagne
Izzet Turkyilmaz,Le Mans,7,14.9,2.1,3.7,0.46,0.27,0.25,0.12,0.46,0.14,0.04,0.20,-4.42,0.6,1.0,1.6,/profile/Izzet-Turkyilmaz-39875/,/stats/french/2015/Le%20Mans,2015,french,Izzet-Turkyilmaz-39875,Le%20Mans
Max Kouguere,Orleans,24,14.4,4.1,3.5,0.86,0.52,0.48,0.33,0.31,0.83,0.24,1.05,-1.66,0.6,0.1,1.6,/profile/Max-Kouguere-39253/,/stats/french/2015/Orleans,2015,french,Max-Kouguere-39253,Orleans
Guillaume Yango,Bourg,30,14.3,5.8,3.8,1.09,0.65,0.62,0.39,0.00,0.17,0.04,0.22,-4.42,0.3,0.1,1.5,/profile/Guillaume-Yango-5918/,/stats/french/2015/Bourg,2015,french,Guillaume-Yango-5918,Bourg
Livio Jean-Charles,Villeurbanne,35,14.3,5.1,4.0,0.89,0.56,0.50,0.31,0.06,0.60,0.15,0.55,-4.98,0.5,0.4,1.3,/profile/Livio-Jean-Charles-6125/,/stats/french/2015/Villeurbanne,2015,french,Livio-Jean-Charles-6125,Villeurbanne
Joseph Gomis,Nanterre,30,14.0,4.3,3.5,0.85,0.56,0.53,0.22,0.42,1.60,0.46,1.33,-0.93,0.5,0.0,1.0,/profile/Joseph-Gomis-5376/,/stats/french/2015/Nanterre,2015,french,Joseph-Gomis-5376,Nanterre
Marc Judith,Nanterre,35,13.8,2.6,2.7,0.76,0.46,0.45,0.13,0.46,1.51,0.57,2.52,2.89,0.4,0.1,1.3,/profile/Marc-Judith-40297/,/stats/french/2015/Nanterre,2015,french,Marc-Judith-40297,Nanterre
Steed Tchicamboud,Limoges,6,13.5,2.7,3.8,0.55,0.31,0.24,0.26,0.61,2.17,0.57,4.33,6.96,0.5,0.0,0.8,/profile/Steed-Tchicamboud-38960/,/stats/french/2015/Limoges,2015,french,Steed-Tchicamboud-38960,Limoges
David Michineau,Chalon,27,13.4,3.3,3.7,0.60,0.39,0.37,0.27,0.17,1.30,0.35,1.03,-2.97,0.6,0.1,1.7,/profile/David-Michineau-76479/,/stats/french/2015/Chalon,2015,french,David-Michineau-76479,Chalon
Charles-Henri Bronchard,Pau-Orthez,32,13.2,4.1,3.8,0.75,0.47,0.41,0.32,0.20,0.69,0.18,0.71,-3.79,0.5,0.1,0.9,/profile/Charles-Henri-Bronchard-68187/,/stats/french/2015/Pau-Orthez,2015,french,Charles-Henri-Bronchard-68187,Pau-Orthez
Ryan Reid,Nancy,24,13.1,4.8,3.8,0.83,0.56,0.51,0.26,0.02,0.38,0.10,0.27,-8.56,0.3,0.1,2.2,/profile/Ryan-Reid-5956/,/stats/french/2015/Nancy,2015,french,Ryan-Reid-5956,Nancy
Georgi Joseph,Villeurbanne,26,13.0,2.4,1.9,0.66,0.51,0.47,0.54,0.06,0.96,0.50,0.78,-4.69,0.7,0.3,2.3,/profile/Georgi-Joseph-38750/,/stats/french/2015/Villeurbanne,2015,french,Georgi-Joseph-38750,Villeurbanne
Mickael Var,Boulogne,7,13.0,3.9,3.4,0.89,0.52,0.46,0.21,0.46,0.57,0.17,1.00,-1.42,0.7,0.0,1.6,/profile/Mickael-Var-39994/,/stats/french/2015/Boulogne,2015,french,Mickael-Var-39994,Boulogne
Guy Edi,Chalons-en-Champagne,33,12.9,3.9,3.1,0.75,0.51,0.45,0.51,0.26,0.85,0.27,0.67,-5.29,0.5,0.2,1.3,/profile/Guy-Edi-41296/,/stats/french/2015/Chalons-en-Champagne,2015,french,Guy-Edi-41296,Chalons-en-Champagne
Jacques Alingue,Dijon,31,12.9,2.7,2.1,0.84,0.58,0.58,0.34,0.02,0.55,0.27,0.65,-3.79,0.5,0.4,1.5,/profile/Jacques-Alingue-76491/,/stats/french/2015/Dijon,2015,french,Jacques-Alingue-76491,Dijon
Travis Bader,Villeurbanne,13,12.8,2.2,3.2,0.61,0.33,0.31,0.12,0.74,0.62,0.19,2.67,1.45,0.2,0.0,1.1,/profile/Travis-Bader-18094/,/stats/french/2015/Villeurbanne,2015,french,Travis-Bader-18094,Villeurbanne
Sarra Camara,Limoges,41,12.8,4.3,3.7,0.83,0.50,0.48,0.39,0.01,0.44,0.12,0.55,-3.99,0.4,0.2,1.3,/profile/Sarra-Camara-6168/,/stats/french/2015/Limoges,2015,french,Sarra-Camara-6168,Limoges
Trent Plaisted,Limoges,31,12.6,4.2,3.2,0.88,0.57,0.59,0.37,0.00,0.48,0.15,0.47,-5.58,0.4,0.2,2.1,/profile/Trent-Plaisted-1011/,/stats/french/2015/Limoges,2015,french,Trent-Plaisted-1011,Limoges
Deonta Vaughn,Paris-Levallois,5,12.4,3.2,5.6,0.47,0.28,0.29,0.07,0.32,1.80,0.32,1.80,1.60,0.0,0.0,1.8,/profile/Deonta-Vaughn-5400/,/stats/french/2015/Paris-Levallois,2015,french,Deonta-Vaughn-5400,Paris-Levallois
Michel Jean-Baptiste-Adolphe,Paris-Levallois,34,12.3,5.1,3.9,0.95,0.58,0.57,0.28,0.00,0.29,0.07,0.33,-5.57,0.5,0.3,1.7,/profile/Michel-Jean-Baptiste-Adolphe-39268/,/stats/french/2015/Paris-Levallois,2015,french,Michel-Jean-Baptiste-Adolphe-39268,Paris-Levallois
Alexandre Chassang,Villeurbanne,31,12.3,3.9,3.2,0.98,0.57,0.57,0.15,0.45,0.71,0.22,1.29,-0.64,0.2,0.3,1.8,/profile/Alexandre-Chassang-62394/,/stats/french/2015/Villeurbanne,2015,french,Alexandre-Chassang-62394,Villeurbanne
