Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Valdas Vasylius,Neptunas,6,11.2,2.0,3.8,0.41,0.25,0.24,0.09,0.52,1.83,0.48,2.20,3.42,0.0,0.2,0.5,/profile/Valdas-Vasylius-26205/,/stats/eurocup/2015/Neptunas,2015,eurocup,Valdas-Vasylius-26205,Neptunas
Boris Dallo,Partizan,9,11.1,2.1,2.9,0.46,0.34,0.29,0.15,0.23,0.67,0.23,0.46,-9.15,0.4,0.0,1.3,/profile/Boris-Dallo-7206/,/stats/eurocup/2015/Partizan,2015,eurocup,Boris-Dallo-7206,Partizan
Anzejs Pasecniks,VEF Riga,10,11.1,2.0,2.8,0.56,0.34,0.32,0.14,0.39,0.20,0.07,0.33,-4.10,0.1,0.2,1.7,/profile/Anzejs-Pasecniks-65023/,/stats/eurocup/2015/VEF%20Riga,2015,eurocup,Anzejs-Pasecniks-65023,VEF%20Riga
Maxim Kolyushkin,Kuban,15,11.0,2.4,3.0,0.59,0.39,0.40,0.04,0.33,1.00,0.33,1.00,-3.04,0.5,0.1,1.4,/profile/Maxim-Kolyushkin-40354/,/stats/eurocup/2015/Kuban,2015,eurocup,Maxim-Kolyushkin-40354,Kuban
Justin Cobbs,VEF Riga,4,10.9,1.3,2.5,0.31,0.23,0.15,0.20,0.10,0.75,0.30,0.60,-6.73,0.5,0.0,1.5,/profile/Justin-Cobbs-20725/,/stats/eurocup/2015/VEF%20Riga,2015,eurocup,Justin-Cobbs-20725,VEF%20Riga
Georgi Joseph,Villeurbanne,5,10.9,2.2,2.8,0.61,0.37,0.36,0.14,0.14,0.40,0.14,0.67,-3.16,0.2,0.0,2.6,/profile/Georgi-Joseph-38750/,/stats/eurocup/2015/Villeurbanne,2015,eurocup,Georgi-Joseph-38750,Villeurbanne
Maxim Grigoryev,Kuban,17,10.8,3.8,2.9,0.99,0.57,0.52,0.34,0.70,0.76,0.26,1.86,0.91,0.5,0.0,1.5,/profile/Maxim-Grigoryev-40353/,/stats/eurocup/2015/Kuban,2015,eurocup,Maxim-Grigoryev-40353,Kuban
Dominic Lockhart,Oldenburg,9,10.7,1.0,1.3,0.53,0.35,0.33,0.17,0.75,1.33,1.00,3.00,4.24,0.6,0.1,1.3,/profile/Dominic-Lockhart-62422/,/stats/eurocup/2015/Oldenburg,2015,eurocup,Dominic-Lockhart-62422,Oldenburg
Garrett Stutz,Nymburk,14,10.7,4.9,3.5,0.93,0.60,0.52,0.39,0.04,0.43,0.12,0.38,-8.26,0.2,0.6,1.6,/profile/Garrett-Stutz-16420/,/stats/eurocup/2015/Nymburk,2015,eurocup,Garrett-Stutz-16420,Nymburk
Justas Sinica,Neptunas,6,10.5,4.2,3.8,0.88,0.53,0.52,0.04,0.96,0.33,0.09,0.40,-5.74,0.0,0.0,0.8,/profile/Justas-Sinica-39513/,/stats/eurocup/2015/Neptunas,2015,eurocup,Justas-Sinica-39513,Neptunas
Viktor Sanikidze,UNICS,3,10.4,4.7,4.3,0.74,0.42,0.38,0.62,0.08,0.33,0.08,0.50,-4.41,0.3,0.3,0.3,/profile/Viktor-Sanikidze-5922/,/stats/eurocup/2015/UNICS,2015,eurocup,Viktor-Sanikidze-5922,UNICS
Oriol Pauli,Gran Canaria,22,10.4,3.9,3.0,0.92,0.55,0.53,0.41,0.33,0.68,0.23,1.15,-1.32,0.2,0.0,0.8,/profile/Oriol-Pauli-62429/,/stats/eurocup/2015/Gran%20Canaria,2015,eurocup,Oriol-Pauli-62429,Gran%20Canaria
Andrey Desyatnikov,Zenit,2,10.3,3.5,1.5,1.00,0.62,0.33,2.00,0.00,0.00,0.00,0.00,-4.80,0.0,0.5,1.5,/profile/Andrey-Desyatnikov-62419/,/stats/eurocup/2015/Zenit%20St%20Petersburg,2015,eurocup,Andrey-Desyatnikov-62419,Zenit%20St%20Petersburg
Livio Jean-Charles,Villeurbanne,10,10.3,2.2,2.1,0.54,0.44,0.38,0.43,0.10,0.50,0.24,0.33,-11.73,0.3,0.3,0.8,/profile/Livio-Jean-Charles-6125/,/stats/eurocup/2015/Villeurbanne,2015,eurocup,Livio-Jean-Charles-6125,Villeurbanne
Muratcan Guler,Besiktas,15,10.2,1.1,1.4,0.52,0.37,0.38,0.19,0.48,1.20,0.86,1.80,1.30,0.4,0.1,1.0,/profile/Muratcan-Guler-36254/,/stats/eurocup/2015/Besiktas,2015,eurocup,Muratcan-Guler-36254,Besiktas
Patrick Miller,Besiktas,3,10.1,2.3,2.7,0.78,0.44,0.44,0.00,0.25,1.00,0.38,3.00,3.28,0.3,0.7,1.3,/profile/Patrick-Miller-17036/,/stats/eurocup/2015/Besiktas,2015,eurocup,Patrick-Miller-17036,Besiktas
Arturas Valeika,Lietuvos Rytas,15,10.1,3.0,1.5,0.99,0.66,0.61,1.09,0.00,1.20,0.78,1.80,1.26,0.7,0.1,1.8,/profile/Arturas-Valeika-24307/,/stats/eurocup/2015/Lietuvos%20Rytas,2015,eurocup,Arturas-Valeika-24307,Lietuvos%20Rytas
Maxim Sheleketo,Khimki,19,10.0,3.2,2.6,1.07,0.59,0.57,0.08,0.38,0.21,0.08,0.80,-1.22,0.3,0.1,1.6,/profile/Maxim-Sheleketo-273/,/stats/eurocup/2015/Khimki,2015,eurocup,Maxim-Sheleketo-273,Khimki
Jean Salumu,Oostende,12,9.9,3.5,2.5,0.99,0.60,0.52,0.37,0.57,0.42,0.17,0.71,-3.03,0.3,0.0,0.9,/profile/Jean-Salumu-43088/,/stats/eurocup/2015/Oostende,2015,eurocup,Jean-Salumu-43088,Oostende
Oscar Alvarado,Gran Canaria,3,9.8,2.0,1.3,0.75,0.75,0.75,0.00,1.00,1.00,0.75,0.75,-6.84,0.0,0.0,1.0,/profile/Oscar-Alvarado-40023/,/stats/eurocup/2015/Gran%20Canaria,2015,eurocup,Oscar-Alvarado-40023,Gran%20Canaria
Mutlu Demir,Karsiyaka,9,9.7,4.9,4.2,0.94,0.50,0.47,0.37,0.00,0.33,0.08,1.50,0.00,0.2,0.2,1.6,/profile/Mutlu-Demir-38499/,/stats/eurocup/2015/Karsiyaka,2015,eurocup,Mutlu-Demir-38499,Karsiyaka
Andreja Milutinovic,Partizan,9,9.7,2.8,2.1,0.89,0.58,0.50,0.32,0.21,0.89,0.42,1.33,-0.78,0.3,0.0,2.0,/profile/Andreja-Milutinovic-5135/,/stats/eurocup/2015/Partizan,2015,eurocup,Andreja-Milutinovic-5135,Partizan
Dimitri Sokolov,UNICS,11,9.7,4.4,2.7,0.97,0.59,0.57,0.83,0.00,0.00,0.00,0.00,-6.82,0.1,0.3,1.5,/profile/Dimitri-Sokolov-153/,/stats/eurocup/2015/UNICS,2015,eurocup,Dimitri-Sokolov-153,UNICS
Yunus Sonsirma,Karsiyaka,17,9.7,2.2,1.5,0.89,0.58,0.48,0.50,0.42,0.47,0.31,0.89,-2.22,0.4,0.0,0.9,/profile/Yunus-Sonsirma-45634/,/stats/eurocup/2015/Karsiyaka,2015,eurocup,Yunus-Sonsirma-45634,Karsiyaka
Berkay Candan,Banvit,21,9.6,2.2,2.5,0.82,0.43,0.42,0.04,0.63,0.29,0.12,2.00,0.50,0.3,0.2,1.6,/profile/Berkay-Candan-6418/,/stats/eurocup/2015/Banvit,2015,eurocup,Berkay-Candan-6418,Banvit
Jaka Brodnik,Olimpija Ljubljana,6,9.6,2.2,1.7,0.87,0.51,0.40,0.60,0.20,0.67,0.40,2.00,1.11,0.3,0.2,1.7,/profile/Jaka-Brodnik-40210/,/stats/eurocup/2015/Olimpija%20Ljubljana,2015,eurocup,Jaka-Brodnik-40210,Olimpija%20Ljubljana
David Guardia,Valencia,1,9.5,2.0,4.0,0.50,0.25,0.25,0.00,0.25,2.00,0.50,0.00,14.51,0.0,0.0,1.0,/profile/David-Guardia-39773/,/stats/eurocup/2015/Valencia,2015,eurocup,David-Guardia-39773,Valencia
Inanc Koc,Karsiyaka,12,9.5,1.0,1.4,0.43,0.31,0.29,0.35,0.29,0.83,0.59,1.25,-1.16,0.2,0.1,1.2,/profile/Inanc-Koc-37918/,/stats/eurocup/2015/Karsiyaka,2015,eurocup,Inanc-Koc-37918,Karsiyaka
Artjoms Butjankovs,Ventspils,7,9.5,1.7,1.9,0.62,0.42,0.42,0.23,0.23,0.29,0.15,0.40,-5.86,0.3,0.3,1.0,/profile/Artjoms-Butjankovs-64192/,/stats/eurocup/2015/Ventspils,2015,eurocup,Artjoms-Butjankovs-64192,Ventspils
Tolga Gecim,Banvit,16,9.4,1.4,1.8,0.51,0.34,0.26,0.38,0.45,1.19,0.66,1.73,1.12,0.3,0.1,1.1,/profile/Tolga-Gecim-62823/,/stats/eurocup/2015/Banvit,2015,eurocup,Tolga-Gecim-62823,Banvit
Ivan Lazarev,Zenit,7,9.3,4.4,3.7,0.79,0.50,0.46,0.46,0.00,0.29,0.08,0.29,-8.55,0.0,0.1,2.9,/profile/Ivan-Lazarev-7108/,/stats/eurocup/2015/Zenit%20St%20Petersburg,2015,eurocup,Ivan-Lazarev-7108,Zenit%20St%20Petersburg
Fabio Santana,Gran Canaria,5,9.3,2.6,2.0,0.68,0.51,0.45,0.60,0.40,1.00,0.50,0.83,-5.76,0.6,0.0,0.8,/profile/Fabio-Santana-39817/,/stats/eurocup/2015/Gran%20Canaria,2015,eurocup,Fabio-Santana-39817,Gran%20Canaria
Kyryl Natyazhko,Lietuvos Rytas,5,9.2,2.8,2.0,0.76,0.50,0.40,0.90,0.00,0.20,0.10,0.25,-6.88,0.0,0.2,1.8,/profile/Kyryl-Natyazhko-5825/,/stats/eurocup/2015/Lietuvos%20Rytas,2015,eurocup,Kyryl-Natyazhko-5825,Lietuvos%20Rytas
Damir Krupalija,Nancy,5,9.2,1.0,1.6,0.43,0.27,0.13,0.38,0.75,0.80,0.50,2.00,1.44,0.0,0.0,0.4,/profile/Damir-Krupalija-34761/,/stats/eurocup/2015/Nancy,2015,eurocup,Damir-Krupalija-34761,Nancy
Guido Grunheid,Artland,9,9.1,2.0,2.1,0.90,0.47,0.47,0.00,0.47,0.67,0.32,6.00,3.85,0.2,0.1,1.6,/profile/Guido-Grunheid-36780/,/stats/eurocup/2015/Artland,2015,eurocup,Guido-Grunheid-36780,Artland
Massimo Chessa,Sassari,6,9.1,1.5,1.8,0.75,0.41,0.41,0.00,0.91,0.83,0.45,5.00,4.08,0.2,0.0,1.8,/profile/Massimo-Chessa-39966/,/stats/eurocup/2015/Sassari,2015,eurocup,Massimo-Chessa-39966,Sassari
Albert Fontet,Zaragoza,4,9.1,0.3,0.0,0.33,0.57,0.00,0.00,0.00,0.25,0.00,0.50,-3.70,0.0,0.0,1.8,/profile/Albert-Fontet-38642/,/stats/eurocup/2015/Zaragoza,2015,eurocup,Albert-Fontet-38642,Zaragoza
Mouhamed Barro,Gran Canaria,5,9.0,4.0,3.0,0.83,0.52,0.53,0.67,0.00,0.20,0.07,0.25,-7.41,0.4,0.0,1.2,/profile/Mouhamed-Barro-77549/,/stats/eurocup/2015/Gran%20Canaria,2015,eurocup,Mouhamed-Barro-77549,Gran%20Canaria
Lovro Mazalin,Cedevita,5,9.0,1.8,1.4,0.82,0.57,0.57,0.29,0.14,0.20,0.14,0.33,-5.32,0.2,0.0,1.4,/profile/Lovro-Mazalin-62883/,/stats/eurocup/2015/Cedevita,2015,eurocup,Lovro-Mazalin-62883,Cedevita
Muhammed Senli,Besiktas,16,9.0,3.2,2.3,0.84,0.58,0.53,0.41,0.16,0.38,0.16,0.38,-8.31,0.4,0.4,1.6,/profile/Muhammed-Senli-45601/,/stats/eurocup/2015/Besiktas,2015,eurocup,Muhammed-Senli-45601,Besiktas
Petr Gubanov,UNICS,7,8.7,2.7,2.3,1.00,0.59,0.59,0.00,0.38,0.57,0.25,1.33,-0.57,0.0,0.1,0.6,/profile/Petr-Gubanov-40035/,/stats/eurocup/2015/UNICS,2015,eurocup,Petr-Gubanov-40035,UNICS
Vasily Zavoruev,Krasny Oktyabr,9,8.7,1.4,1.4,0.58,0.43,0.31,0.38,0.77,0.56,0.38,0.71,-4.73,0.2,0.0,0.8,/profile/Vasily-Zavoruev-264/,/stats/eurocup/2015/Krasny%20Oktyabr,2015,eurocup,Vasily-Zavoruev-264,Krasny%20Oktyabr
Sergei Lishouk,Valencia,1,8.7,8.0,3.0,1.33,0.71,0.67,2.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,2.0,/profile/Sergei-Lishouk-5396/,/stats/eurocup/2015/Valencia,2015,eurocup,Sergei-Lishouk-5396,Valencia
Yiorgos Dedas,PAOK,16,8.7,3.5,3.4,0.88,0.49,0.46,0.09,0.87,0.63,0.18,1.67,0.48,0.1,0.0,1.0,/profile/Yiorgos-Dedas-38240/,/stats/eurocup/2015/PAOK,2015,eurocup,Yiorgos-Dedas-38240,PAOK
Stefan Pot,Ploiesti,3,8.6,0.0,1.0,0.00,0.00,0.00,0.00,0.33,1.67,1.67,1.67,1.28,0.3,0.0,1.0,/profile/Stefan-Pot-62285/,/stats/eurocup/2015/Ploiesti,2015,eurocup,Stefan-Pot-62285,Ploiesti
Igor Zamanskiy,Krasny Oktyabr,9,8.6,1.2,0.7,0.92,0.64,0.67,1.00,0.00,0.44,0.67,1.33,-0.44,0.0,0.0,1.3,/profile/Igor-Zamanskiy-39144/,/stats/eurocup/2015/Krasny%20Oktyabr,2015,eurocup,Igor-Zamanskiy-39144,Krasny%20Oktyabr
Soner Senturk,Karsiyaka,19,8.4,1.9,1.4,0.97,0.62,0.67,0.22,0.30,0.95,0.67,2.25,2.50,0.1,0.0,1.6,/profile/Soner-Senturk-38188/,/stats/eurocup/2015/Karsiyaka,2015,eurocup,Soner-Senturk-38188,Karsiyaka
Valeri Likhodei,UNICS,7,8.3,2.1,2.0,0.81,0.46,0.43,0.36,0.21,0.14,0.07,0.50,-2.37,0.1,0.1,1.6,/profile/Valeri-Likhodei-245/,/stats/eurocup/2015/UNICS,2015,eurocup,Valeri-Likhodei-245,UNICS
Michail Liapis,PAOK,15,8.2,2.6,1.2,1.30,0.81,0.69,0.78,0.78,0.53,0.44,1.60,0.27,0.1,0.1,0.9,/profile/Michail-Liapis-42254/,/stats/eurocup/2015/PAOK,2015,eurocup,Michail-Liapis-42254,PAOK
Xavier Corosine,Paris-Levallois,15,8.1,2.2,2.0,0.94,0.53,0.53,0.07,0.67,0.73,0.37,2.75,2.70,0.3,0.0,1.3,/profile/Xavier-Corosine-37133/,/stats/eurocup/2015/Paris-Levallois,2015,eurocup,Xavier-Corosine-37133,Paris-Levallois
Giovanni Pini,Reggio Emilia,3,8.1,0.7,1.3,0.29,0.25,0.25,0.00,0.00,0.33,0.25,0.33,-9.76,0.7,0.3,2.7,/profile/Giovanni-Pini-64929/,/stats/eurocup/2015/Reggio%20Emilia,2015,eurocup,Giovanni-Pini-64929,Reggio%20Emilia
Karlo Zganec,Cedevita,6,8.0,1.5,0.8,0.90,0.53,0.40,1.60,0.00,0.67,0.80,4.00,3.56,0.2,0.0,1.0,/profile/Karlo-Zganec-61997/,/stats/eurocup/2015/Cedevita,2015,eurocup,Karlo-Zganec-61997,Cedevita
Florian Koch,Bonn,10,8.0,1.9,1.8,0.61,0.50,0.47,0.11,0.44,0.20,0.11,0.17,-13.20,0.4,0.0,1.6,/profile/Florian-Koch-45042/,/stats/eurocup/2015/Bonn,2015,eurocup,Florian-Koch-45042,Bonn
Vasilije Vucetic,Olimpija Ljubljana,8,7.9,2.6,2.0,0.91,0.56,0.47,0.38,0.13,0.00,0.00,0.00,-6.06,0.3,0.3,1.4,/profile/Vasilije-Vucetic-62861/,/stats/eurocup/2015/Olimpija%20Ljubljana,2015,eurocup,Vasilije-Vucetic-62861,Olimpija%20Ljubljana
Cheikh Mbodj,Sassari,6,7.9,1.5,0.7,0.95,0.64,0.75,1.75,0.00,0.00,0.00,0.00,-4.02,0.3,0.2,1.0,/profile/Cheikh-Mbodj-40926/,/stats/eurocup/2015/Sassari,2015,eurocup,Cheikh-Mbodj-40926,Sassari
Diego Gallardo,Sevilla,6,7.7,1.8,1.8,0.65,0.46,0.45,0.18,0.64,0.17,0.09,0.20,-9.13,0.3,0.0,0.7,/profile/Diego-Gallardo-68734/,/stats/eurocup/2015/Sevilla,2015,eurocup,Diego-Gallardo-68734,Sevilla
Rolands Freimanis,UNICS,7,7.7,4.0,3.7,0.90,0.49,0.48,0.23,0.54,0.14,0.04,0.50,-2.56,0.0,0.0,2.3,/profile/Rolands-Freimanis-39322/,/stats/eurocup/2015/UNICS,2015,eurocup,Rolands-Freimanis-39322,UNICS
Valentin Bigote,Nancy,16,7.6,2.8,2.5,0.76,0.49,0.43,0.30,0.35,0.56,0.23,0.75,-4.93,0.4,0.0,0.9,/profile/Valentin-Bigote-40115/,/stats/eurocup/2015/Nancy,2015,eurocup,Valentin-Bigote-40115,Nancy
Aleksandar Marelja,Oostende,6,7.5,3.2,1.7,1.41,0.91,0.90,0.10,0.00,0.33,0.20,0.67,-3.63,0.0,0.0,1.0,/profile/Aleksandar-Marelja-69638/,/stats/eurocup/2015/Oostende,2015,eurocup,Aleksandar-Marelja-69638,Oostende
Vadim Panin,UNICS,10,7.5,1.2,1.2,0.71,0.50,0.50,0.00,0.92,0.80,0.67,1.60,0.46,0.3,0.1,1.8,/profile/Vadim-Panin-139/,/stats/eurocup/2015/UNICS,2015,eurocup,Vadim-Panin-139,UNICS
Nemanja Bezbradica,Partizan,5,7.4,1.0,1.4,0.43,0.27,0.29,0.71,0.14,0.80,0.57,2.00,1.83,0.0,0.0,0.6,/profile/Nemanja-Bezbradica-6163/,/stats/eurocup/2015/Partizan,2015,eurocup,Nemanja-Bezbradica-6163,Partizan
Erkan Veyseloglu,Banvit,10,7.4,1.0,1.1,0.71,0.45,0.45,0.00,0.27,0.40,0.36,1.33,-0.46,0.2,0.0,1.1,/profile/Erkan-Veyseloglu-38725/,/stats/eurocup/2015/Banvit,2015,eurocup,Erkan-Veyseloglu-38725,Banvit
Tomas Pomikilek,Nymburk,10,7.2,2.1,1.7,1.00,0.62,0.62,0.00,0.29,0.40,0.24,1.00,-1.91,0.3,0.1,0.6,/profile/Tomas-Pomikilek-49501/,/stats/eurocup/2015/Nymburk,2015,eurocup,Tomas-Pomikilek-49501,Nymburk
Rodions Kurucs,VEF Riga,1,7.1,7.0,3.0,2.00,1.02,1.00,0.33,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Rodions-Kurucs-83103/,/stats/eurocup/2015/VEF%20Riga,2015,eurocup,Rodions-Kurucs-83103,VEF%20Riga
Anthony Lambot,Charleroi,5,7.1,0.8,0.8,0.67,0.41,0.38,0.50,0.75,0.00,0.00,0.00,-2.82,0.2,0.0,0.4,/profile/Anthony-Lambot-67302/,/stats/eurocup/2015/Charleroi,2015,eurocup,Anthony-Lambot-67302,Charleroi
Levente Szijarto,Ploiesti,4,6.9,0.5,1.3,0.33,0.20,0.20,0.00,0.40,0.50,0.40,2.00,1.19,0.8,0.0,1.0,/profile/Levente-Szijarto-39202/,/stats/eurocup/2015/Ploiesti,2015,eurocup,Levente-Szijarto-39202,Ploiesti
Malela Mutuale,Paris-Levallois,5,6.9,1.8,1.0,0.82,0.77,0.80,0.40,0.40,0.60,0.60,0.60,-8.61,0.2,0.2,0.2,/profile/Malela-Mutuale-39942/,/stats/eurocup/2015/Paris-Levallois,2015,eurocup,Malela-Mutuale-39942,Paris-Levallois
Fedor Likholitov,Krasny Oktyabr,10,6.8,2.3,1.6,0.77,0.52,0.44,0.88,0.00,0.00,0.00,0.00,-10.45,0.2,0.1,1.8,/profile/Fedor-Likholitov-37313/,/stats/eurocup/2015/Krasny%20Oktyabr,2015,eurocup,Fedor-Likholitov-37313,Krasny%20Oktyabr
Kamil Zywert,Zastal,3,6.7,0.7,1.0,0.50,0.33,0.33,0.00,0.00,0.33,0.33,1.00,-1.61,0.0,0.0,1.0,/profile/Kamil-Zywert-62800/,/stats/eurocup/2015/Zastal,2015,eurocup,Kamil-Zywert-62800,Zastal
Aigars Skele,VEF Riga,3,6.6,3.3,3.0,0.77,0.51,0.56,0.22,0.22,0.33,0.11,0.33,-11.43,0.0,0.0,1.3,/profile/Aigars-Skele-77311/,/stats/eurocup/2015/VEF%20Riga,2015,eurocup,Aigars-Skele-77311,VEF%20Riga
Paulius Dambrauskas,Lietuvos Rytas,9,6.6,1.2,1.2,0.69,0.46,0.41,0.18,0.27,0.44,0.36,1.00,-2.14,0.4,0.1,1.3,/profile/Paulius-Dambrauskas-40489/,/stats/eurocup/2015/Lietuvos%20Rytas,2015,eurocup,Paulius-Dambrauskas-40489,Lietuvos%20Rytas
Milos Glisic,Partizan,1,6.6,2.0,2.0,1.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Milos-Glisic-62972/,/stats/eurocup/2015/Partizan,2015,eurocup,Milos-Glisic-62972,Partizan
Yaniv Green,Hapoel Jerusalem,7,6.5,1.4,1.0,0.91,0.63,0.71,0.29,0.00,0.14,0.14,0.33,-4.92,0.1,0.1,1.7,/profile/Yaniv-Green-5552/,/stats/eurocup/2015/Hapoel%20Jerusalem,2015,eurocup,Yaniv-Green-5552,Hapoel%20Jerusalem
Nikita Balashov,Kuban,9,6.4,2.1,2.1,0.76,0.42,0.42,0.42,0.11,0.11,0.05,0.50,-2.35,0.1,0.1,1.2,/profile/Nikita-Balashov-40360/,/stats/eurocup/2015/Kuban,2015,eurocup,Nikita-Balashov-40360,Kuban
Trent Plaisted,Limoges,2,6.3,1.5,0.5,0.75,0.80,1.00,2.00,0.00,0.00,0.00,0.00,-16.19,0.0,0.0,1.5,/profile/Trent-Plaisted-1011/,/stats/eurocup/2015/Limoges,2015,eurocup,Trent-Plaisted-1011,Limoges
Robert Rikic,Buducnost,11,6.3,3.3,1.9,1.13,0.71,0.67,0.48,0.00,0.09,0.05,0.17,-7.37,0.0,0.0,1.5,/profile/Robert-Rikic-42357/,/stats/eurocup/2015/Buducnost,2015,eurocup,Robert-Rikic-42357,Buducnost
Dalibor Bagaric,Bamberg,14,6.2,2.1,1.7,0.81,0.56,0.58,0.25,0.00,0.21,0.13,0.30,-9.39,0.2,0.1,1.2,/profile/Dalibor-Bagaric-1561/,/stats/eurocup/2015/Bamberg,2015,eurocup,Dalibor-Bagaric-1561,Bamberg
Adam Pechacek,Reggio Emilia,8,6.1,1.9,1.1,1.36,0.70,0.72,0.44,0.11,0.00,0.00,0.00,0.00,0.0,0.0,1.9,/profile/Adam-Pechacek-6394/,/stats/eurocup/2015/Reggio%20Emilia,2015,eurocup,Adam-Pechacek-6394,Reggio%20Emilia
Rei Pullazi,Roma,3,6.1,1.3,1.7,0.80,0.40,0.40,0.00,0.40,0.33,0.20,0.00,3.81,0.3,0.0,1.3,/profile/Rei-Pullazi-48953/,/stats/eurocup/2015/Roma,2015,eurocup,Rei-Pullazi-48953,Roma
Caner Erdeniz,Besiktas,10,5.9,0.0,1.0,0.00,0.00,0.00,0.20,0.80,0.20,0.20,0.67,-2.84,0.0,0.0,1.7,/profile/Caner-Erdeniz-45645/,/stats/eurocup/2015/Besiktas,2015,eurocup,Caner-Erdeniz-45645,Besiktas
Arthur Rozenfeld,Villeurbanne,3,5.8,1.0,0.7,1.20,0.61,0.75,0.50,1.00,1.33,2.00,0.00,15.68,0.0,0.0,0.3,/profile/Arthur-Rozenfeld-61909/,/stats/eurocup/2015/Villeurbanne,2015,eurocup,Arthur-Rozenfeld-61909,Villeurbanne
Enes Taskiran,Besiktas,5,5.7,1.6,0.8,1.14,0.69,0.75,1.00,0.25,0.00,0.00,0.00,-3.48,0.4,0.0,0.8,/profile/Enes-Taskiran-73271/,/stats/eurocup/2015/Besiktas,2015,eurocup,Enes-Taskiran-73271,Besiktas
Kamil Chanas,Zastal,9,5.7,1.6,1.2,0.88,0.59,0.55,0.18,0.36,0.11,0.09,0.25,-6.36,0.0,0.0,1.1,/profile/Kamil-Chanas-37979/,/stats/eurocup/2015/Zastal,2015,eurocup,Kamil-Chanas-37979,Zastal
Cevher Ozer,Banvit,6,5.7,0.8,1.5,0.45,0.28,0.28,0.00,0.56,0.50,0.33,1.50,0.00,0.2,0.0,1.0,/profile/Cevher-Ozer-5900/,/stats/eurocup/2015/Banvit,2015,eurocup,Cevher-Ozer-5900,Banvit
Dmitry Gerasimenko,Krasny Oktyabr,1,5.6,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.92,0.0,0.0,2.0,/profile/Dmitry-Gerasimenko-78876/,/stats/eurocup/2015/Krasny%20Oktyabr,2015,eurocup,Dmitry-Gerasimenko-78876,Krasny%20Oktyabr
Andreas Obst,Bamberg,9,5.5,2.0,2.2,0.90,0.45,0.45,0.00,0.85,0.11,0.05,0.00,1.38,0.2,0.0,0.4,/profile/Andreas-Obst-62843/,/stats/eurocup/2015/Bamberg,2015,eurocup,Andreas-Obst-62843,Bamberg
Drissa Ballo,Dijon,2,5.5,2.5,1.0,1.67,0.87,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,/profile/Drissa-Ballo-7275/,/stats/eurocup/2015/Dijon,2015,eurocup,Drissa-Ballo-7275,Dijon
Thomas Kottas,PAOK,8,5.4,0.5,0.6,0.50,0.34,0.40,0.40,0.00,0.25,0.40,1.00,-1.55,0.1,0.5,1.3,/profile/Thomas-Kottas-62811/,/stats/eurocup/2015/PAOK,2015,eurocup,Thomas-Kottas-62811,PAOK
Sergi Garcia,Zaragoza,2,5.3,1.5,1.5,1.00,0.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.0,0.0,1.5,/profile/Sergi-Garcia-62913/,/stats/eurocup/2015/Zaragoza,2015,eurocup,Sergi-Garcia-62913,Zaragoza
Martin Kriz,Nymburk,6,5.2,1.0,1.5,0.52,0.29,0.22,0.33,0.22,0.17,0.11,1.00,-1.10,0.5,0.2,0.7,/profile/Martin-Kriz-47189/,/stats/eurocup/2015/Nymburk,2015,eurocup,Martin-Kriz-47189,Nymburk
Jakub Karolak,Turow,7,4.9,1.0,1.4,0.64,0.35,0.35,0.00,0.50,0.14,0.10,1.00,-0.90,0.1,0.0,0.4,/profile/Jakub-Karolak-66799/,/stats/eurocup/2015/Turow,2015,eurocup,Jakub-Karolak-66799,Turow
Egemen Guven,Karsiyaka,4,4.9,1.0,0.5,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,-10.12,0.0,0.0,2.3,/profile/Egemen-Guven-62830/,/stats/eurocup/2015/Karsiyaka,2015,eurocup,Egemen-Guven-62830,Karsiyaka
Tim Schwartz,Artland,2,4.9,1.0,0.5,2.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,14.43,0.0,0.0,1.0,/profile/Tim-Schwartz-44895/,/stats/eurocup/2015/Artland,2015,eurocup,Tim-Schwartz-44895,Artland
Catalin Burlacu,Ploiesti,6,4.8,2.7,1.8,1.23,0.67,0.68,0.18,0.45,0.00,0.00,0.00,-3.40,0.0,0.2,0.8,/profile/Catalin-Burlacu-39050/,/stats/eurocup/2015/Ploiesti,2015,eurocup,Catalin-Burlacu-39050,Ploiesti
Tony Wroblicky,Bonn,10,4.8,2.0,1.3,1.18,0.68,0.62,0.31,0.00,0.00,0.00,0.00,-4.11,0.4,0.1,1.2,/profile/Tony-Wroblicky-19961/,/stats/eurocup/2015/Bonn,2015,eurocup,Tony-Wroblicky-19961,Bonn
